motif,wbgene,symbol,rho,p,q_global,q_per_motif
dualinh_anchor,WBGene00000191,arl-7,0.12056035452785417,0.274662762547135,0.9052371452264406,0.8429477224916754
dualinh_anchor,WBGene00003970,pek-1,0.12056035452785417,0.274662762547135,0.9052371452264406,0.8429477224916754
plus_anchor,WBGene00018724,F53A9.1,0.12052468578768162,0.27480582914130103,0.9052371452264406,0.8624873495830728
plus_anchor,WBGene00020451,fbxa-11,-0.1204749495955037,0.2750054033638007,0.9052371452264406,0.8624873495830728
plus_anchor,WBGene00006971,zak-1,0.12046690789420716,0.27503768106252885,0.9052371452264406,0.8624873495830728
dualinh_anchor,WBGene00000235,baf-1,0.12046208642281898,0.2750570346524989,0.9052371452264406,0.8429477224916754
plus_anchor,WBGene00022100,Y69A2AR.31,0.12045352548739352,0.2750914008577657,0.9052371452264406,0.8624873495830728
plus_anchor,WBGene00014195,srz-10,0.12044939078840848,0.27510799983055156,0.9052371452264406,0.8624873495830728
plus_anchor,WBGene00001366,exc-5,0.12037973833916615,0.27538772423228286,0.9052371452264406,0.8624873495830728
dualinh_anchor,WBGene00012997,Y48C3A.18,0.12037854821136901,0.27539250544324057,0.9052371452264406,0.8429477224916754
plus_anchor,WBGene00002238,kars-1,-0.12033627466287629,0.27556237096262987,0.9052371452264406,0.8624873495830728
plus_anchor,WBGene00017785,F25E5.4,-0.12033515757988299,0.2755668606284218,0.9052371452264406,0.8624873495830728
dualinh_anchor,WBGene00012130,slc-17.4,-0.12030498217381291,0.27568815707235655,0.9052371452264406,0.8429477224916754
dualinh_anchor,WBGene00015803,C15H9.9,-0.12030498217381291,0.27568815707235655,0.9052371452264406,0.8429477224916754
dualinh_anchor,WBGene00005009,spr-4,-0.12030498217381291,0.27568815707235655,0.9052371452264406,0.8429477224916754
dualinh_anchor,WBGene00019778,M57.2,-0.12030498217381291,0.27568815707235655,0.9052371452264406,0.8429477224916754
dualinh_anchor,WBGene00004040,pld-1,-0.12030498217381291,0.27568815707235655,0.9052371452264406,0.8429477224916754
