FilePath,Neuron,Tag,x,y,z,diameter
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}proximal,-1.85,254.62502,-21.25,3.9799497
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.85,254.62502,-21.25,3.9799497
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}proximal,-1.85,254.62502,-21.25,0.71414286
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.85,253.25,-21.05,0.71414286
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.85,249.75,-20.35,0.71414286
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.5,243.35,-18.9,0.5744563
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.4499999,174.65,1.05,0.4358899
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.4499999,167.6,2.25,0.42426404
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.4499999,121.8,4.4500003,0.42426404
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.4499999,109.0,3.7,0.5
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.4499999,104.0,3.15,0.42426404
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}proximal,-1.85,254.62502,-21.25,0.70710677
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.85,256.0,-21.449999,0.70710677
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.85,259.85,-21.95,0.71414286
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.4499999,275.9,-24.25,0.42426404
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.4499999,289.19998,-25.5,0.5
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.4499999,306.95,-26.35,0.4358899
./data/temp/VA10.morph.xml,VA10,{http://morphml.org/morphml/schema}distal,-1.4499999,312.1,-26.65,0.42426404
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}proximal,-2.95,387.25,-5.5,2.8460498
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-2.95,387.25,-5.5,2.8460498
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}proximal,-2.95,387.25,-5.5,0.53851646
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-2.8999999,387.25,-5.5,0.53851646
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-3.2,387.5,-5.5,0.34641016
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-4.2,388.4,-5.5,0.34641016
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-5.4249997,389.925,-4.95,0.30822068
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-6.7000003,392.75,-3.5750003,0.22912878
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-7.2,396.075,-2.025,0.35355338
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-6.8,399.4,-0.45,0.3
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-6.0,402.19998,0.95,0.3
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-4.475,404.09998,1.8,0.3774917
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-3.5,405.2,3.15,0.3
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-3.8,405.65,6.6249995,0.559017
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-5.75,405.95,9.075,0.42720017
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-5.65,405.3,11.85,0.50990194
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-2.7,404.575,14.35,0.6422616
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-2.325,403.87503,14.35,0.61237246
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-1.25,398.25,14.1,0.6480741
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-0.70000005,394.5,13.7,0.56568545
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-0.70000005,388.85,12.3,0.5744563
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-0.70000005,358.75,8.8,0.5744563
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-0.70000005,354.45,8.299999,0.5744563
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-0.70000005,326.2,8.1,0.56568545
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-0.70000005,321.65,8.1,0.5744563
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-0.70000005,293.55,12.6,0.5744563
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-0.70000005,288.2,13.400001,0.56568545
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-0.70000005,259.45,21.699999,0.5744563
./data/temp/PDA.morph.xml,PDA,{http://morphml.org/morphml/schema}distal,-0.70000005,255.65,22.75,0.6480741
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}proximal,-1.85,-109.55,-62.15,3.7960508
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.85,-109.55,-62.15,3.7960508
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}proximal,-1.85,-109.55,-62.15,0.71414286
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.85,-108.25,-62.449997,0.71414286
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.5,-102.4,-64.0,0.56568545
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,-84.15,-66.649994,0.4358899
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,-53.3,-67.049995,0.42426404
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,-47.15,-65.85,0.4358899
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,-3.4499998,-53.250004,0.4358899
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,3.7500002,-50.050003,0.4358899
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,32.2,-35.350002,0.42426404
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-4.35,36.1,-30.55,0.46904156
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-10.625,42.05,-24.449999,0.55
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-13.349999,47.600002,-19.875,0.4387482
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-13.45,56.199997,-14.45,0.42426404
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-10.375,61.85,-12.65,0.45
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-5.85,65.525,-10.75,0.45
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-2.2,69.5,-11.85,0.41231057
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.85,77.8,-6.3500004,0.42426404
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,84.75,-2.0,0.50990194
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,89.3,-0.5,0.5
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,116.2,4.4500003,0.42426404
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,125.100006,4.4500003,0.42426404
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,167.6,2.25,0.42426404
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,174.65,1.05,0.4358899
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,195.15001,-5.25,0.4358899
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}proximal,-1.85,-109.55,-62.15,0.71414286
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.85,-110.85,-61.85,0.71414286
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,-118.45,-60.2,0.50990194
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,-135.45001,-53.95,0.4358899
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,-162.85,-40.05,0.4358899
./data/temp/VB5.morph.xml,VB5,{http://morphml.org/morphml/schema}distal,-1.4499999,-167.6,-37.6,0.5
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}proximal,-7.4500003,-266.25,34.1,2.4041631
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,-7.4500003,-266.25,34.1,2.4041631
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}proximal,-7.4500003,-266.25,34.1,0.36055514
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,-7.4,-266.25,34.1,0.36055514
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,-7.4,-266.275,33.649998,0.26925823
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,-5.5,-267.55,33.3,0.3
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,-3.1,-270.35,33.95,0.24494897
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,-3.025,-272.44998,37.1,0.33541018
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,-4.8500004,-273.15,38.125,0.40311286
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,-7.125,-273.42502,39.825,0.4555217
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,-8.7,-273.775,42.449997,0.41533118
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,-9.2,-274.2,45.5,0.4472136
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,-8.65,-274.65,48.525,0.4924429
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,-7.1000004,-275.0,51.1,0.48989794
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,-4.8500004,-275.3,52.824997,0.48218253
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,-2.1,-275.35,53.399998,0.5
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,0.6,-275.3,52.824997,0.3774917
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,3.075,-275.1,51.25,0.39051247
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,3.2,-274.4,51.050003,0.36055514
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,3.25,-270.90002,50.35,0.42426404
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,3.25,-269.17502,50.85,0.42720017
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,3.9250002,-265.9,51.25,0.39051247
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,5.4249997,-259.9,50.875004,0.35355338
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,10.65,-238.35,49.125,0.40311286
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,12.95,-210.75,37.95,0.4358899
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,13.45,-155.9,3.1,0.41231057
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,13.45,-130.0,-11.7,0.41231057
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,13.45,-113.75001,-18.25,0.4358899
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,13.975,-82.05,-25.8,0.4387482
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,13.975,-47.775,-20.25,0.41833004
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,14.475,4.0,2.8000002,0.47169906
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,15.2,36.6,22.1,0.4472136
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,15.25,37.775,22.8,0.5024938
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,17.6,43.45,23.05,0.5477225
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,20.35,47.775,22.1,0.6103278
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,22.300001,51.15,20.225,0.4387482
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,24.1,53.975,18.449999,0.5024938
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,23.15,57.200005,17.5,0.45825756
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,23.15,60.95,19.225,0.47169906
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,21.775,89.25,32.375,0.44158804
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,21.775,122.825005,38.800003,0.43011624
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,21.199999,172.2,35.325,0.53150725
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,21.9,222.3,21.324999,0.3774917
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,19.699999,254.075,9.3,0.45
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,16.975,288.225,1.75,0.41833004
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,15.5,320.5,-3.05,0.53851646
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,14.15,353.525,-1.575,0.39370042
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,9.45,390.775,6.6,0.52201533
./data/temp/SMDDR.morph.xml,SMDDR,{http://morphml.org/morphml/schema}distal,9.5,391.775,6.8999996,0.45
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}proximal,3.05,-269.875,48.275,2.0518284
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,3.05,-269.875,48.275,2.0518284
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}proximal,3.05,-269.875,48.275,0.42426404
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,3.05,-270.30002,48.85,0.42426404
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,2.7,-271.6,49.2,0.28284273
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,0.6,-281.5,51.65,0.36055514
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,0.70000005,-282.4,52.249996,0.36055514
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,3.125,-288.07498,57.6,0.35355338
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,4.125,-291.1,59.574997,0.43011624
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,4.0750003,-298.275,60.149998,0.36742347
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,2.45,-304.55002,59.149998,0.4358899
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,1.525,-320.6,60.525,0.43011624
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,0.5,-336.6,61.05,0.36055514
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,-0.25,-341.35,60.725,0.35000002
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}proximal,3.05,-269.875,48.275,0.42426404
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,3.05,-269.45,47.7,0.42426404
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,3.05,-269.7,47.1,0.41231057
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,3.325,-271.75,46.2,0.33541018
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,3.5750003,-273.8,45.275,0.2915476
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}proximal,3.5750003,-273.8,45.275,0.2915476
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,3.625,-274.0,45.4,0.47169906
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,3.3750002,-274.175,46.5,0.43011624
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,3.05,-274.32498,48.050003,0.47169906
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}proximal,3.5750003,-273.8,45.275,0.2915476
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,3.6,-273.97498,45.125,0.40620193
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,3.4499998,-273.825,44.100002,0.4609772
./data/temp/URXL.morph.xml,URXL,{http://morphml.org/morphml/schema}distal,3.2749999,-273.675,42.85,0.44158804
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}proximal,-2.033,-288.93298,57.583,3.3970575
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-2.033,-288.93298,57.583,3.3970575
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}proximal,-2.033,-288.93298,57.583,0.56568545
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-3.3,-289.3,57.4,0.56568545
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-5.7,-289.3,56.699997,0.6
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-7.6499996,-289.3,55.6,0.64031243
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-8.8,-289.3,53.45,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-8.900001,-289.5,50.85,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-7.8,-289.5,49.0,0.6
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-4.6,-289.5,47.7,0.6
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-1.9,-289.5,47.0,0.56568545
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,0.95,-289.5,47.8,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,2.15,-289.5,48.15,0.70710677
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,2.625,-288.975,48.15,0.6745369
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,2.5,-288.05002,48.100002,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,0.70000005,-283.94998,46.9,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,0.85,-270.55,42.1,0.6480741
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,0.8,-257.05,37.7,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,0.8,-256.45,37.55,0.6480741
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,0.8,-255.92502,37.75,0.6103278
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,0.8,-255.5,39.5,0.6
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,0.25,-255.20001,40.4,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-0.625,-255.20001,40.6,0.5678908
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-1.1,-256.15,40.8,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-1.2,-263.75,43.3,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-1.3000001,-268.55,44.9,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-1.3000001,-269.25,45.2,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}proximal,-2.033,-288.93298,57.583,0.78102493
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-2.0,-288.2,57.95,0.78102493
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-2.0,-287.65,57.85,0.50990194
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-2.0,-286.1,56.25,0.45825756
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}proximal,-2.033,-288.93298,57.583,0.56568545
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-0.8,-289.3,57.4,0.56568545
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,1.65,-289.3,56.699997,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,3.6499999,-289.3,55.6,0.64031243
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,4.8,-289.3,53.45,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,4.9,-288.85,50.85,0.6480741
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,3.7500002,-288.85,49.0,0.6480741
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,0.55,-288.85,47.7,0.6480741
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-2.1,-288.85,47.0,0.64031243
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-4.95,-288.85,47.8,0.6480741
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-6.2,-288.85,48.15,0.61644137
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-6.7000003,-288.35,48.15,0.6480741
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-6.5,-288.05002,48.100002,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-4.7,-283.94998,46.9,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-4.9,-270.55,42.1,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-4.8500004,-257.05,37.7,0.6480741
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-4.8,-256.45,37.55,0.6480741
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-4.8,-255.92502,37.75,0.6103278
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-4.8,-255.5,39.5,0.6
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-4.25,-255.20001,40.4,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-3.4,-255.20001,40.6,0.6
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-2.8999999,-256.15,40.8,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-2.8000002,-263.75,43.3,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-2.7,-268.55,44.9,0.5744563
./data/temp/M4.morph.xml,M4,{http://morphml.org/morphml/schema}distal,-2.7,-269.25,45.2,0.5744563
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}proximal,-2.033,-272.967,35.667,2.6248808
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-2.033,-272.967,35.667,2.6248808
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}proximal,-2.033,-272.967,35.667,0.56568545
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-2.0,-273.0,35.0,0.56568545
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-2.0,-272.5,32.8,0.6
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-2.025,-268.7,27.55,0.4387482
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,-247.90001,17.35,0.42426404
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,-243.35,14.55,0.4358899
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,-214.94998,-5.25,0.4358899
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,-210.2,-8.4,0.5
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,-167.6,-37.6,0.5
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,-162.85,-40.05,0.4358899
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,-135.45001,-53.95,0.4358899
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,-118.49999,-60.2,0.5
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,-102.35,-64.0,0.50990194
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,-84.15,-66.649994,0.4358899
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,-53.3,-67.049995,0.42426404
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,-47.15,-65.85,0.4358899
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,-3.4499998,-53.250004,0.4358899
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,3.7500002,-50.050003,0.4358899
./data/temp/RMEV.morph.xml,RMEV,{http://morphml.org/morphml/schema}distal,-1.4499999,32.2,-35.350002,0.42426404
