,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
ASKR,0.06971079290467518,4.892194813796597,9.133016089484887,12.280668986265255,13.955500110376821,13.955500110376821,12.280668986265255,9.133016089484888,4.892194813796597,0.06971079290467713,-4.752773227987241,-8.993594503675524,-12.141247400455864,-13.81607852456747,-13.81607852456747,-12.141247400455907,-8.993594503675538,-4.752773227987241,0.06971079290467126,4.892194813796588,9.133016089484874,12.280668986265255,13.955500110376821,13.955500110376821,12.280668986265256,9.133016089484874,4.892194813796597,0.06971079290468105,-4.752773227987238,-8.993594503675538,-12.141247400455864,-13.81607852456747,-13.81607852456747,-12.141247400455864,-8.993594503675524,-4.752773227987247,0.06971079290466735,4.892194813796588,9.133016089484872,12.280668986265214,13.955500110376821,13.955500110376821,12.280668986265214,9.133016089484892,4.892194813796629,0.069710792904683,-4.7527732279872374,-8.993594503675546,-12.141247400455864,-13.816078524567468,-13.81607852456747,-12.141247400455864,-8.993594503675538,-4.752773227987248,0.06971079290466539,4.892194813796588,9.133016089484869,12.280668986265214,13.955500110376821,13.955500110376821,12.28066898626526,9.133016089484887,4.892194813796598,0.06971079290468692,-4.7527732279872374,-8.993594503675519,-12.141247400455907,-13.816078524567468,-13.81607852456747,-12.141247400455907,-8.993594503675538,-4.75277322798725,0.06971079290466148,4.892194813796587,9.133016089484869,12.280668986265214,13.955500110376818,13.955500110376821,12.28066898626526,9.133016089484888,4.8921948137966,0.06971079290469083,-4.752773227987188,-8.993594503675544,-12.141247400455907,-13.81607852456747,-13.816078524567471,-12.14124740045591,-8.993594503675576,-4.752773227987251,0.06971079290465756,4.8921948137965865,9.133016089484869,12.280668986265214,13.955500110376821,13.955500110376821,12.280668986265269,9.133016089484927,4.892194813796665,0.06971079290464387
AUAL,0.06196449008011137,4.987054553969734,9.318106069566284,12.532730304576022,14.24319613345592,14.24319613345592,12.532730304576022,9.318106069566284,4.987054553969734,0.06196449008011337,-4.863125573809505,-9.194177089406049,-12.408801324415759,-14.119267153295697,-14.119267153295697,-12.408801324415801,-9.194177089406063,-4.863125573809505,0.061964490080107376,4.987054553969725,9.31810606956627,12.532730304576022,14.24319613345592,14.24319613345592,12.532730304576022,9.31810606956627,4.987054553969734,0.06196449008011637,-4.863125573809502,-9.194177089406063,-12.408801324415759,-14.119267153295697,-14.119267153295697,-12.408801324415759,-9.194177089406049,-4.863125573809512,0.06196449008010438,4.987054553969725,9.318106069566268,12.53273030457598,14.24319613345592,14.24319613345592,12.532730304575981,9.318106069566289,4.987054553969766,0.061964490080120366,-4.863125573809502,-9.194177089406068,-12.408801324415759,-14.119267153295695,-14.119267153295697,-12.408801324415759,-9.194177089406061,-4.863125573809512,0.06196449008010038,4.987054553969725,9.318106069566264,12.53273030457598,14.24319613345592,14.24319613345592,12.532730304576026,9.318106069566284,4.987054553969735,0.06196449008012336,-4.863125573809501,-9.194177089406043,-12.408801324415801,-14.119267153295695,-14.119267153295697,-12.4088013244158,-9.194177089406063,-4.863125573809514,0.061964490080097384,4.987054553969724,9.318106069566264,12.53273030457598,14.243196133455918,14.24319613345592,12.532730304576026,9.318106069566284,4.987054553969736,0.06196449008012736,-4.863125573809452,-9.194177089406068,-12.408801324415801,-14.119267153295697,-14.119267153295697,-12.408801324415805,-9.194177089406104,-4.863125573809515,0.06196449008009339,4.987054553969723,9.318106069566264,12.53273030457598,14.243196133455921,14.24319613345592,12.532730304576036,9.318106069566328,4.987054553969804,0.0619644900800794
AUAR,0.06346947368535225,5.262175652235508,9.83384114092075,13.22705561120881,15.032547319470927,15.032547319470927,13.22705561120881,9.83384114092075,5.262175652235509,0.06346947368535436,-5.135236704864798,-9.706902193550034,-13.100116663838065,-14.905608372100223,-14.905608372100223,-13.100116663838108,-9.706902193550048,-5.135236704864798,0.06346947368534803,5.2621756522355,9.833841140920736,13.22705561120881,15.032547319470927,15.032547319470927,13.22705561120881,9.833841140920736,5.262175652235508,0.06346947368535857,-5.135236704864796,-9.706902193550048,-13.100116663838064,-14.905608372100223,-14.905608372100223,-13.100116663838065,-9.706902193550034,-5.135236704864805,0.06346947368534381,5.2621756522355,9.833841140920736,13.227055611208769,15.032547319470927,15.032547319470929,13.227055611208769,9.833841140920756,5.26217565223554,0.06346947368536068,-5.135236704864795,-9.706902193550054,-13.100116663838064,-14.90560837210022,-14.905608372100223,-13.100116663838065,-9.706902193550047,-5.1352367048648055,0.0634694736853417,5.262175652235499,9.833841140920732,13.227055611208769,15.032547319470927,15.032547319470929,13.227055611208813,9.83384114092075,5.262175652235509,0.0634694736853649,-5.135236704864794,-9.706902193550029,-13.100116663838108,-14.90560837210022,-14.905608372100223,-13.100116663838106,-9.706902193550047,-5.135236704864807,0.06346947368533748,5.2621756522354985,9.833841140920732,13.227055611208767,15.032547319470925,15.032547319470927,13.227055611208813,9.83384114092075,5.262175652235511,0.06346947368536912,-5.135236704864745,-9.706902193550052,-13.100116663838108,-14.905608372100223,-14.905608372100223,-13.100116663838111,-9.706902193550103,-5.135236704864808,0.06346947368533326,5.262175652235498,9.833841140920732,13.227055611208767,15.032547319470929,15.032547319470929,13.227055611208824,9.83384114092081,5.262175652235586,0.0634694736853185
AVAL,0.5670103226431191,5.731514486860707,10.273103228909859,13.64399391978813,15.437607393127474,15.437607393127474,13.64399391978813,10.273103228909859,5.731514486860707,0.5670103226431191,-4.597493841574466,-9.139082583623619,-12.509973274501856,-14.303586747841235,-14.303586747841235,-12.509973274501899,-9.139082583623633,-4.597493841574466,0.5670103226431191,5.731514486860699,10.273103228909845,13.64399391978813,15.437607393127474,15.437607393127474,13.64399391978813,10.273103228909845,5.731514486860707,0.5670103226431191,-4.597493841574463,-9.139082583623633,-12.509973274501856,-14.303586747841235,-14.303586747841235,-12.509973274501856,-9.139082583623619,-4.597493841574473,0.5670103226431191,5.731514486860699,10.273103228909845,13.64399391978809,15.437607393127474,15.437607393127475,13.64399391978809,10.273103228909862,5.7315144868607355,0.5670103226431359,-4.597493841574462,-9.13908258362364,-12.509973274501856,-14.303586747841232,-14.303586747841235,-12.509973274501856,-9.139082583623633,-4.597493841574474,0.5670103226431024,5.731514486860699,10.273103228909841,13.64399391978809,15.437607393127474,15.437607393127475,13.643993919788134,10.273103228909859,5.731514486860707,0.5670103226431359,-4.597493841574461,-9.139082583623612,-12.509973274501899,-14.303586747841232,-14.303586747841235,-12.509973274501897,-9.139082583623633,-4.597493841574476,0.5670103226431024,5.731514486860699,10.273103228909841,13.64399391978809,15.437607393127472,15.437607393127474,13.643993919788134,10.273103228909859,5.731514486860709,0.5670103226431359,-4.597493841574407,-9.139082583623638,-12.509973274501899,-14.303586747841235,-14.303586747841235,-12.509973274501904,-9.139082583623676,-4.597493841574478,0.5670103226431024,5.731514486860699,10.273103228909841,13.64399391978809,15.437607393127475,15.437607393127475,13.643993919788144,10.273103228909928,5.73151448686079,0.5670103226430856
AVAR,0.5427357835201827,4.681179517760768,8.320465860727325,11.021643169311893,12.45890959496791,12.45890959496791,11.021643169311893,8.320465860727325,4.681179517760768,0.5427357835201827,-3.5957079507203997,-7.234994293686946,-9.936171602271491,-11.373438027927545,-11.373438027927545,-9.936171602271534,-7.234994293686961,-3.5957079507203997,0.5427357835201827,4.681179517760761,8.320465860727312,11.021643169311893,12.45890959496791,12.45890959496791,11.021643169311893,8.320465860727312,4.681179517760768,0.5427357835201827,-3.595707950720396,-7.234994293686961,-9.936171602271491,-11.373438027927545,-11.373438027927545,-9.936171602271491,-7.234994293686946,-3.5957079507204064,0.5427357835201827,4.681179517760761,8.32046586072731,11.02164316931185,12.45890959496791,12.458909594967912,11.02164316931185,8.32046586072733,4.681179517760797,0.5427357835201961,-3.5957079507203953,-7.234994293686968,-9.936171602271491,-11.373438027927541,-11.373438027927543,-9.936171602271491,-7.2349942936869605,-3.5957079507204077,0.5427357835201693,4.681179517760761,8.320465860727309,11.02164316931185,12.45890959496791,12.458909594967912,11.021643169311897,8.320465860727325,4.681179517760768,0.5427357835201961,-3.595707950720395,-7.234994293686941,-9.936171602271534,-11.373438027927541,-11.373438027927543,-9.936171602271532,-7.2349942936869605,-3.5957079507204095,0.5427357835201693,4.68117951776076,8.320465860727309,11.02164316931185,12.458909594967908,12.45890959496791,11.021643169311897,8.320465860727325,4.68117951776077,0.5427357835201961,-3.5957079507203455,-7.234994293686967,-9.936171602271534,-11.373438027927545,-11.373438027927545,-9.93617160227154,-7.234994293686972,-3.595707950720411,0.5427357835201693,4.68117951776076,8.320465860727309,11.02164316931185,12.458909594967912,12.458909594967912,11.021643169311906,8.32046586072734,4.681179517760824,0.5427357835201558
AVBL,0.3299078730993094,5.665422108979732,10.357394584209318,13.839904172136539,15.69290882008977,15.69290882008977,13.839904172136539,10.357394584209318,5.665422108979732,0.3299078730993094,-5.005606362781109,-9.697578838010692,-13.180088425937882,-15.033093073891148,-15.033093073891148,-13.180088425937925,-9.697578838010706,-5.0056063627811085,0.3299078730993094,5.665422108979723,10.357394584209304,13.839904172136539,15.69290882008977,15.69290882008977,13.839904172136539,10.357394584209304,5.665422108979732,0.32990787309931807,-5.005606362781106,-9.697578838010706,-13.180088425937882,-15.033093073891148,-15.033093073891148,-13.180088425937882,-9.697578838010692,-5.005606362781116,0.32990787309930075,5.665422108979723,10.357394584209302,13.839904172136498,15.69290882008977,15.69290882008977,13.839904172136498,10.357394584209322,5.6654221089797625,0.32990787309931807,-5.005606362781105,-9.697578838010713,-13.180088425937882,-15.033093073891147,-15.033093073891148,-13.180088425937882,-9.697578838010706,-5.0056063627811165,0.32990787309930075,5.665422108979723,10.357394584209299,13.839904172136498,15.69290882008977,15.69290882008977,13.839904172136542,10.357394584209318,5.665422108979732,0.32990787309932673,-5.005606362781104,-9.697578838010687,-13.180088425937926,-15.033093073891147,-15.033093073891148,-13.180088425937925,-9.697578838010706,-5.005606362781118,0.3299078730992921,5.6654221089797225,10.357394584209299,13.839904172136498,15.692908820089766,15.69290882008977,13.839904172136542,10.357394584209318,5.665422108979734,0.32990787309932673,-5.0056063627810525,-9.697578838010712,-13.180088425937926,-15.03309307389115,-15.03309307389115,-13.18008842593793,-9.697578838010763,-5.005606362781119,0.3299078730992921,5.6654221089797225,10.357394584209299,13.839904172136498,15.69290882008977,15.69290882008977,13.839904172136553,10.35739458420939,5.665422108979816,0.3299078730992748
AVBR,0.3310070558557221,5.974339420729246,10.93700261568361,14.620426218298942,16.58033498055716,16.58033498055716,14.620426218298942,10.93700261568361,5.974339420729246,0.3310070558557221,-5.312325309017797,-10.274988503972159,-13.958412106587462,-15.918320868845724,-15.918320868845724,-13.958412106587502,-10.274988503972173,-5.312325309017797,0.3310070558557221,5.974339420729237,10.937002615683596,14.620426218298942,16.58033498055716,16.58033498055716,14.620426218298944,10.937002615683596,5.974339420729246,0.33100705585573126,-5.312325309017794,-10.274988503972173,-13.95841210658746,-15.918320868845724,-15.918320868845724,-13.958412106587462,-10.274988503972159,-5.312325309017804,0.33100705585571294,5.974339420729237,10.937002615683594,14.6204262182989,16.58033498055716,16.58033498055716,14.6204262182989,10.937002615683614,5.974339420729276,0.33100705585573126,-5.312325309017793,-10.27498850397218,-13.95841210658746,-15.918320868845722,-15.918320868845724,-13.958412106587462,-10.274988503972173,-5.312325309017805,0.33100705585571294,5.974339420729237,10.937002615683591,14.6204262182989,16.58033498055716,16.58033498055716,14.620426218298945,10.93700261568361,5.974339420729246,0.3310070558557404,-5.312325309017792,-10.274988503972153,-13.958412106587502,-15.918320868845722,-15.918320868845724,-13.9584121065875,-10.274988503972173,-5.312325309017806,0.3310070558557038,5.974339420729236,10.937002615683591,14.6204262182989,16.580334980557158,16.58033498055716,14.620426218298945,10.93700261568361,5.9743394207292475,0.3310070558557404,-5.31232530901774,-10.274988503972178,-13.958412106587502,-15.918320868845726,-15.918320868845726,-13.958412106587506,-10.274988503972246,-5.312325309017807,0.3310070558557038,5.974339420729236,10.937002615683591,14.6204262182989,16.58033498055716,16.58033498055716,14.620426218298956,10.937002615683697,5.974339420729338,0.33100705585568546
AVDL,0.21356565492929191,4.386211403502445,8.055574493105091,10.779075581099447,12.22822024167824,12.22822024167824,10.779075581099447,8.055574493105091,4.386211403502445,0.21356565492929191,-3.9590800936438564,-7.6284431832464925,-10.351944271240823,-11.801088931819656,-11.801088931819656,-10.351944271240866,-7.628443183246507,-3.959080093643856,0.21356565492928853,4.386211403502437,8.055574493105077,10.779075581099447,12.22822024167824,12.22822024167824,10.779075581099447,8.055574493105077,4.386211403502445,0.2135656549292953,-3.9590800936438533,-7.628443183246507,-10.351944271240823,-11.801088931819656,-11.801088931819656,-10.351944271240823,-7.6284431832464925,-3.959080093643863,0.21356565492928514,4.386211403502437,8.055574493105077,10.779075581099406,12.22822024167824,12.22822024167824,10.779075581099406,8.055574493105096,4.386211403502476,0.2135656549292987,-3.959080093643853,-7.628443183246513,-10.351944271240823,-11.801088931819654,-11.801088931819656,-10.351944271240823,-7.628443183246506,-3.9590800936438635,0.21356565492928176,4.386211403502436,8.055574493105073,10.779075581099406,12.22822024167824,12.22822024167824,10.77907558109945,8.055574493105091,4.386211403502446,0.21356565492930207,-3.959080093643852,-7.628443183246487,-10.351944271240866,-11.801088931819654,-11.801088931819656,-10.351944271240864,-7.628443183246507,-3.9590800936438653,0.21356565492927837,4.386211403502435,8.055574493105073,10.779075581099404,12.228220241678239,12.22822024167824,10.77907558109945,8.055574493105091,4.386211403502448,0.21356565492930546,-3.9590800936438018,-7.628443183246512,-10.351944271240866,-11.801088931819656,-11.801088931819656,-10.35194427124087,-7.6284431832465165,-3.959080093643866,0.21356565492927837,4.386211403502435,8.055574493105073,10.779075581099404,12.22822024167824,12.22822024167824,10.77907558109946,8.0555744931051,4.3862114035024975,0.21356565492926483
AVDR,0.24000842217174412,3.7970179127586956,6.924999562911769,9.246672621529918,10.482009053498716,10.482009053498716,9.246672621529918,6.924999562911769,3.7970179127586956,0.24000842217174412,-3.3170010684152027,-6.444982718568266,-8.76665577718639,-10.001992209155228,-10.001992209155228,-8.766655777186433,-6.44498271856828,-3.3170010684152023,0.24000842217174123,3.797017912758687,6.924999562911755,9.246672621529918,10.482009053498716,10.482009053498716,9.246672621529918,6.924999562911755,3.7970179127586956,0.240008422171747,-3.3170010684151996,-6.44498271856828,-8.76665577718639,-10.001992209155228,-10.001992209155228,-8.76665577718639,-6.444982718568266,-3.3170010684152094,0.24000842217173834,3.797017912758687,6.924999562911754,9.246672621529877,10.482009053498716,10.482009053498716,9.246672621529877,6.924999562911774,3.797017912758724,0.2400084221717499,-3.317001068415199,-6.444982718568286,-8.76665577718639,-10.001992209155226,-10.001992209155228,-8.76665577718639,-6.444982718568279,-3.31700106841521,0.24000842217173546,3.7970179127586867,6.924999562911751,9.246672621529877,10.482009053498716,10.482009053498716,9.246672621529921,6.924999562911769,3.797017912758696,0.24000842217175278,-3.3170010684151983,-6.44498271856826,-8.766655777186434,-10.001992209155226,-10.001992209155228,-8.766655777186433,-6.44498271856828,-3.3170010684152116,0.24000842217173257,3.7970179127586863,6.924999562911751,9.246672621529877,10.482009053498714,10.482009053498716,9.246672621529921,6.924999562911769,3.7970179127586974,0.24000842217175566,-3.317001068415156,-6.444982718568285,-8.766655777186434,-10.001992209155228,-10.001992209155228,-8.766655777186438,-6.44498271856829,-3.3170010684152125,0.24000842217173257,3.797017912758686,6.924999562911751,9.246672621529875,10.482009053498716,10.482009053498716,9.246672621529932,6.924999562911777,3.7970179127587356,0.24000842217172103
AVEL,0.25192476334308384,7.194933672854145,13.300513239979797,17.832240460167153,20.243522149490847,20.243522149490847,17.832240460167153,13.300513239979797,7.194933672854145,0.25192476334308384,-6.691084146167972,-12.79666371329362,-17.328390933480947,-19.73967262280469,-19.73967262280469,-17.32839093348099,-12.796663713293635,-6.691084146167972,0.25192476334308384,7.194933672854136,13.300513239979782,17.832240460167153,20.243522149490847,20.243522149490847,17.832240460167156,13.300513239979782,7.194933672854145,0.2519247633430951,-6.691084146167969,-12.796663713293635,-17.328390933480947,-19.73967262280469,-19.73967262280469,-17.328390933480947,-12.79666371329362,-6.691084146167978,0.25192476334307257,7.194933672854136,13.30051323997978,17.832240460167114,20.243522149490847,20.24352214949085,17.832240460167114,13.3005132399798,7.194933672854175,0.2519247633430951,-6.691084146167968,-12.796663713293642,-17.328390933480947,-19.739672622804687,-19.73967262280469,-17.328390933480947,-12.796663713293635,-6.691084146167979,0.25192476334307257,7.194933672854136,13.300513239979779,17.832240460167114,20.243522149490847,20.24352214949085,17.832240460167156,13.300513239979797,7.194933672854145,0.2519247633431064,-6.6910841461679675,-12.796663713293615,-17.32839093348099,-19.739672622804687,-19.73967262280469,-17.32839093348099,-12.796663713293635,-6.691084146167981,0.2519247633430613,7.194933672854135,13.300513239979777,17.832240460167114,20.243522149490847,20.243522149490847,17.832240460167156,13.300513239979797,7.194933672854146,0.2519247633431064,-6.691084146167916,-12.79666371329364,-17.32839093348099,-19.73967262280469,-19.73967262280469,-17.328390933480996,-12.796663713293777,-6.691084146167982,0.2519247633430613,7.194933672854134,13.300513239979777,17.832240460167114,20.24352214949085,20.24352214949085,17.832240460167167,13.300513239979951,7.194933672854269,0.25192476334303876
AVER,0.2766469847889461,6.467211578983537,11.911102720115286,15.951706793287261,18.10166731430989,18.10166731430989,15.951706793287261,11.911102720115286,6.467211578983537,0.2766469847889461,-5.913917609405641,-11.357808750537385,-15.39841282370933,-17.548373344732006,-17.548373344732006,-15.398412823709371,-11.3578087505374,-5.913917609405641,0.2766469847889461,6.467211578983529,11.911102720115274,15.951706793287261,18.10166731430989,18.10166731430989,15.951706793287261,11.911102720115274,6.467211578983537,0.27664698478895616,-5.9139176094056385,-11.3578087505374,-15.39841282370933,-17.548373344732006,-17.548373344732006,-15.39841282370933,-11.357808750537385,-5.913917609405647,0.27664698478893607,6.467211578983529,11.911102720115272,15.951706793287219,18.10166731430989,18.10166731430989,15.951706793287219,11.911102720115291,6.4672115789835685,0.27664698478895616,-5.913917609405638,-11.357808750537407,-15.39841282370933,-17.548373344732006,-17.548373344732006,-15.39841282370933,-11.3578087505374,-5.913917609405648,0.27664698478893607,6.467211578983529,11.911102720115268,15.951706793287219,18.10166731430989,18.10166731430989,15.951706793287265,11.911102720115286,6.467211578983538,0.2766469847889662,-5.913917609405637,-11.35780875053738,-15.398412823709373,-17.548373344732006,-17.548373344732006,-15.398412823709371,-11.3578087505374,-5.91391760940565,0.276646984788926,6.4672115789835285,11.911102720115268,15.951706793287219,18.10166731430989,18.10166731430989,15.951706793287265,11.911102720115288,6.46721157898354,0.2766469847889662,-5.913917609405584,-11.357808750537405,-15.398412823709373,-17.548373344732006,-17.54837334473201,-15.398412823709377,-11.357808750537503,-5.913917609405651,0.276646984788926,6.467211578983528,11.911102720115268,15.951706793287219,18.10166731430989,18.10166731430989,15.951706793287276,11.911102720115402,6.467211578983644,0.2766469847889059
AVFL,0.13995442792817864,5.167650534815501,9.58893229032031,12.870527863559419,14.61662839720765,14.61662839720765,12.870527863559419,9.58893229032031,5.167650534815501,0.13995442792817864,-4.887741678959138,-9.309023434463942,-12.590619007703022,-14.336719541351291,-14.336719541351291,-12.590619007703063,-9.309023434463956,-4.887741678959138,0.13995442792817456,5.167650534815492,9.588932290320296,12.870527863559419,14.61662839720765,14.61662839720765,12.870527863559419,9.588932290320296,5.167650534815501,0.13995442792818272,-4.887741678959135,-9.309023434463956,-12.59061900770302,-14.336719541351291,-14.336719541351291,-12.590619007703022,-9.309023434463942,-4.887741678959145,0.13995442792817048,5.167650534815492,9.588932290320294,12.870527863559378,14.61662839720765,14.61662839720765,12.870527863559378,9.588932290320315,5.167650534815532,0.1399544279281868,-4.887741678959135,-9.309023434463962,-12.59061900770302,-14.33671954135129,-14.336719541351291,-12.590619007703022,-9.309023434463954,-4.887741678959146,0.1399544279281664,5.167650534815492,9.588932290320292,12.870527863559378,14.61662839720765,14.61662839720765,12.870527863559422,9.58893229032031,5.167650534815501,0.13995442792819088,-4.887741678959134,-9.309023434463937,-12.590619007703063,-14.33671954135129,-14.336719541351291,-12.590619007703062,-9.309023434463956,-4.887741678959148,0.13995442792816232,5.1676505348154915,9.588932290320292,12.870527863559376,14.616628397207647,14.61662839720765,12.870527863559422,9.58893229032031,5.167650534815503,0.13995442792819496,-4.887741678959084,-9.309023434463962,-12.590619007703063,-14.336719541351291,-14.336719541351293,-12.590619007703067,-9.309023434464,-4.887741678959148,0.13995442792816232,5.167650534815491,9.588932290320292,12.870527863559376,14.61662839720765,14.61662839720765,12.870527863559433,9.588932290320361,5.167650534815575,0.139954427928146
AVFR,0.1352332726015803,5.436545494149437,10.098441222742938,13.558627031260366,15.399753444290818,15.399753444290818,13.558627031260368,10.098441222742938,5.436545494149437,0.1352332726015803,-5.166078948946271,-9.827974677539766,-13.288160486057167,-15.129286899087658,-15.129286899087658,-13.288160486057208,-9.82797467753978,-5.166078948946271,0.135233272601576,5.436545494149429,10.098441222742924,13.558627031260368,15.399753444290818,15.399753444290818,13.558627031260368,10.098441222742924,5.436545494149437,0.1352332726015846,-5.166078948946268,-9.82797467753978,-13.288160486057167,-15.129286899087658,-15.129286899087658,-13.288160486057167,-9.827974677539766,-5.166078948946278,0.1352332726015717,5.436545494149428,10.098441222742922,13.558627031260325,15.399753444290818,15.39975344429082,13.558627031260327,10.098441222742942,5.436545494149468,0.1352332726015889,-5.166078948946267,-9.827974677539787,-13.288160486057167,-15.129286899087655,-15.129286899087658,-13.288160486057167,-9.82797467753978,-5.166078948946278,0.1352332726015674,5.436545494149428,10.098441222742919,13.558627031260325,15.399753444290818,15.39975344429082,13.558627031260372,10.098441222742938,5.4365454941494376,0.1352332726015932,-5.166078948946266,-9.82797467753976,-13.28816048605721,-15.129286899087655,-15.129286899087658,-13.288160486057208,-9.82797467753978,-5.1660789489462795,0.1352332726015631,5.436545494149427,10.098441222742919,13.558627031260325,15.399753444290816,15.399753444290818,13.558627031260372,10.098441222742938,5.436545494149439,0.1352332726015975,-5.166078948946216,-9.827974677539785,-13.28816048605721,-15.129286899087658,-15.129286899087658,-13.288160486057214,-9.82797467753984,-5.16607894894628,0.1352332726015631,5.436545494149426,10.098441222742919,13.558627031260325,15.39975344429082,15.39975344429082,13.558627031260382,10.098441222743004,5.4365454941495175,0.13523327260154588
AVHL,0.1756248022700161,5.647947095480706,10.46022655725464,14.03203126282102,15.93254885046536,15.93254885046536,14.03203126282102,10.46022655725464,5.647947095480706,0.1756248022700161,-5.2966974909406686,-10.108976952714597,-13.68078165828095,-15.581299245925326,-15.581299245925326,-13.68078165828099,-10.108976952714611,-5.2966974909406686,0.17562480227001165,5.647947095480697,10.460226557254625,14.03203126282102,15.93254885046536,15.93254885046536,14.03203126282102,10.460226557254625,5.647947095480706,0.17562480227002053,-5.296697490940666,-10.108976952714611,-13.680781658280948,-15.581299245925326,-15.581299245925326,-13.68078165828095,-10.108976952714597,-5.296697490940676,0.1756248022700072,5.647947095480697,10.460226557254623,14.03203126282098,15.93254885046536,15.93254885046536,14.03203126282098,10.460226557254645,5.647947095480737,0.17562480227002497,-5.296697490940665,-10.108976952714618,-13.680781658280948,-15.581299245925324,-15.581299245925326,-13.68078165828095,-10.108976952714611,-5.2966974909406765,0.17562480227000277,5.647947095480697,10.46022655725462,14.03203126282098,15.93254885046536,15.93254885046536,14.032031262821024,10.46022655725464,5.647947095480707,0.1756248022700294,-5.296697490940665,-10.108976952714592,-13.68078165828099,-15.581299245925324,-15.581299245925326,-13.68078165828099,-10.108976952714611,-5.296697490940678,0.17562480226999833,5.6479470954806965,10.46022655725462,14.03203126282098,15.932548850465357,15.93254885046536,14.032031262821024,10.46022655725464,5.647947095480708,0.17562480227003385,-5.2966974909406135,-10.108976952714617,-13.68078165828099,-15.581299245925326,-15.581299245925328,-13.680781658280996,-10.108976952714679,-5.296697490940678,0.17562480226999833,5.647947095480696,10.46022655725462,14.032031262820977,15.93254885046536,15.93254885046536,14.032031262821034,10.460226557254716,5.647947095480792,0.17562480226998056
AVHR,0.2068885204338462,5.3371906703188685,9.848702665731937,13.197269577200416,14.97900481561698,14.97900481561698,13.197269577200416,9.848702665731937,5.3371906703188685,0.2068885204338462,-4.923413629451171,-9.434925624864235,-12.783492536332684,-14.565227774749287,-14.565227774749287,-12.783492536332727,-9.434925624864249,-4.923413629451171,0.20688852043384204,5.3371906703188605,9.848702665731922,13.197269577200416,14.97900481561698,14.97900481561698,13.197269577200416,9.848702665731922,5.3371906703188685,0.20688852043385036,-4.923413629451169,-9.434925624864249,-12.783492536332684,-14.565227774749287,-14.565227774749287,-12.783492536332684,-9.434925624864235,-4.923413629451178,0.20688852043383787,5.3371906703188605,9.84870266573192,13.197269577200375,14.97900481561698,14.97900481561698,13.197269577200375,9.848702665731942,5.3371906703189,0.20688852043385453,-4.923413629451168,-9.434925624864254,-12.783492536332684,-14.565227774749285,-14.565227774749287,-12.783492536332684,-9.434925624864247,-4.923413629451178,0.2068885204338337,5.33719067031886,9.848702665731919,13.197269577200375,14.97900481561698,14.97900481561698,13.19726957720042,9.848702665731937,5.337190670318869,0.2068885204338587,-4.923413629451167,-9.43492562486423,-12.783492536332727,-14.565227774749285,-14.565227774749287,-12.783492536332725,-9.434925624864249,-4.92341362945118,0.20688852043382955,5.337190670318859,9.848702665731919,13.197269577200373,14.979004815616978,14.97900481561698,13.19726957720042,9.848702665731937,5.337190670318871,0.20688852043386285,-4.923413629451116,-9.434925624864254,-12.783492536332727,-14.565227774749287,-14.565227774749287,-12.78349253633273,-9.434925624864299,-4.923413629451181,0.20688852043382955,5.337190670318859,9.848702665731919,13.197269577200373,14.97900481561698,14.97900481561698,13.19726957720043,9.848702665731995,5.337190670318947,0.2068885204338129
AVJL,0.18982699428128263,4.088856628193902,7.517605744707849,10.06251659742389,11.416635378620464,11.416635378620464,10.06251659742389,7.517605744707849,4.088856628193902,0.18982699428128263,-3.7092026396313313,-7.137951756145268,-9.682862608861287,-11.036981390057898,-11.036981390057898,-9.682862608861328,-7.1379517561452825,-3.7092026396313313,0.18982699428127947,4.088856628193893,7.5176057447078355,10.06251659742389,11.416635378620464,11.416635378620464,10.062516597423892,7.5176057447078355,4.088856628193902,0.1898269942812858,-3.7092026396313287,-7.1379517561452825,-9.682862608861285,-11.036981390057898,-11.036981390057898,-9.682862608861287,-7.137951756145268,-3.7092026396313384,0.1898269942812763,4.088856628193893,7.517605744707834,10.06251659742385,11.416635378620464,11.416635378620464,10.06251659742385,7.517605744707854,4.088856628193933,0.18982699428128896,-3.709202639631328,-7.137951756145289,-9.682862608861285,-11.036981390057896,-11.036981390057898,-9.682862608861287,-7.1379517561452825,-3.709202639631339,0.18982699428127314,4.088856628193893,7.51760574470783,10.06251659742385,11.416635378620464,11.416635378620464,10.062516597423896,7.517605744707849,4.088856628193902,0.18982699428129213,-3.7092026396313273,-7.137951756145263,-9.682862608861328,-11.036981390057896,-11.036981390057898,-9.682862608861328,-7.1379517561452825,-3.7092026396313407,0.18982699428126998,4.088856628193892,7.51760574470783,10.062516597423848,11.416635378620462,11.416635378620464,10.062516597423896,7.517605744707849,4.088856628193904,0.1898269942812953,-3.7092026396312803,-7.137951756145288,-9.682862608861328,-11.036981390057898,-11.0369813900579,-9.682862608861333,-7.137951756145292,-3.709202639631341,0.18982699428126998,4.088856628193891,7.51760574470783,10.062516597423848,11.416635378620464,11.416635378620464,10.062516597423905,7.517605744707857,4.088856628193947,0.18982699428125732
