from_neuron,to_neuron,from_pos,to_pos,from_type,to_type,mean_gap_weight,mean_chem_weight,uncertainty,functional_weight,data_sources
ASEL,AIAR,"(5.43, 61.3, 8.57)","(-4.73, 67.33, -0.99)",sensory,inter,,1.5,,,"['white1986_jsh', 'witvliet2020_7']"
ASEL,AIBL,"(5.43, 61.3, 8.57)","(2.53, 55.49, 5.95)",sensory,inter,,10.25,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASEL,AIBR,"(5.43, 61.3, 8.57)","(2.61, 55.94, -6.63)",sensory,inter,,4.375,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASEL,AIMR,"(5.43, 61.3, 8.57)","(-5.01, 70.59, -3.48)",sensory,inter,,,,0.010268818587064743,['funconn']
ASEL,AINL,"(5.43, 61.3, 8.57)","(6.62, 68.22, 9.69)",sensory,inter,,1.0,,0.08975048363208771,"['funconn', 'witvliet2020_7', 'witvliet2020_8']"
ASEL,AINR,"(5.43, 61.3, 8.57)","(7.01, 67.38, -10.84)",sensory,inter,,,,0.01751076802611351,['funconn']
ASEL,AIYL,"(5.43, 61.3, 8.57)","(-4.4, 71.42, 5.34)",sensory,inter,,13.375,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASEL,AIYR,"(5.43, 61.3, 8.57)","(-1.49, 59.43, -1.12)",sensory,inter,,6.875,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASEL,AIZL,"(5.43, 61.3, 8.57)","(2.53, 68.92, 7.98)",sensory,inter,3.0,1.0,0.0,,"['cook2019', 'white1986_jsh', 'witvliet2020_8']"
ASEL,AIZR,"(5.43, 61.3, 8.57)","(1.72, 67.51, -8.68)",sensory,inter,1.0,,,-0.0036868909373879433,"['funconn', 'witvliet2020_8']"
ASEL,ALA,"(5.43, 61.3, 8.57)","(15.36, 51.26, -2.16)",sensory,sensory,,,,0.04566726088523865,['funconn']
ASEL,AQR,"(5.43, 61.3, 8.57)","(-3.56, 87.59, -10.65)",sensory,sensory,,,,0.032501619309186935,['funconn']
ASEL,AS1,"(5.43, 61.3, 8.57)","(-9.54, 125.47, 1.86)",sensory,motor,,,,0.04245765507221222,['funconn']
ASEL,ASER,"(5.43, 61.3, 8.57)","(5.42, 60.94, -10.37)",sensory,sensory,,2.0,,,['cook2019']
ASEL,ASGL,"(5.43, 61.3, 8.57)","(8.66, 59.98, 7.01)",sensory,sensory,3.0,2.0,0.0,,"['cook2019', 'witvliet2020_8']"
ASEL,ASHL,"(5.43, 61.3, 8.57)","(4.21, 58.42, 8.35)",sensory,sensory,,1.0,,,['white1986_jsh']
ASEL,ASIL,"(5.43, 61.3, 8.57)","(10.14, 63.34, 5.8)",sensory,sensory,,,,0.047092635184526443,['funconn']
ASEL,ASIR,"(5.43, 61.3, 8.57)","(9.72, 63.42, -7.16)",sensory,sensory,,,,0.01644807867705822,['funconn']
ASEL,ASJL,"(5.43, 61.3, 8.57)","(-0.02, 64.06, 5.64)",sensory,sensory,,1.0,,,['cook2019']
ASEL,ASKL,"(5.43, 61.3, 8.57)","(12.0, 54.73, 4.44)",sensory,sensory,,,,0.008674489334225655,['funconn']
ASEL,AUAL,"(5.43, 61.3, 8.57)","(0.84, 60.91, 8.36)",sensory,inter,,,,0.025527382269501686,['funconn']
ASEL,AUAR,"(5.43, 61.3, 8.57)","(0.22, 60.76, -9.63)",sensory,inter,,,,0.08445341140031815,['funconn']
ASEL,AVAL,"(5.43, 61.3, 8.57)","(6.7, 50.2, 8.41)",sensory,inter,,,,0.020895740017294884,['funconn']
ASEL,AVBR,"(5.43, 61.3, 8.57)","(4.83, 62.69, -9.41)",sensory,inter,,,,0.005904004443436861,['funconn']
ASEL,AVG,"(5.43, 61.3, 8.57)","(-9.44, 121.12, -1.76)",sensory,inter,,,,0.004807227291166782,['funconn']
ASEL,AVHR,"(5.43, 61.3, 8.57)","(8.96, 62.82, -9.77)",sensory,inter,,,,0.05909254029393196,['funconn']
ASEL,AVKL,"(5.43, 61.3, 8.57)","(-5.94, 87.39, 3.82)",sensory,inter,,,,-0.0901627466082573,['funconn']
ASEL,AVKR,"(5.43, 61.3, 8.57)","(-5.64, 75.68, -3.17)",sensory,inter,,,,0.03541745990514755,['funconn']
ASEL,AVL,"(5.43, 61.3, 8.57)","(-4.87, 70.82, 0.37)",sensory,motor,,,,0.001158225117251277,['funconn']
ASEL,AWBL,"(5.43, 61.3, 8.57)","(8.3, 57.36, 8.52)",sensory,sensory,,1.0,,,['cook2019']
ASEL,AWCL,"(5.43, 61.3, 8.57)","(3.0, 55.82, 9.03)",sensory,sensory,1.0,6.428571428571429,3.7219152410048904,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASEL,AWCR,"(5.43, 61.3, 8.57)","(1.74, 56.43, -9.51)",sensory,sensory,2.0,2.857142857142857,3.1335576703595844,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
ASEL,BAGL,"(5.43, 61.3, 8.57)","(5.69, 38.69, 8.54)",sensory,sensory,,1.0,,,['witvliet2020_8']
ASEL,BAGR,"(5.43, 61.3, 8.57)","(4.06, 39.43, -8.24)",sensory,sensory,,1.0,,,['witvliet2020_8']
ASEL,CEPVR,"(5.43, 61.3, 8.57)","(1.01, 40.68, -4.42)",sensory,sensory,,,,0.017760176211595535,['funconn']
ASEL,DB2,"(5.43, 61.3, 8.57)","(-9.21, 99.22, 0.23)",sensory,motor,,,,0.005812949035316706,['funconn']
ASEL,FLPL,"(5.43, 61.3, 8.57)","(0.02, 81.11, 10.58)",sensory,sensory,,,,0.005556033458560705,['funconn']
ASEL,FLPR,"(5.43, 61.3, 8.57)","(0.23, 74.92, -11.36)",sensory,sensory,,,,-0.0016328456113114953,['funconn']
ASEL,I1R,"(5.43, 61.3, 8.57)","(6.0, 0.0, -2.71)",sensory,pharyngeal,,,,0.032754085958004,['funconn']
ASEL,I2R,"(5.43, 61.3, 8.57)","(3.39, 13.82, -6.0)",sensory,pharyngeal,,,,-0.0722016841173172,['funconn']
ASEL,I4,"(5.43, 61.3, 8.57)","(10.84, 71.62, -0.58)",sensory,pharyngeal,,,,-0.02255692519247532,['funconn']
ASEL,I6,"(5.43, 61.3, 8.57)","(10.21, 75.59, 4.19)",sensory,pharyngeal,,,,0.04603526368737221,['funconn']
ASEL,IL1DL,"(5.43, 61.3, 8.57)","(13.12, 32.71, 2.18)",sensory,sensory,,,,-0.02463672310113907,['funconn']
ASEL,IL1VR,"(5.43, 61.3, 8.57)","(0.96, 29.64, -1.72)",sensory,sensory,,,,0.0019169356673955917,['funconn']
ASEL,IL2DR,"(5.43, 61.3, 8.57)","(12.45, 26.43, -6.68)",sensory,sensory,,,,-0.05301212519407272,['funconn']
ASEL,IL2R,"(5.43, 61.3, 8.57)","(6.61, 30.16, -8.8)",sensory,sensory,,1.0,,-0.0003316387883387506,"['cook2019', 'funconn']"
ASEL,M1,"(5.43, 61.3, 8.57)","(13.67, 75.48, -6.4)",sensory,pharyngeal,,,,0.05383362993597984,['funconn']
ASEL,M2L,"(5.43, 61.3, 8.57)","(2.97, 69.41, 3.49)",sensory,pharyngeal,,,,-0.010045365430414677,['funconn']
ASEL,M2R,"(5.43, 61.3, 8.57)","(4.17, 69.57, -5.89)",sensory,pharyngeal,,,,-0.018254173919558525,['funconn']
ASEL,M3L,"(5.43, 61.3, 8.57)","(5.63, 22.36, 4.81)",sensory,pharyngeal,,,,0.0004919194034300745,['funconn']
ASEL,M3R,"(5.43, 61.3, 8.57)","(5.14, 22.75, -2.91)",sensory,pharyngeal,,,,-0.000399612239561975,['funconn']
ASEL,M5,"(5.43, 61.3, 8.57)","(9.68, 86.79, 7.12)",sensory,pharyngeal,,,,0.031762558966875076,['funconn']
ASEL,MCR,"(5.43, 61.3, 8.57)","(5.25, 14.19, -3.51)",sensory,pharyngeal,,,,-0.05990409851074219,['funconn']
ASEL,MI,"(5.43, 61.3, 8.57)","(14.61, 16.72, -1.03)",sensory,pharyngeal,,,,0.02646062523126602,['funconn']
ASEL,NSML,"(5.43, 61.3, 8.57)","(4.53, 15.78, 7.54)",sensory,pharyngeal,,,,-0.005013071466237307,['funconn']
ASEL,OLLR,"(5.43, 61.3, 8.57)","(8.59, 32.56, -7.21)",sensory,sensory,,1.0,,,['cook2019']
ASEL,RIAR,"(5.43, 61.3, 8.57)","(9.13, 51.66, -7.32)",sensory,inter,,1.2857142857142858,,0.01905321516096592,"['cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASEL,RID,"(5.43, 61.3, 8.57)","(15.71, 48.01, -2.99)",sensory,inter,,,,0.002043641870841384,['funconn']
ASEL,RIH,"(5.43, 61.3, 8.57)","(-0.69, 47.05, -0.08)",sensory,inter,,,,-0.0001820198813220486,['funconn']
ASEL,RIMR,"(5.43, 61.3, 8.57)","(-1.99, 62.64, -4.65)",sensory,motor,,,,0.029463980346918106,['funconn']
ASEL,RIR,"(5.43, 61.3, 8.57)","(0.76, 54.1, 1.4)",sensory,inter,,1.0,,,['cook2019']
ASEL,RIS,"(5.43, 61.3, 8.57)","(-7.68, 87.93, 0.35)",sensory,inter,,,,0.05481191352009773,['funconn']
ASEL,RIVL,"(5.43, 61.3, 8.57)","(11.92, 64.03, 4.43)",sensory,inter,,,,-0.060244955122470856,['funconn']
ASEL,RIVR,"(5.43, 61.3, 8.57)","(11.31, 64.38, -7.21)",sensory,inter,,,,0.014457350596785545,['funconn']
ASEL,RMDL,"(5.43, 61.3, 8.57)","(3.32, 50.76, 8.18)",sensory,motor,,,,-0.026729632169008255,['funconn']
ASEL,RMDVL,"(5.43, 61.3, 8.57)","(7.1, 47.33, 9.76)",sensory,motor,,,,0.0684717446565628,['funconn']
ASEL,RMER,"(5.43, 61.3, 8.57)","(7.16, 38.76, -7.87)",sensory,motor,,,,0.0035959132947027683,['funconn']
ASEL,RMEV,"(5.43, 61.3, 8.57)","(-0.27, 44.66, 1.17)",sensory,motor,,,,-0.05222003534436226,['funconn']
ASEL,RMGL,"(5.43, 61.3, 8.57)","(-0.45, 98.07, 9.18)",sensory,inter,,,,0.03080078959465027,['funconn']
ASEL,SAADL,"(5.43, 61.3, 8.57)","(-0.9, 53.44, 1.45)",sensory,inter,,,,0.1330374926328659,['funconn']
ASEL,SAADR,"(5.43, 61.3, 8.57)","(-0.86, 50.27, -0.39)",sensory,inter,,,,0.03636017441749573,['funconn']
ASEL,SAAVL,"(5.43, 61.3, 8.57)","(9.73, 49.05, 6.88)",sensory,inter,,,,0.009679531678557396,['funconn']
ASEL,SAAVR,"(5.43, 61.3, 8.57)","(8.24, 49.34, -8.03)",sensory,inter,,,,-0.014353713020682335,['funconn']
ASEL,SMBVL,"(5.43, 61.3, 8.57)","(-2.88, 62.73, 3.55)",sensory,motor,,,,-0.004075590055435896,['funconn']
ASEL,SMDDR,"(5.43, 61.3, 8.57)","(0.01, 54.1, -2.69)",sensory,motor,,,,0.07263978570699692,['funconn']
ASEL,SMDVR,"(5.43, 61.3, 8.57)","(9.15, 51.03, -9.28)",sensory,motor,,,,0.07706770300865173,['funconn']
ASEL,URADR,"(5.43, 61.3, 8.57)","(11.24, 31.32, -6.46)",sensory,sensory,,,,-0.015062510035932064,['funconn']
ASEL,URBL,"(5.43, 61.3, 8.57)","(7.53, 34.05, 8.41)",sensory,sensory,,,,-0.02300507016479969,['funconn']
ASEL,URBR,"(5.43, 61.3, 8.57)","(6.21, 34.27, -8.65)",sensory,sensory,,,,0.012146000750362873,['funconn']
ASEL,URXL,"(5.43, 61.3, 8.57)","(13.05, 50.65, 2.27)",sensory,sensory,,,,0.04442644119262695,['funconn']
ASEL,URYDR,"(5.43, 61.3, 8.57)","(10.8, 35.22, -6.94)",sensory,sensory,,,,0.0027327188290655613,['funconn']
ASEL,URYVL,"(5.43, 61.3, 8.57)","(5.12, 32.7, 6.71)",sensory,sensory,,,,0.0017789704725146294,['funconn']
ASEL,URYVR,"(5.43, 61.3, 8.57)","(3.42, 33.1, -6.05)",sensory,sensory,,,,-0.033253174275159836,['funconn']
ASEL,VB2,"(5.43, 61.3, 8.57)","(-8.14, 85.76, 1.61)",sensory,motor,,,,0.015381929464638233,['funconn']
ASER,ADAR,"(5.42, 60.94, -10.37)","(-1.43, 91.22, -11.64)",sensory,inter,,,,0.004781073424965143,['funconn']
ASER,ADFL,"(5.42, 60.94, -10.37)","(8.48, 54.18, 7.0)",sensory,sensory,,,,-0.02955705113708973,['funconn']
ASER,ADLL,"(5.42, 60.94, -10.37)","(12.05, 59.13, 3.86)",sensory,sensory,,4.0,,,['cook2019']
ASER,ADLR,"(5.42, 60.94, -10.37)","(11.38, 58.8, -6.34)",sensory,sensory,,1.0,,0.19113993644714355,"['cook2019', 'funconn']"
ASER,AFDL,"(5.42, 60.94, -10.37)","(5.99, 53.37, 7.49)",sensory,sensory,,2.142857142857143,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASER,AFDR,"(5.42, 60.94, -10.37)","(5.71, 53.11, -9.19)",sensory,sensory,1.0,2.25,0.3897114317029974,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASER,AIAL,"(5.42, 60.94, -10.37)","(-4.67, 66.74, 0.66)",sensory,inter,,2.8,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
ASER,AIAR,"(5.42, 60.94, -10.37)","(-4.73, 67.33, -0.99)",sensory,inter,,2.625,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASER,AIBL,"(5.42, 60.94, -10.37)","(2.53, 55.49, 5.95)",sensory,inter,,3.625,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASER,AIBR,"(5.42, 60.94, -10.37)","(2.61, 55.94, -6.63)",sensory,inter,,13.0,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASER,AIML,"(5.42, 60.94, -10.37)","(-6.77, 79.31, 2.87)",sensory,inter,,,,0.008581266738474369,['funconn']
ASER,AINL,"(5.42, 60.94, -10.37)","(6.62, 68.22, 9.69)",sensory,inter,,,,0.01773851178586483,['funconn']
ASER,AIYL,"(5.42, 60.94, -10.37)","(-4.4, 71.42, 5.34)",sensory,inter,1.0,6.375,3.512811374099099,0.04247480258345604,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASER,AIYR,"(5.42, 60.94, -10.37)","(-1.49, 59.43, -1.12)",sensory,inter,1.0,17.75,7.349617336977484,0.05753624439239502,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASER,AIZL,"(5.42, 60.94, -10.37)","(2.53, 68.92, 7.98)",sensory,inter,1.5,1.0,0.04999999999999999,0.016499558463692665,"['cook2019', 'funconn', 'witvliet2020_7', 'witvliet2020_8']"
ASER,AIZR,"(5.42, 60.94, -10.37)","(1.72, 67.51, -8.68)",sensory,inter,7.0,1.0,0.0,0.01812908984720707,"['funconn', 'witvliet2020_7', 'witvliet2020_8']"
ASER,ALA,"(5.42, 60.94, -10.37)","(15.36, 51.26, -2.16)",sensory,sensory,,,,-0.009263748303055763,['funconn']
ASER,AQR,"(5.42, 60.94, -10.37)","(-3.56, 87.59, -10.65)",sensory,sensory,,,,0.009862941689789295,['funconn']
ASER,ASEL,"(5.42, 60.94, -10.37)","(5.43, 61.3, 8.57)",sensory,sensory,,2.0,,,"['cook2019', 'witvliet2020_7']"
ASER,ASER,"(5.42, 60.94, -10.37)","(5.42, 60.94, -10.37)",sensory,sensory,,1.0,,,['witvliet2020_7']
ASER,ASGR,"(5.42, 60.94, -10.37)","(8.0, 60.15, -8.22)",sensory,sensory,3.0,,,,['cook2019']
ASER,ASHR,"(5.42, 60.94, -10.37)","(3.81, 57.83, -10.2)",sensory,sensory,,2.0,,,['cook2019']
ASER,ASIL,"(5.42, 60.94, -10.37)","(10.14, 63.34, 5.8)",sensory,sensory,,,,0.06560426950454712,['funconn']
ASER,ASIR,"(5.42, 60.94, -10.37)","(9.72, 63.42, -7.16)",sensory,sensory,,1.0,,,"['witvliet2020_7', 'witvliet2020_8']"
ASER,ASJL,"(5.42, 60.94, -10.37)","(-0.02, 64.06, 5.64)",sensory,sensory,,,,0.009609963744878769,['funconn']
ASER,ASKL,"(5.42, 60.94, -10.37)","(12.0, 54.73, 4.44)",sensory,sensory,,1.0,,,['cook2019']
ASER,AUAL,"(5.42, 60.94, -10.37)","(0.84, 60.91, 8.36)",sensory,inter,,,,0.07041412591934204,['funconn']
ASER,AUAR,"(5.42, 60.94, -10.37)","(0.22, 60.76, -9.63)",sensory,inter,,,,-0.003746405942365527,['funconn']
ASER,AVAL,"(5.42, 60.94, -10.37)","(6.7, 50.2, 8.41)",sensory,inter,,,,-0.0095552122220397,['funconn']
ASER,AVER,"(5.42, 60.94, -10.37)","(3.63, 52.03, -6.09)",sensory,inter,,,,0.068995900452137,['funconn']
ASER,AVFL,"(5.42, 60.94, -10.37)","(-7.8, 94.37, 3.49)",sensory,inter,,,,0.02582756243646145,['funconn']
ASER,AVG,"(5.42, 60.94, -10.37)","(-9.44, 121.12, -1.76)",sensory,inter,,,,0.01914106123149395,['funconn']
ASER,AVJL,"(5.42, 60.94, -10.37)","(7.13, 65.08, 8.47)",sensory,inter,,,,-0.004704594612121582,['funconn']
ASER,AVKR,"(5.42, 60.94, -10.37)","(-5.64, 75.68, -3.17)",sensory,inter,,,,0.2234964221715927,['funconn']
ASER,AWAR,"(5.42, 60.94, -10.37)","(6.53, 57.24, -7.97)",sensory,sensory,,1.125,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASER,AWBR,"(5.42, 60.94, -10.37)","(8.1, 57.4, -10.25)",sensory,sensory,1.0,,,,['cook2019']
ASER,AWCL,"(5.42, 60.94, -10.37)","(3.0, 55.82, 9.03)",sensory,sensory,,1.1666666666666667,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
ASER,AWCR,"(5.42, 60.94, -10.37)","(1.74, 56.43, -9.51)",sensory,sensory,,3.125,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASER,BAGR,"(5.42, 60.94, -10.37)","(4.06, 39.43, -8.24)",sensory,sensory,,1.0,,0.016958922147750854,"['funconn', 'witvliet2020_7']"
ASER,CEPVL,"(5.42, 60.94, -10.37)","(1.03, 39.34, 4.58)",sensory,sensory,,,,0.08506988734006882,['funconn']
ASER,FLPL,"(5.42, 60.94, -10.37)","(0.02, 81.11, 10.58)",sensory,sensory,,,,-0.04896433651447296,['funconn']
ASER,FLPR,"(5.42, 60.94, -10.37)","(0.23, 74.92, -11.36)",sensory,sensory,,,,0.005866922903805971,['funconn']
ASER,HSNR,"(5.42, 60.94, -10.37)","(-3.33, 452.01, 10.54)",sensory,motor,,1.0,,,['witvliet2020_7']
ASER,I2L,"(5.42, 60.94, -10.37)","(4.85, 13.08, 7.23)",sensory,pharyngeal,,,,-0.010607920587062836,['funconn']
ASER,I2R,"(5.42, 60.94, -10.37)","(3.39, 13.82, -6.0)",sensory,pharyngeal,,,,-0.013502431102097034,['funconn']
ASER,I6,"(5.42, 60.94, -10.37)","(10.21, 75.59, 4.19)",sensory,pharyngeal,,,,0.040468480437994,['funconn']
ASER,IL1DL,"(5.42, 60.94, -10.37)","(13.12, 32.71, 2.18)",sensory,sensory,,,,0.011493428610265255,['funconn']
ASER,IL1DR,"(5.42, 60.94, -10.37)","(12.22, 33.88, -4.59)",sensory,sensory,,,,0.09608062356710434,['funconn']
ASER,IL1R,"(5.42, 60.94, -10.37)","(5.64, 30.97, -6.96)",sensory,sensory,,,,0.011358051560819149,['funconn']
ASER,IL1VR,"(5.42, 60.94, -10.37)","(0.96, 29.64, -1.72)",sensory,sensory,,,,0.0316719226539135,['funconn']
ASER,IL2L,"(5.42, 60.94, -10.37)","(7.93, 29.9, 9.15)",sensory,sensory,,,,0.033692602068185806,['funconn']
ASER,M2R,"(5.42, 60.94, -10.37)","(4.17, 69.57, -5.89)",sensory,pharyngeal,,,,-0.0029506785795092583,['funconn']
ASER,M3L,"(5.42, 60.94, -10.37)","(5.63, 22.36, 4.81)",sensory,pharyngeal,,,,0.00786824245005846,['funconn']
ASER,MCL,"(5.42, 60.94, -10.37)","(5.92, 14.37, 4.27)",sensory,pharyngeal,,,,0.26294389367103577,['funconn']
ASER,MI,"(5.42, 60.94, -10.37)","(14.61, 16.72, -1.03)",sensory,pharyngeal,,,,0.0823955088853836,['funconn']
ASER,NSMR,"(5.42, 60.94, -10.37)","(4.1, 16.66, -5.46)",sensory,pharyngeal,,,,0.015870338305830956,['funconn']
ASER,OLQDR,"(5.42, 60.94, -10.37)","(13.39, 38.7, -5.63)",sensory,sensory,,,,0.010806592181324959,['funconn']
ASER,OLQVL,"(5.42, 60.94, -10.37)","(3.93, 36.66, 6.16)",sensory,sensory,,,,0.0472770519554615,['funconn']
ASER,OLQVR,"(5.42, 60.94, -10.37)","(3.11, 37.26, -5.9)",sensory,sensory,,,,0.026006419211626053,['funconn']
ASER,PVQR,"(5.42, 60.94, -10.37)","(6.11, 767.28, -5.59)",sensory,inter,1.0,1.0,0.0,,"['cook2019', 'witvliet2020_7']"
ASER,RIAL,"(5.42, 60.94, -10.37)","(9.98, 51.21, 5.75)",sensory,inter,,2.5,,,"['white1986_jsh', 'witvliet2020_7']"
ASER,RIBR,"(5.42, 60.94, -10.37)","(2.3, 61.68, -6.76)",sensory,inter,,,,-0.02745255082845688,['funconn']
ASER,RICL,"(5.42, 60.94, -10.37)","(0.28, 70.85, 8.03)",sensory,inter,,,,-0.056379590183496475,['funconn']
ASER,RICR,"(5.42, 60.94, -10.37)","(-0.2, 69.97, -8.23)",sensory,inter,,,,0.0016790736699476838,['funconn']
ASER,RIGR,"(5.42, 60.94, -10.37)","(-8.93, 117.71, 0.23)",sensory,inter,,,,-0.030133070424199104,['funconn']
ASER,RIML,"(5.42, 60.94, -10.37)","(-0.63, 63.59, 4.45)",sensory,motor,,,,0.03983669355511665,['funconn']
ASER,RIS,"(5.42, 60.94, -10.37)","(-7.68, 87.93, 0.35)",sensory,inter,,,,0.011206644587218761,['funconn']
ASER,RIVL,"(5.42, 60.94, -10.37)","(11.92, 64.03, 4.43)",sensory,inter,,,,-0.01605439931154251,['funconn']
ASER,RMED,"(5.42, 60.94, -10.37)","(15.5, 40.14, -2.72)",sensory,motor,,,,0.020021162927150726,['funconn']
ASER,RMEV,"(5.42, 60.94, -10.37)","(-0.27, 44.66, 1.17)",sensory,motor,,,,-0.11283008009195328,['funconn']
ASER,RMGL,"(5.42, 60.94, -10.37)","(-0.45, 98.07, 9.18)",sensory,inter,,,,0.04125116765499115,['funconn']
ASER,RMGR,"(5.42, 60.94, -10.37)","(-1.47, 96.44, -10.33)",sensory,inter,,,,-0.025043826550245285,['funconn']
ASER,SAADL,"(5.42, 60.94, -10.37)","(-0.9, 53.44, 1.45)",sensory,inter,,,,0.061061229556798935,['funconn']
ASER,SAAVL,"(5.42, 60.94, -10.37)","(9.73, 49.05, 6.88)",sensory,inter,,,,0.04522843286395073,['funconn']
ASER,SAAVR,"(5.42, 60.94, -10.37)","(8.24, 49.34, -8.03)",sensory,inter,,,,0.07563848048448563,['funconn']
ASER,SABD,"(5.42, 60.94, -10.37)","(-9.41, 121.86, -1.8)",sensory,motor,,,,0.014007729478180408,['funconn']
ASER,SMBDL,"(5.42, 60.94, -10.37)","(-1.85, 59.79, 2.44)",sensory,motor,,,,-0.05005425214767456,['funconn']
ASER,SMBDR,"(5.42, 60.94, -10.37)","(-1.45, 60.22, -1.9)",sensory,motor,,,,-0.016141744330525398,['funconn']
ASER,SMBVL,"(5.42, 60.94, -10.37)","(-2.88, 62.73, 3.55)",sensory,motor,,,,0.001683739828877151,['funconn']
ASER,SMDVL,"(5.42, 60.94, -10.37)","(10.92, 51.19, 7.29)",sensory,motor,,,,0.05540606752038002,['funconn']
ASER,URADR,"(5.42, 60.94, -10.37)","(11.24, 31.32, -6.46)",sensory,sensory,,,,0.06410188227891922,['funconn']
ASER,URBL,"(5.42, 60.94, -10.37)","(7.53, 34.05, 8.41)",sensory,sensory,,,,0.033956002444028854,['funconn']
ASER,URBR,"(5.42, 60.94, -10.37)","(6.21, 34.27, -8.65)",sensory,sensory,,,,0.04598454758524895,['funconn']
ASER,URYDR,"(5.42, 60.94, -10.37)","(10.8, 35.22, -6.94)",sensory,sensory,,,,-0.020294062793254852,['funconn']
ASER,URYVL,"(5.42, 60.94, -10.37)","(5.12, 32.7, 6.71)",sensory,sensory,,,,-0.02810630388557911,['funconn']
ASGL,ADAL,"(8.66, 59.98, 7.01)","(0.03, 94.34, 10.31)",sensory,inter,,,,0.00738627789542079,['funconn']
ASGL,ADEL,"(8.66, 59.98, 7.01)","(-0.12, 87.97, 10.5)",sensory,sensory,,,,0.055508147925138474,['funconn']
ASGL,AIAL,"(8.66, 59.98, 7.01)","(-4.67, 66.74, 0.66)",sensory,inter,,13.75,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASGL,AIBL,"(8.66, 59.98, 7.01)","(2.53, 55.49, 5.95)",sensory,inter,1.0,4.625,4.314782004922149,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ASGL,AIML,"(8.66, 59.98, 7.01)","(-6.77, 79.31, 2.87)",sensory,inter,1.0,3.0,0.0,,"['cook2019', 'witvliet2020_8']"
ASGL,AIMR,"(8.66, 59.98, 7.01)","(-5.01, 70.59, -3.48)",sensory,inter,,,,0.07575231045484543,['funconn']
ASGL,AINL,"(8.66, 59.98, 7.01)","(6.62, 68.22, 9.69)",sensory,inter,2.0,,,,['white1986_jsh']
ASGL,AINR,"(8.66, 59.98, 7.01)","(7.01, 67.38, -10.84)",sensory,inter,1.0,1.2,0.36000000000000004,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
ASGL,AIYL,"(8.66, 59.98, 7.01)","(-4.4, 71.42, 5.34)",sensory,inter,1.0,,,,['witvliet2020_8']
ASGL,AIYR,"(8.66, 59.98, 7.01)","(-1.49, 59.43, -1.12)",sensory,inter,,,,-0.06973140686750412,['funconn']
