gene,mean_members,mean_control,effect_size,pval,qval
WBGene00011248,1.7489748677248675,2.7532609589604404,-1.0042860912355729,0.0027300416608966277,0.01387184669350663
WBGene00010775,0.3298941798941799,1.9211941771527263,-1.5912999972585464,0.002732425577663,0.013878309434755333
WBGene00007522,0.48726851851851843,5.526441319187434,-5.039172800668916,0.0027331665516396966,0.013878309434755333
WBGene00016354,3.057010582010582,8.520898100172714,-5.463887518162132,0.0027328348271461332,0.013878309434755333
WBGene00015394,0.0,0.028785261945883697,-0.028785261945883697,0.0027409937353564083,0.013911766035627543
WBGene00005716,0.09999999999999999,0.4930421909696521,-0.39304219096965215,0.0027408554733931952,0.013911766035627543
WBGene00011966,5.1931878306878305,7.6671519039394695,-2.473964073251639,0.0027418176914717728,0.013912805264155208
WBGene00017875,0.004629629629629629,0.026943005181347155,-0.022313375551717526,0.0027428538006159736,0.013914920308430867
WBGene00000526,0.0059523809523809494,0.07071305206020231,-0.06476067110782137,0.002744507988565342,0.013917027757859326
WBGene00019142,0.7870039682539681,1.3206678180771447,-0.5336638498231766,0.002744492147081811,0.013917027757859326
WBGene00003176,0.05515873015873016,2.6725717575458505,-2.6174130273871206,0.00274560763869573,0.013919462552764973
WBGene00219695,0.09623015873015872,0.18016284233900812,-0.0839326836088494,0.002747418079910301,0.013925498948230218
WBGene00021367,0.9493055555555555,1.471214738054116,-0.5219091824985606,0.002753125311744409,0.013951279348124745
WBGene00010053,0.6546296296296297,1.264791512459906,-0.6101618828302764,0.002753791002843725,0.013951506210348514
WBGene00003550,0.004629629629629629,0.052093099761493546,-0.047463470131863916,0.0027556310133397093,0.013957423924694215
WBGene00008314,0.015277777777777774,0.15080187515420673,-0.13552409737642895,0.002756201431032455,0.013957423924694215
WBGene00019658,0.626521164021164,0.9780574060366807,-0.3515362420155167,0.002760812758905073,0.013977625479909437
WBGene00011959,0.0,0.22867012089810018,-0.22867012089810018,0.0027614998991248615,0.01397795477211906
WBGene00021471,0.0,0.13212435233160622,-0.13212435233160622,0.0027623720128344925,0.013979219990175273
WBGene00003134,0.6869378306878305,1.5207171642404802,-0.8337793335526497,0.0027656377029600886,0.013992594809234458
WBGene00015517,3.119444444444445,9.223324286536723,-6.103879842092278,0.0027697800265858584,0.014010397887743732
WBGene00011141,0.19712301587301592,29.18631466403487,-28.989191648161857,0.002770621010403353,0.014011497520313514
WBGene00015149,0.008333333333333333,0.033506044905008636,-0.025172711571675305,0.002772747032345721,0.014015939948206076
WBGene00001395,0.15925925925925927,0.42298708775392707,-0.2637278284946678,0.0027721802359921186,0.014015939948206076
WBGene00018720,0.08680555555555554,0.028324697754749564,0.058480857800805974,0.0027758840357880975,0.014028641115637147
WBGene00001758,0.41504629629629625,0.8061518216958631,-0.39110552539956683,0.0027789183729209225,0.014040817837004768
WBGene00019355,37.870205026455025,93.10748416810593,-55.2372791416509,0.002779907384278437,0.0140426571531817
WBGene00021714,0.2540343915343915,0.4429805082654824,-0.1889461167310909,0.002785803806878824,0.014069279778997594
WBGene00001723,0.5812169312169312,1.056896126326178,-0.47567919510924683,0.002786805749761232,0.014071177166603398
WBGene00000884,4.606051587301588,7.883567727609178,-3.27751614030759,0.002788771829659873,0.014077940741547447
WBGene00017895,0.5226190476190476,0.8480796118101818,-0.3254605641911341,0.0027911784524294386,0.014086924673772924
WBGene00017954,0.3554232804232805,1.491611152232914,-1.1361878718096337,0.0027942677900741923,0.01409934942177791
WBGene00003333,0.05462962962962963,0.11297804095731556,-0.05834841132768593,0.0027965742328408872,0.014106603576168948
WBGene00004193,0.008333333333333333,0.5446418290977877,-0.5363084957644544,0.002796961098928865,0.014106603576168948
WBGene00012874,0.01875,0.0023028209556706964,0.016447179044329303,0.0027992728605731034,0.014111927732604232
WBGene00077685,0.0,0.03126079447322971,-0.03126079447322971,0.0027987878778660343,0.014111927732604232
WBGene00007763,0.004166666666666667,0.03730569948186529,-0.03313903281519862,0.002803211198220631,0.014125443465534732
WBGene00013153,0.008333333333333333,0.17187268689859364,-0.1635393535652603,0.002803168238179808,0.014125443465534732
WBGene00016253,0.010119047619047616,0.1843819393042191,-0.17426289168517148,0.002810575826607935,0.014159378530953743
WBGene00008052,0.3368055555555555,0.6843572662225511,-0.3475517106669956,0.002811422445886106,0.014160468714775816
WBGene00000493,0.008796296296296297,0.029245826137017844,-0.02044952984072155,0.002824300439253787,0.01420940585973877
WBGene00001944,0.022321428571428565,0.10880829015544041,-0.08648686158401185,0.0028230023027449444,0.01420940585973877
WBGene00003638,0.9349867724867723,1.522526523562793,-0.5875397510760206,0.0028227195381008677,0.01420940585973877
WBGene00014473,0.8248015873015874,1.5751542067604243,-0.7503526194588369,0.0028235209409604558,0.01420940585973877
WBGene00194731,0.49484126984126986,2.8687145324451024,-2.3738732626038326,0.002824264944772005,0.01420940585973877
WBGene00002231,0.8632275132275132,2.802352167119007,-1.939124653891494,0.0028279125978118895,0.014224394036318635
WBGene00004145,0.36653439153439155,0.02102968994160704,0.3455047015927845,0.0028294142313660996,0.014228761943725356
WBGene00020807,0.12314814814814816,7.341072456616497,-7.217924308468349,0.0028367972946752415,0.014262698235412397
WBGene00044463,0.10763888888888888,0.8137264577679085,-0.7060875688790197,0.002837660223749637,0.014263845093384919
WBGene00012847,0.008333333333333333,0.10082243605559665,-0.09248910272226332,0.0028392572549968014,0.01426868066708189
WBGene00000739,0.11574074074074074,0.26355785837651124,-0.1478171176357705,0.002844763436425455,0.01429315511025124
WBGene00010805,0.42744708994708996,0.6794966691339747,-0.2520495791868847,0.002848164228637596,0.014307042712554919
WBGene00016766,0.004629629629629629,0.024179620034542312,-0.019549990404912683,0.0028506275228906744,0.0143130167177275
WBGene00196282,0.0,0.07007155193683691,-0.07007155193683691,0.0028505756696900857,0.0143130167177275
WBGene00001911,192.210085978836,284.5940044411547,-92.38391846231872,0.0028560422023038686,0.014337000054415912
WBGene00003816,0.004629629629629629,0.03471502590673575,-0.030085396277106123,0.002857820127824619,0.014342720672792355
WBGene00021326,0.23217592592592595,4.090928530306768,-3.858752604380842,0.0028587665404500836,0.01434426650231642
WBGene00011249,0.0,0.2062669627436467,-0.2062669627436467,0.002860723305980797,0.014350672637868855
WBGene00013724,0.5072089947089946,0.8023603914795625,-0.2951513967705679,0.0028619593257506047,0.014350672637868855
WBGene00008427,0.052314814814814814,0.6693642569290238,-0.617049442114209,0.002861442740531801,0.014350672637868855
WBGene00000516,0.03234126984126984,0.3867258820626696,-0.3543846122213998,0.002863963481328364,0.014357517952246098
WBGene00007745,0.44801587301587303,0.8036433917262933,-0.35562751871042025,0.0028651021799081327,0.014360022502867687
WBGene00201129,0.04189814814814815,0.004317789291882554,0.037580358856265594,0.002869158940461167,0.014372598242843154
WBGene00023485,0.05625,0.20962250185048112,-0.15337250185048112,0.0028697711331203855,0.014372598242843154
WBGene00019108,0.013888888888888888,0.6751953285632042,-0.6613064396743153,0.002869153284095741,0.014372598242843154
WBGene00020163,3.287896825396825,9.082005099103545,-5.794108273706721,0.002870169937052705,0.014372598242843154
WBGene00009207,1.0643187830687832,1.6153877786002142,-0.551068995531431,0.002875565777595688,0.014396409861140266
WBGene00012413,0.08958333333333333,1.3883543054527507,-1.2987709721194174,0.002878037165585914,0.014405572972499421
WBGene00015351,0.004166666666666667,0.02245250431778929,-0.018285837651122624,0.0028817203443869733,0.014420796084193966
WBGene00013246,0.012500000000000002,0.11796200345423143,-0.10546200345423143,0.0028869580369479254,0.014443789831258725
WBGene00012877,0.0,1.0103626943005182,-1.0103626943005182,0.0028942098419736657,0.0144736258489442
WBGene00020402,1.7882936507936507,4.271979603585821,-2.483685952792171,0.002893598256636979,0.0144736258489442
WBGene00000227,0.059722222222222225,0.22043753598157742,-0.1607153137593552,0.00289812046631229,0.01448915048191123
WBGene00002140,0.049074074074074076,1.367900320750062,-1.318826246675988,0.0028986039172277794,0.01448915048191123
WBGene00020067,0.0,0.028818159388107573,-0.028818159388107573,0.0029068716491010786,0.014527246237467113
WBGene00009349,0.012962962962962963,0.040990213010938394,-0.028027250047975433,0.0029087453551855207,0.014530146595300903
WBGene00000903,8.026851851851852,166.86474216629657,-158.8378903144447,0.0029084597034914716,0.014530146595300903
WBGene00011385,0.0,0.018364997121473804,-0.018364997121473804,0.002911163273442389,0.014530955053595656
WBGene00020740,0.0,0.018364997121473804,-0.018364997121473804,0.002911163273442389,0.014530955053595656
WBGene00003233,0.32311507936507927,0.6180935932231268,-0.2949785138580476,0.002911271164143881,0.014530955053595656
WBGene00022349,0.10833333333333334,0.7788140472078295,-0.6704807138744961,0.0029114940429608633,0.014530955053595656
WBGene00003031,0.0,0.010362694300518135,-0.010362694300518135,0.00291254639376268,0.014532979107584644
WBGene00007350,7.821792328042328,18.695953614606463,-10.874161286564135,0.0029201825688724265,0.014567846833924189
WBGene00011997,228.01550925925926,0.4207994078460399,227.59470985141323,0.0029243518666403384,0.014582170903582282
WBGene00018774,0.045370370370370366,0.13212435233160622,-0.08675398196123585,0.0029237548743971417,0.014582170903582282
WBGene00017468,1.2374338624338623,0.10192450037009622,1.1355093620637662,0.0029272886228457035,0.014587103141876272
WBGene00018580,0.0,0.03022452504317789,-0.03022452504317789,0.0029265279343631194,0.014587103141876272
WBGene00013188,0.4527777777777778,0.755234805493873,-0.30245702771609523,0.0029267539885428854,0.014587103141876272
WBGene00019007,10.30922619047619,14.76971790443293,-4.46049171395674,0.0029293163304066733,0.014593970870932936
WBGene00008963,0.05277777777777778,0.383172958302492,-0.3303951805247142,0.002933516452325226,0.014611656210883507
WBGene00006693,2.0807539682539686,14.920379965457686,-12.839625997203717,0.0029359981665481173,0.014620776330711358
WBGene00009396,0.030324074074074073,0.008635578583765112,0.021688495490308962,0.0029383216970897833,0.014629104855287026
WBGene00008370,2.4044973544973547,4.314104778353483,-1.9096074238561287,0.0029475662608175386,0.014671879998739317
WBGene00004951,16.38693783068783,27.917024426350853,-11.530086595663022,0.002952759820281085,0.014694476279489634
WBGene00000728,0.30115740740740743,0.15094991364421417,0.15020749376319326,0.002958539939897039,0.014719398132617221
WBGene00021898,0.11220238095238094,0.27591907229212925,-0.1637166913397483,0.002959077901332146,0.014719398132617221
WBGene00018340,0.02962962962962963,0.17409326424870464,-0.14446363461907502,0.002963864404216345,0.014739944510477434
WBGene00020708,0.0,0.1616086849247471,-0.1616086849247471,0.0029663498764858397,0.014749040799902708
WBGene00012304,0.004166666666666667,0.01796200345423143,-0.013795336787564765,0.0029743285999986693,0.014785440113577457
WBGene00021097,2.522387566137566,4.658031088082901,-2.1356435219453354,0.0029769751073941988,0.01479532264721085
WBGene00010919,0.03888888888888889,0.09821531375935522,-0.05932642487046633,0.0029812865683492883,0.01481347366303409
WBGene00199651,0.0724537037037037,0.15319516407599307,-0.08074146037228937,0.0029871776335071336,0.01483946368500371
WBGene00008662,0.16213624338624338,0.4376511226252158,-0.27551487923897244,0.0029907997851350353,0.01485417338023853
WBGene00198852,0.0,0.011053540587219343,-0.011053540587219343,0.0029954717851195804,0.014870803256706132
WBGene00194684,0.0,0.02763385146804836,-0.02763385146804836,0.0029954717851195848,0.014870803256706132
WBGene00016754,5.14728835978836,8.197458672588207,-3.050170312799847,0.0029962171025673897,0.01487121760052721
WBGene00016722,0.10119047619047618,0.17463607204539847,-0.07344559585492229,0.0029981030684116945,0.014877291926709885
WBGene00001686,0.942526455026455,2.277489925158319,-1.3349634701318638,0.0030011695560001584,0.014889220303326905
WBGene00005061,0.0,0.05043177892918826,-0.05043177892918826,0.0030115514340096194,0.014935380544939975
WBGene00235287,0.15,0.6764043095649314,-0.5264043095649313,0.0030124680506327813,0.014935380544939975
WBGene00010796,9.734424603174602,15.299621679414427,-5.565197076239825,0.003012436335865778,0.014935380544939975
WBGene00008707,0.041666666666666664,0.09694876223373632,-0.05528209556706965,0.003017593451352382,0.014957491122531804
WBGene00017002,0.6945105820105821,1.1011596348383912,-0.40664905282780905,0.003020198654858361,0.014967102685490188
WBGene00011684,0.08333333333333333,1.6223620363516735,-1.5390287030183403,0.0030241645663223477,0.0149834517399552
WBGene00000444,0.26028439153439153,0.4293198453820215,-0.16903545384762997,0.0030259161401606184,0.0149855212151794
WBGene00012668,2.076818783068783,3.6258573895879596,-1.5490386065191766,0.003025842587580025,0.0149855212151794
WBGene00016706,4.36957671957672,16.05520190805165,-11.68562518847493,0.0030288539027340253,0.014996764729072458
WBGene00003754,0.3458002645502645,1.1872193436960277,-0.8414190791457632,0.0030348131517548213,0.015022960279087703
WBGene00003184,0.724867724867725,0.17483345669874165,0.5500342681689834,0.0030404826515165843,0.015047710285666548
WBGene00018413,0.6492063492063492,5.751887490747594,-5.102681141541244,0.00304259820680419,0.01505486437099391
WBGene00009755,0.02337962962962963,0.005526770293609671,0.017852859336019957,0.0030432682988241044,0.01505486468654311
WBGene00008244,0.01574074074074074,0.1531951640759931,-0.13745442333525235,0.003044144588764558,0.01505588482609528
WBGene00006670,0.029629629629629627,0.41662965704416477,-0.38700002741453515,0.0030505142593595332,0.015084067978333924
WBGene00011576,0.010416666666666666,0.0464594127806563,-0.03604274611398964,0.003053962607349748,0.015092904954841021
WBGene00013775,0.004166666666666667,0.042487046632124346,-0.03832037996545768,0.003054396800860147,0.015092904954841021
WBGene00019318,0.04583333333333333,0.12163829262274857,-0.07580495928941525,0.0030532938311691477,0.015092904954841021
WBGene00010968,0.020833333333333332,0.10189982728842831,-0.08106649395509498,0.003054988283173126,0.015092904954841021
WBGene00011545,2.688425925925926,13.316711900649725,-10.628285974723799,0.00305594397515046,0.015094307579172498
WBGene00021655,0.1738425925925926,0.32729665268525376,-0.15345406009266116,0.003058589527444758,0.015100735682741435
WBGene00000500,2.902843915343915,4.675228226005428,-1.7723843106615131,0.003058510764897837,0.015100735682741435
WBGene00219849,0.02817460317460317,0.002960769800148037,0.025213833374455135,0.003060219931492104,0.01510214839461807
WBGene00014593,0.030654761904761896,0.008981001727115715,0.021673760177646183,0.0030598439181557255,0.01510214839461807
WBGene00016017,0.008333333333333333,0.4061435973353072,-0.39781026400197383,0.0030609572662418103,0.015102420905469156
WBGene00008206,1.0497685185185184,1.8421827452915533,-0.792414226773035,0.0030616194412039703,0.015102420905469156
WBGene00013422,1.0250000000000001,1.591035446993996,-0.5660354469939959,0.0030640413393461688,0.015111050231292595
WBGene00012132,6.10433201058201,21.42603832552019,-15.32170631493818,0.0030791941365430537,0.015182447455340328
WBGene00020789,0.020833333333333332,2.6597582037996546,-2.638924870466321,0.003082359885368482,0.01519472230459509
WBGene00013426,0.2546296296296296,0.044386873920552676,0.2102427557090769,0.0030846176542227394,0.015202516795948832
WBGene00015235,1.0236772486772485,1.507475943745374,-0.48379869506812545,0.0031051897441343847,0.015300550079156906
WBGene00003688,0.11550925925925926,0.45157496504646766,-0.3360657057872084,0.003106626307401727,0.015300917689831084
WBGene00009978,0.8114417989417989,1.6956904350686732,-0.8842486361268743,0.0031060171041978825,0.015300917689831084
WBGene00009035,0.004166666666666667,0.020898100172711567,-0.0167314335060449,0.0031171843684509497,0.015346190967292811
WBGene00001604,0.27400793650793653,1.2323793075088412,-0.9583713710009046,0.0031170369484188254,0.015346190967292811
WBGene00021168,0.1729166666666667,0.03626943005181347,0.13664723661485323,0.0031225727145814497,0.015369350782898267
WBGene00013222,1.6219907407407408,3.5039065712640833,-1.8819158305233425,0.003125789333110636,0.015381813518542026
WBGene00077782,0.0,0.055613126079447316,-0.055613126079447316,0.003137484374663193,0.015435983449596517
WBGene00021928,0.05416666666666667,0.2191134139320668,-0.16494674726540012,0.0031473600699916185,0.015477792386220546
WBGene00007326,0.21157407407407405,1.1310880829015544,-0.9195140088274804,0.0031471773517424404,0.015477792386220546
WBGene00015446,0.0,0.0629986018587055,-0.0629986018587055,0.0031516482755682414,0.015495489081781798
WBGene00013870,0.2013558201058201,1.1853030676864873,-0.9839472475806672,0.003153817831907689,0.015502763698344753
WBGene00008551,0.2119047619047619,0.3982153137593552,-0.1863105518545933,0.0031568293649982576,0.015510780450939395
WBGene00006825,0.1074074074074074,1.0333826794966692,-0.9259752720892618,0.0031564012405361445,0.015510780450939395
WBGene00012648,2.9434854497354497,5.085870548564849,-2.1423850988293998,0.0031595145142914063,0.015520579716137649
WBGene00017776,0.30489417989417983,0.4545357348466157,-0.14964155495243586,0.0031633273121040723,0.01553591286899812
WBGene00044216,0.0,0.0644789867587795,-0.0644789867587795,0.0031673033964438177,0.015552041087127651
WBGene00006916,0.02685185185185185,0.16392795460152973,-0.13707610274967788,0.0031689216063374424,0.015556587190910201
WBGene00015527,0.3275462962962963,4.4111686816350035,-4.083622385338707,0.003179500848566925,0.015603337939305057
WBGene00016958,23.48892195767196,62.7236450365984,-39.234723078926436,0.0031798337453414864,0.015603337939305057
WBGene00019245,1.1699735449735449,1.81237766263673,-0.6424041176631852,0.0031822377485828312,0.015611724884914331
WBGene00044450,0.0,0.014063656550703182,-0.014063656550703182,0.003185931465089878,0.015617503156496845
WBGene00016922,0.0,0.014063656550703182,-0.014063656550703182,0.003185931465089878,0.015617503156496845
WBGene00017115,0.0,0.01875154206760424,-0.01875154206760424,0.0031859314650898836,0.015617503156496845
WBGene00013877,0.9444444444444443,1.6095484826054773,-0.665104038161033,0.0031868909151514546,0.015617503156496845
WBGene00016159,0.7812500000000001,2.0155193683691093,-1.2342693683691093,0.00318625493317679,0.015617503156496845
WBGene00003167,0.33012566137566135,19.963829262274857,-19.633703600899196,0.0031882172747197605,0.015620596150387767
WBGene00008349,0.0,0.06044905008635578,-0.06044905008635578,0.0031919250846962496,0.01562961157828057
WBGene00020831,1.4961309523809525,2.36835266058064,-0.8722217081996877,0.0031921441778774997,0.01562961157828057
WBGene00013326,1.6486441798941798,2.822460728678345,-1.1738165487841654,0.003191560679793922,0.01562961157828057
WBGene00017463,0.075,0.23084135208487544,-0.15584135208487543,0.0031959636764772744,0.01564149593700019
WBGene00016518,0.0,0.21053540587219344,-0.21053540587219344,0.003195589834125388,0.01564149593700019
WBGene00016654,0.589318783068783,0.9234394275845054,-0.3341206445157223,0.0032004584914884977,0.01565769014716849
WBGene00002098,0.4583333333333333,1.8249444855662469,-1.3666111522329136,0.0032006662889289637,0.01565769014716849
WBGene00006375,0.004629629629629629,0.27498149518874904,-0.2703518655591194,0.0032105484890377935,0.015702615150237305
WBGene00000233,13.525231481481484,2.5432683608849413,10.981963120596543,0.00322386763284112,0.015764326842721898
WBGene00006940,0.009259259259259259,0.03598157743235464,-0.02672231817309538,0.0032331200655495045,0.01580613027694339
WBGene00022202,6.762466931216931,13.896118101817585,-7.133651170600654,0.0032403248902327197,0.015837907321870563
WBGene00006978,3.8734788359788355,6.068171724648408,-2.194692888669573,0.00324245818572196,0.015844887554368577
WBGene00005165,0.03333333333333333,0.6088576363187762,-0.5755243029854429,0.0032534911746096426,0.015895345336443586
WBGene00022073,1.1372023809523808,3.4053540587219344,-2.268151677769554,0.003266807281131749,0.015956933217336797
WBGene00006418,0.004166666666666667,0.036960276338514675,-0.03279360967184801,0.003271623325120939,0.015973512492860144
WBGene00005696,0.0,0.1070811744386874,-0.1070811744386874,0.003271367881036639,0.015973512492860144
WBGene00003371,2.100562169312169,3.6406447898675873,-1.5400826205554181,0.0032732292181747538,0.015977881230321213
WBGene00022130,0.02407407407407407,0.048071387449625774,-0.023997313375551704,0.003276981255433544,0.015990209150745772
WBGene00044495,0.0791005291005291,0.16916687227568059,-0.09006634317515148,0.003277178029248488,0.015990209150745772
WBGene00009373,3.9470899470899474,6.382153137593551,-2.435063190503604,0.0032804445477650625,0.016002672284787925
WBGene00018392,0.13888888888888887,4.615338432436879,-4.476449543547989,0.0032812102228643378,0.01600293303614908
WBGene00022048,0.9102843915343914,1.5585903446007074,-0.648305953066316,0.003283846408459627,0.01601231444263875
WBGene00011590,0.004629629629629629,0.11232009211283824,-0.1076904624832086,0.0032899124477442847,0.016038412407977074
WBGene00003967,1.0208664021164022,1.7502672917180688,-0.7294008896016666,0.003294876708938335,0.01605912901803372
WBGene00015574,0.01875,0.2630397236614853,-0.24428972366148533,0.003296873429809545,0.01606537607772515
WBGene00009955,0.0,0.05169833045480714,-0.05169833045480714,0.0033057426247210674,0.016093579492501904
WBGene00013680,0.23005952380952377,0.42733777448803356,-0.1972782506785098,0.003306242509118732,0.016093579492501904
WBGene00008316,0.49209656084656084,0.7972612879348631,-0.3051647270883022,0.0033052815729636685,0.016093579492501904
WBGene00004952,0.30522486772486773,0.628217781067522,-0.3229929133426543,0.0033058005852976383,0.016093579492501904
WBGene00016506,0.39943783068783073,1.002755160786249,-0.6033173300984183,0.003305842616394211,0.016093579492501904
WBGene00006644,0.10039682539682539,0.2663623653260959,-0.16596553992927054,0.0033091116896826287,0.016104056867116957
WBGene00021813,0.26005291005291004,0.6157003043013406,-0.35564739424843056,0.0033131191877619785,0.016120068217805088
WBGene00012437,0.8659722222222221,0.050201496833621184,0.815770725388601,0.0033155754752409003,0.01612817220010926
WBGene00015578,0.004166666666666667,0.0229706390328152,-0.018803972366148534,0.0033199474792975315,0.01612817220010926
WBGene00018665,0.0,0.027633851468048354,-0.027633851468048354,0.003318974297608985,0.01612817220010926
WBGene00010793,0.1941468253968254,0.3834690352825068,-0.1893222098856814,0.0033210970024895523,0.01612817220010926
WBGene00002694,0.4268518518518518,0.7094497902788058,-0.282597938426954,0.0033212449494817546,0.01612817220010926
WBGene00016438,0.29517195767195764,0.5844724072703347,-0.28930044959837703,0.0033194358711839036,0.01612817220010926
WBGene00045175,0.3035714285714286,0.7194094909120815,-0.4158380623406529,0.003316668160079721,0.01612817220010926
WBGene00022537,0.0,1.1402664692820135,-1.1402664692820135,0.003320736554828141,0.01612817220010926
WBGene00003209,2.811739417989418,4.8601940949091205,-2.0484546769197025,0.0033210562417649177,0.01612817220010926
WBGene00008101,0.03796296296296296,0.1406447898675878,-0.10268182690462484,0.003322649808659528,0.016131507897746526
WBGene00001931,0.0,0.025043177892918825,-0.025043177892918825,0.0033246069347909616,0.0161375228381547
WBGene00043061,0.004166666666666667,0.037535981577432355,-0.03336931491076569,0.0033402508710782186,0.01620995611711803
WBGene00018862,0.012500000000000002,0.03232173698494942,-0.019821736984949413,0.0033502225883738153,0.016253807206041294
WBGene00004510,0.4681216931216931,0.8062422896619789,-0.33812059654028576,0.003350733676549169,0.016253807206041294
WBGene00001336,1.0629960317460319,2.343860514844971,-1.280864483098939,0.0033517851374331026,0.01625539828469337
WBGene00006652,0.7668981481481483,0.2196891191709844,0.5472090289771638,0.003357433210506531,0.01627927639336885
WBGene00019498,0.09606481481481483,0.3154289004029936,-0.21936408558817877,0.003359146266498718,0.016280626073173547
WBGene00044432,0.0,0.31360309235956907,-0.31360309235956907,0.003359771549866347,0.016280626073173547
WBGene00014172,0.8650793650793651,2.928168434904186,-2.0630890698248208,0.0033598853131561585,0.016280626073173547
WBGene00011005,0.0,0.270293609671848,-0.270293609671848,0.0033611924078669206,0.016283448083734765
WBGene00021639,0.0,0.08347725964306275,-0.08347725964306275,0.0033653933410741237,0.016293260715491163
WBGene00012924,0.04206349206349206,0.14441154700222056,-0.1023480549387285,0.0033646833373287073,0.016293260715491163
WBGene00012101,0.008333333333333333,0.3746936425692902,-0.36636030923595686,0.003364004269432765,0.016293260715491163
WBGene00000777,0.3992063492063492,1.7395509499136443,-1.3403446007072952,0.0033707998540048294,0.01631592027566448
WBGene00000402,0.0,0.016753022452504318,-0.016753022452504318,0.0033742361021049387,0.01632551915981823
WBGene00196172,0.0,0.016753022452504318,-0.016753022452504318,0.0033742361021049387,0.01632551915981823
WBGene00196294,0.08118386243386243,0.01850481125092524,0.06267905118293719,0.003376835859715012,0.016334580179103685
WBGene00005559,0.2708333333333333,4.320470433423801,-4.049637100090468,0.003377741531982535,0.016335444356890997
WBGene00021698,0.8900462962962964,1.5191463113742907,-0.6291000150779943,0.0033835617290476953,0.01636007068861043
WBGene00019726,1.4194444444444443,2.6826383748663543,-1.26319393042191,0.0033845381605321365,0.016361271069061226
WBGene00219679,0.0,0.023686158401184307,-0.023686158401184307,0.003393560552127596,0.016396750706526953
WBGene00000736,0.010416666666666666,0.035118019573978115,-0.02470135290731145,0.003394796576917682,0.016396750706526953
WBGene00006384,1.1714616402116402,2.2018422567645364,-1.0303806165528961,0.0033945228740234652,0.016396750706526953
WBGene00007111,2.31875,3.8129780409573155,-1.4942280409573154,0.003394326448881432,0.016396750706526953
WBGene00018896,0.03472222222222222,0.005526770293609671,0.029195451928612545,0.0033966228641856347,0.016402045806014835
WBGene00044643,3.651686507936508,7.837272802039641,-4.185586294103134,0.003402368847074023,0.016426262489236402
WBGene00022775,0.0,0.05595854922279793,-0.05595854922279793,0.0034053234645877177,0.01643699525796379
WBGene00021910,0.38730158730158726,0.7857142857142857,-0.39841269841269844,0.003411925508992753,0.01646178962026158
WBGene00017981,1.582275132275132,2.4126819639773007,-0.8304068317021687,0.0034118906701567503,0.01646178962026158
WBGene00016621,0.6409060846560847,1.0149930092935275,-0.37408692463744286,0.003419167317581448,0.016493188162030388
WBGene00018778,3.4499338624338627,5.508528661896537,-2.058594799462674,0.0034263000377190186,0.016524047123311576
WBGene00001598,0.07347883597883596,5.067431532198372,-4.9939526962195355,0.003427880344989963,0.016528120916647956
WBGene00011278,0.01157407407407407,0.055983222304465834,-0.044409148230391764,0.0034351684835944463,0.016556156297272334
WBGene00016546,0.0,0.06390328151986184,-0.06390328151986184,0.003435065674437939,0.016556156297272334
WBGene00006149,0.525,0.05048934945308002,0.47451065054692,0.003439401915729149,0.016573004856212364
WBGene00020947,0.0462962962962963,1.3748334566987417,-1.3285371604024454,0.0034415362800044257,0.01657973384978976
WBGene00010792,0.0,0.014392630972941854,-0.014392630972941854,0.0034466227722838526,0.016600678900417123
WBGene00022093,0.03587962962962963,0.08879842092277326,-0.052918791293143634,0.0034495504531271127,0.016611219273749055
WBGene00009120,3.1287367724867727,7.606604161526443,-4.47786738903967,0.0034515558647792437,0.016617314918732553
WBGene00005190,0.03425925925925926,0.004145077720207254,0.030114181539052008,0.0034583469556382024,0.016639562450759603
WBGene00006122,0.0,0.11147298297557366,-0.11147298297557366,0.0034570960023786817,0.016639562450759603
WBGene00000840,1.5996362433862432,2.7855909203059466,-1.1859546769197034,0.003458398533314671,0.016639562450759603
WBGene00012242,0.0,0.06620610247553253,-0.06620610247553253,0.003462643503196562,0.0166481113882205
WBGene00009548,0.0,0.06781807714450201,-0.06781807714450201,0.00346221062034303,0.0166481113882205
WBGene00044584,0.011904761904761899,0.11398963730569948,-0.10208487540093758,0.003462161023619108,0.0166481113882205
WBGene00197215,0.45555555555555555,0.8984620445760342,-0.44290648902047863,0.003463604044550364,0.0166481113882205
WBGene00016629,1.7215608465608465,3.045875483181183,-1.3243146366203367,0.003463880045392801,0.0166481113882205
WBGene00011314,1.4990079365079367,3.904564520108561,-2.405556583600624,0.003470083641697424,0.01667436042457216
WBGene00022885,1.320899470899471,2.038999917756394,-0.718100446856923,0.0034781472470951755,0.01670746338258611
WBGene00006631,0.04791666666666667,1.4193683691093018,-1.3714517024426351,0.00347845982036307,0.01670746338258611
WBGene00010339,0.1595899470899471,0.3159388107574636,-0.15634886366751652,0.0034806887967312413,0.016714596403879945
WBGene00004121,2.0525132275132276,3.8472982975573653,-1.7947850700441377,0.003485756564733091,0.01673178044285149
WBGene00015053,7.665046296296296,28.2496257915947,-20.584579495298403,0.003485563595264576,0.01673178044285149
WBGene00010575,1.9266534391534396,9.01747676618143,-7.09082332702799,0.0034870458567990105,0.01673439413849145
WBGene00016879,1.0941798941798941,2.347742413027387,-1.253562518847493,0.0034887642322441567,0.01673906545682126
WBGene00017127,0.008333333333333333,0.030800230282095567,-0.022466896948762236,0.0034912507339451937,0.01674741945794504
