gene,mean_hub,mean_control,effect_size,pval,qval
WBGene00200292,0.0,0.006185567010309279,-0.006185567010309279,0.006971242559722474,0.025822098429674322
WBGene00017969,0.0,0.006185567010309279,-0.006185567010309279,0.006971242559722468,0.025822098429674322
WBGene00019784,0.0,0.006872852233676976,-0.006872852233676976,0.006971242559722481,0.025822098429674322
WBGene00019932,0.0,0.006872852233676976,-0.006872852233676976,0.006971242559722468,0.025822098429674322
WBGene00003095,0.0,0.006872852233676976,-0.006872852233676976,0.006971242559722468,0.025822098429674322
WBGene00016519,0.0,0.006872852233676976,-0.006872852233676976,0.006971242559722481,0.025822098429674322
WBGene00013138,0.0,0.006872852233676976,-0.006872852233676976,0.006971242559722468,0.025822098429674322
WBGene00020430,0.0,0.006872852233676976,-0.006872852233676976,0.006971242559722481,0.025822098429674322
WBGene00017554,0.0,0.006872852233676976,-0.006872852233676976,0.006971242559722468,0.025822098429674322
WBGene00012250,0.0,0.007731958762886598,-0.007731958762886598,0.006971242559722468,0.025822098429674322
WBGene00219437,0.0,0.008836524300441824,-0.008836524300441824,0.006971242559722461,0.025822098429674322
WBGene00015411,0.0,0.012371134020618558,-0.012371134020618558,0.006971242559722468,0.025822098429674322
WBGene00043066,0.0,0.012371134020618558,-0.012371134020618558,0.006971242559722468,0.025822098429674322
WBGene00021967,0.0,0.015463917525773196,-0.015463917525773196,0.006971242559722461,0.025822098429674322
WBGene00009710,0.0,0.030927835051546393,-0.030927835051546393,0.006971242559722461,0.025822098429674322
WBGene00005844,0.0,0.18556701030927836,-0.18556701030927836,0.006971242559722468,0.025822098429674322
WBGene00000837,2.175668073136427,3.3390034364261174,-1.1633353632896903,0.006949356937002195,0.025822098429674322
WBGene00013867,0.4531645569620253,3.0955490099819998,-2.6423844530199743,0.006956196615793415,0.025822098429674322
WBGene00003684,0.026582278481012665,0.11066110292914416,-0.0840788244481315,0.006976384128562383,0.025836883959892563
WBGene00021842,2.7265822784810125,4.235697921780396,-1.5091156432993835,0.006983966649906768,0.025860703140533153
WBGene00010317,1.8451476793248947,2.869726722304042,-1.0245790429791473,0.007003591229551414,0.02592909727085034
WBGene00010396,0.01828410689170183,0.04593356242840779,-0.027649455536705964,0.007005878981581689,0.025933294042365565
WBGene00022767,0.060056258790436,0.006872852233676976,0.05318340655675903,0.007007644799118839,0.025935557732070694
WBGene00017699,9.837693389592125,17.371755850106364,-7.534062460514239,0.007014304308006508,0.02595592942961104
WBGene00022205,0.10914205344585089,0.1958762886597938,-0.08673423521394293,0.007016972596728833,0.025961527626527276
WBGene00001074,0.3327707454289732,0.5542382588774342,-0.22146751344846094,0.007029741373473276,0.026004487803847714
WBGene00023172,0.0,0.012968417607592864,-0.012968417607592864,0.007033685242884576,0.026014794028374245
WBGene00013209,0.7050632911392404,1.1150384552446406,-0.40997516410540025,0.007036691831459342,0.02602163080333442
WBGene00018135,0.04177215189873418,0.01489117983963345,0.026880972059100727,0.0070432246574276235,0.02602742002476332
WBGene00009790,0.005625879043600563,0.02004581901489118,-0.014419939971290619,0.0070399688850411295,0.02602742002476332
WBGene00009809,0.02489451476793249,0.05230731467844871,-0.027412799910516216,0.0070436795356353206,0.02602742002476332
WBGene00021675,0.02953586497890295,0.07920962199312714,-0.04967375701422419,0.0070440491864607125,0.02602742002476332
WBGene00005664,0.08438818565400845,1.3026345933562429,-1.2182464077022344,0.0070417578753804114,0.02602742002476332
WBGene00007534,21.428551336146278,30.15265913925708,-8.724107803110801,0.007055098007318898,0.02606395875147128
WBGene00021963,0.016877637130801686,0.061855670103092786,-0.044978032972291096,0.007071754117371627,0.026121197314355263
WBGene00020060,0.10126582278481013,1.1328424153166419,-1.0315765925318316,0.007077890994130934,0.026139568170139373
WBGene00022609,0.9939521800281296,2.173408607429226,-1.1794564274010964,0.007080200999949493,0.026143802180421557
WBGene00011474,100.95696202531646,161.60357551955488,-60.64661349423842,0.00708341569607375,0.026151374839809574
WBGene00006474,1.79915611814346,2.665259368352152,-0.866103250208692,0.007087511556936889,0.02616219766269344
WBGene00016817,3.1385372714486643,5.8833006054655534,-2.744763334016889,0.007088725536956385,0.026162380763776777
WBGene00019027,0.010126582278481011,2.112371134020618,-2.102244551742137,0.007092785006395594,0.026173063936393924
WBGene00011728,0.025316455696202524,0.737653411880216,-0.7123369561840135,0.0070968559206038935,0.0261837858259522
WBGene00002273,0.08354430379746836,0.1758550155457372,-0.09231071174826885,0.007105530707628408,0.026211487353423525
WBGene00006728,93.31842475386776,148.57002127311404,-55.25159651924628,0.00710689190714019,0.02621220523006122
WBGene00015364,0.5908579465541492,1.605211912943872,-1.0143539663897227,0.007117536106003337,0.026242848501114045
WBGene00012351,4.180309423347399,6.964907543773522,-2.784598120426123,0.0071164882046969805,0.026242848501114045
WBGene00001775,0.0551336146272855,0.10881197839960727,-0.05367836377232177,0.007129230543120033,0.026281653990707792
WBGene00013141,0.008438818565400841,0.026689576174112252,-0.01825075760871141,0.007134247616224542,0.02629583492272789
WBGene00020481,2.7333333333333325,4.214522991327114,-1.4811896579937818,0.0071443518487621155,0.02632875868293193
WBGene00005359,0.12151898734177215,2.138144329896907,-2.016625342555135,0.007147103137538715,0.026334578615506293
WBGene00016096,0.1520393811533052,4.512256586483391,-4.360217205330085,0.007149802798678426,0.02634020644097484
WBGene00004133,0.06962025316455696,0.12398134511536572,-0.054361091950808765,0.007151999129816766,0.026343978434074246
WBGene00019823,1.573699015471167,2.509041073474063,-0.9353420580028962,0.007159356382349105,0.026366756032617938
WBGene00004874,0.6762306610407878,1.0286941580756015,-0.3524634970348137,0.00716769290323459,0.026393132062074404
WBGene00004780,4.753867791842476,1.1474144984454262,3.6064532933970495,0.007173512178282863,0.02641023187511677
WBGene00020574,0.06160337552742617,0.13963344788087056,-0.07803007235344439,0.007177716645781168,0.026421381932184972
WBGene00000251,0.038537271448663854,0.0758877434135166,-0.03735047196485275,0.007180250680385594,0.026426380432036677
WBGene00001510,2.7687763713080176,3.976427753231877,-1.2076513819238595,0.007181980614794584,0.026428418348152558
WBGene00009279,0.03727144866385373,0.006414662084765177,0.030856786579088552,0.00719402184398023,0.02646839312467526
WBGene00022632,0.0,0.008591065292096219,-0.008591065292096219,0.007203609338631758,0.026494990707107126
WBGene00007278,0.0,0.02577319587628866,-0.02577319587628866,0.007203609338631778,0.026494990707107126
WBGene00016858,0.028832630098452883,0.585084274259532,-0.5562516441610792,0.007211425087566529,0.026519396119890726
WBGene00020741,0.035864978902953586,0.0022909507445589916,0.033574028158394595,0.007219631989856912,0.026540888609308727
WBGene00006882,0.10534458509142051,0.6307969235804287,-0.5254523384890082,0.007218939312695473,0.026540888609308727
WBGene00004979,0.10295358649789027,0.1832433316969399,-0.08028974519904963,0.007241732120048317,0.02661777834211772
WBGene00002208,0.0,0.02290950744558992,-0.02290950744558992,0.007245860747902475,0.026628597504844736
WBGene00001052,3.4486638537271452,6.5875552282768775,-3.138891374549732,0.007261678483917591,0.026678000957348652
WBGene00012016,8.090154711673701,14.229054164621175,-6.138899452947474,0.0072614802269551065,0.026678000957348652
WBGene00019479,44.92151898734176,17.63375061364752,27.28776837369424,0.007263746516836097,0.026680897621893098
WBGene00004354,0.018565400843881853,0.5756586483390608,-0.557093247495179,0.007264841855478302,0.026680897621893098
WBGene00013802,0.31772151898734186,0.4626411389297987,-0.14491961994245683,0.007268022638962595,0.02668382150280381
WBGene00003720,0.0,0.2811569301260023,-0.2811569301260023,0.007267194846916884,0.02668382150280381
WBGene00022113,0.1894514767932489,0.56228931435117,-0.3728378375579211,0.007269200739626246,0.02668382150280381
WBGene00022051,1.0938115330520395,1.5820978563246604,-0.4882863232726209,0.007278084643602575,0.02671206858169001
WBGene00000439,0.04430379746835443,3.396588119783996,-3.3522843223156418,0.0072807132908177105,0.026717352103769906
WBGene00006914,0.0140646976090014,0.05526918671248568,-0.04120448910348428,0.007281920566985871,0.026717418879752697
WBGene00008333,0.05794655414908577,0.11571755850106366,-0.05777100435197789,0.0072891829803220145,0.02673969834854781
WBGene00021537,0.016877637130801686,0.2429553264604811,-0.22607768932967942,0.007291756724391061,0.026744773398684748
WBGene00005442,0.0,0.012714776632302405,-0.012714776632302405,0.007294816229047582,0.02675162817863067
WBGene00014300,0.12798874824191278,1.3514891179839632,-1.2235003697420503,0.007314290254181517,0.026818666403590815
WBGene00017510,0.13853727144866385,0.4097938144329897,-0.27125654298432583,0.007318159258134328,0.026828474526190273
WBGene00016282,0.006329113924050633,0.04639175257731959,-0.04006263865326896,0.0073202036258002675,0.026831591397733476
WBGene00022037,1.4420534458509142,2.1641057110129274,-0.7220522651620132,0.007346806112923926,0.026924708294126198
WBGene00005009,2.0814345991561174,2.947111765668467,-0.8656771665123495,0.007359718427687721,0.026967631009738324
WBGene00004264,0.055696202531645575,0.12099492718049418,-0.0652987246488486,0.007366162258437301,0.02698684164109371
WBGene00004239,0.11603375527426162,0.23595156275568646,-0.11991780748142485,0.007376511433486597,0.027019840810970194
WBGene00010703,0.6549929676511956,1.3438471608574698,-0.6888541932062742,0.007377574586109846,0.027019840810970194
WBGene00008687,1.3056258790436008,2.4531418753068235,-1.1475159962632226,0.00738425884385862,0.027039913944370813
WBGene00044301,0.14542897327707455,0.022844051710031094,0.12258492156704345,0.007390598149273738,0.027058717584492686
WBGene00014151,0.9954992967651196,1.4957944689903453,-0.5002951722252257,0.007400255557145827,0.02708817040698207
WBGene00010316,10.707172995780589,26.3209049255441,-15.61373192976351,0.007401053813185408,0.02708817040698207
WBGene00269373,0.012658227848101266,0.0556701030927835,-0.04301187524468224,0.0074073550699072345,0.027102403690888396
WBGene00013268,0.33009845288326295,0.544468990345279,-0.214370537462016,0.007407144964612774,0.027102403690888396
WBGene00000820,0.0189873417721519,0.10670103092783506,-0.08771368915568316,0.007410404601187915,0.027109147017924336
WBGene00006896,0.008438818565400841,0.6875061364752088,-0.6790673179098079,0.007412626531196426,0.027111682596043178
WBGene00004432,44.56666666666666,74.00792832596956,-29.441261659302896,0.0074135109648889265,0.027111682596043178
WBGene00011307,0.010126582278481011,0.05933562428407789,-0.04920904200559688,0.007418031629092126,0.02712380027242815
WBGene00019087,0.05485232067510548,0.1469153984617902,-0.09206307778668471,0.007427956873463205,0.027155672468246784
WBGene00015224,0.03164556962025317,0.0,0.03164556962025317,0.007429572087782366,0.02715715881574459
WBGene00008577,0.08495077355836847,0.15972835869743085,-0.07477758513906238,0.007435200853868162,0.02717331294495181
WBGene00021024,2.343600562587904,3.8259695630829653,-1.4823690004950612,0.007438520790643473,0.027181025149612653
WBGene00007289,0.005625879043600563,0.06414662084765177,-0.05852074180405121,0.007440951106307915,0.027185484619127245
WBGene00167962,0.008438818565400841,0.03729340533464244,-0.0288545867692416,0.007456052294769942,0.02723622809481155
WBGene00004950,0.22573839662447256,0.5619620356733758,-0.3362236390489032,0.007463028257108158,0.027257279243979714
WBGene00017893,0.05063291139240506,0.26328751431844216,-0.2126546029260371,0.007467630468418365,0.027260794312736356
WBGene00019733,4.625175808720113,6.730968744886271,-2.105792936166158,0.007466951484269607,0.027260794312736356
WBGene00001447,22.71575246132208,63.118204876452296,-40.40245241513021,0.007467498247680727,0.027260794312736356
WBGene00009589,0.9053445850914206,1.6056782850597282,-0.7003336999683076,0.007483000644425667,0.027312466127290498
WBGene00001259,2.164416315049227,3.1971772214040253,-1.0327609063547984,0.0074956533283458806,0.027354204098522593
WBGene00000487,0.006329113924050633,0.10721649484536083,-0.1008873809213102,0.007504260944758324,0.027372922924861876
WBGene00009770,0.8049226441631504,1.1339878906889216,-0.3290652465257712,0.007503681718176796,0.027372922924861876
WBGene00006179,0.04078762306610408,0.4137457044673539,-0.37295808140124986,0.007504437456813795,0.027372922924861876
WBGene00005588,0.0,0.050286368843069876,-0.050286368843069876,0.007515507056967885,0.02740638421739276
WBGene00012124,1.7592123769338956,3.189347079037801,-1.4301347021039053,0.007516050538411775,0.02740638421739276
WBGene00012845,0.01645569620253165,0.06288659793814433,-0.04643090173561268,0.00751930386542856,0.02741379823986927
WBGene00021623,0.0,0.012600229095074455,-0.012600229095074455,0.00752988902816411,0.02744348362916778
WBGene00013958,0.35105485232067507,0.5517591228931437,-0.2007042705724686,0.00752895220533805,0.02744348362916778
WBGene00010719,0.04106891701828411,0.004581901489117983,0.036487015529166125,0.007543381396178665,0.027486968416768596
WBGene00009023,0.0189873417721519,0.050450008181966946,-0.03146266640981504,0.007544266955637186,0.027486968416768596
WBGene00008249,0.8016877637130801,11.317411225658647,-10.515723461945568,0.0075687806683060925,0.02757181141961245
WBGene00220257,0.03375527426160337,2.39495990836197,-2.3612046341003667,0.007572594318331662,0.02758123224811057
WBGene00017787,0.14064697609001406,0.3873670430371461,-0.24672006694713203,0.007575306933738654,0.02758217006873664
WBGene00020737,1.0226441631504923,3.3751677303223695,-2.352523567171877,0.007575247639129359,0.02758217006873664
WBGene00018395,14.420393811533051,20.777442317133044,-6.357048505599993,0.007580224872107677,0.027595604771773717
WBGene00010424,68.30239099859354,105.1806823760432,-36.878291377449656,0.007582326588294239,0.02759878440181164
WBGene00044631,0.19690576652601968,0.4741613483881526,-0.27725558186213295,0.007585759784756228,0.02760680864977125
WBGene00010631,1.8772151898734182,2.8804614629356893,-1.003246273062271,0.007587278269277214,0.027607863227917362
WBGene00001026,3.4459915611814362,4.928424153166421,-1.4824325919849843,0.0075912800990925,0.027617952161028077
WBGene00009211,0.6433192686357242,1.61228931435117,-0.9689700457154459,0.007598835925680645,0.02764096558428337
WBGene00001693,0.07398030942334739,0.026370479463262965,0.04760982996008443,0.007604795079358363,0.027658164557802373
WBGene00005671,0.0,0.3247422680412371,-0.3247422680412371,0.007616171285912072,0.027690574858116237
WBGene00006410,3.693108298171589,5.642415316642122,-1.9493070184705332,0.007615256589138255,0.027690574858116237
WBGene00009585,0.21659634317862164,1.385763377515955,-1.1691670343373333,0.007623551736158745,0.02771292411579855
WBGene00007978,0.22278481012658224,0.6194812632956962,-0.39669645316911395,0.007651709592251307,0.027810783375654253
WBGene00001005,16.695639943741213,25.58280150548192,-8.887161561740708,0.007657391672658269,0.027826934092343304
WBGene00019521,0.7490857946554149,3.439739813451154,-2.690654018795739,0.007667489824007803,0.02785912497665449
WBGene00013200,1.9286919831223623,3.2984617902143674,-1.369769807092005,0.007670372119600912,0.027865091536833125
WBGene00004119,0.011954992967651195,0.029635084274259527,-0.01768009130660833,0.007692733563122382,0.027941808992854318
WBGene00021121,0.011251758087201125,0.07468499427262315,-0.06343323618542203,0.007700411635980386,0.027965176830263987
WBGene00003961,12.946272855133616,21.012493863524792,-8.066221008391176,0.0077052076601785,0.02797807222310128
WBGene00014746,0.34303797468354424,0.6148584519718541,-0.2718204772883098,0.007717896822107959,0.028015092681089458
WBGene00016068,1.0774964838255976,1.8285714285714285,-0.7510749447458309,0.007716788594257045,0.028015092681089458
WBGene00008186,0.005625879043600563,0.06156930126002291,-0.05594342221642235,0.007727720483082621,0.028046220567660058
WBGene00043050,0.350070323488045,1.1904189167075765,-0.8403485932195315,0.007747415630302479,0.028113159204984882
WBGene00013719,0.5662447257383966,0.8385288823433152,-0.27228415660491867,0.007760509215942608,0.028151579201326195
WBGene00000829,44.86146272855133,60.04945180821469,-15.18798907966336,0.007760240524587925,0.028151579201326195
WBGene00010194,0.022784810126582282,0.19246440844378987,-0.16967959831720758,0.007767612773829455,0.028172799259915095
WBGene00018011,0.748382559774965,1.1903698249059076,-0.44198726513094255,0.007771406617039276,0.02818201021275912
WBGene00015388,0.0140646976090014,1.4154802814596628,-1.4014155838506615,0.007779474300408507,0.02820671422557346
WBGene00000415,0.6708860759493672,1.0144329896907216,-0.3435469137413544,0.007781541732146716,0.028209658144498963
WBGene00195495,0.0,0.012739322533136964,-0.012739322533136964,0.007785858068135282,0.028212065931718416
WBGene00020078,0.0,0.012739322533136964,-0.012739322533136964,0.007785858068135282,0.028212065931718416
WBGene00044989,2.8355836849507736,4.218294878088692,-1.3827111931379181,0.007785972710961143,0.028212065931718416
WBGene00015191,0.08818565400843878,0.41454753722794957,-0.32636188321951076,0.007801567203614025,0.028264013785553616
WBGene00202497,0.08016877637130801,0.529667812142039,-0.4494990357707309,0.007813300976275212,0.02830196028307718
WBGene00271779,0.0,0.005154639175257729,-0.005154639175257729,0.007819444060908955,0.028319646777008912
WBGene00020295,0.22587904360056263,0.3843478972344952,-0.15846885363393257,0.00782160361694045,0.028322902766967764
WBGene00017166,0.40070323488045,2.226403207331042,-1.825699972450592,0.007835995767703061,0.028370446165729948
WBGene00235132,0.008438818565400841,0.02777777777777777,-0.019338959212376928,0.00784014755722134,0.028377631680933248
WBGene00008205,1.2358649789029539,2.4284486990672556,-1.1925837201643017,0.007840506363221932,0.028377631680933248
WBGene00201642,0.0,0.006643757159221076,-0.006643757159221076,0.007847514508178463,0.028380138980244947
WBGene00015031,0.0,0.013287514318442151,-0.013287514318442151,0.007847514508178463,0.028380138980244947
WBGene00005327,0.0,0.013287514318442155,-0.013287514318442155,0.00784751450817845,0.028380138980244947
WBGene00011354,0.0,0.02657502863688431,-0.02657502863688431,0.00784751450817845,0.028380138980244947
WBGene00000914,5.49142053445851,9.798813614792996,-4.307393080334486,0.007844290235700371,0.028380138980244947
WBGene00009433,0.01856540084388186,0.3199312714776632,-0.30136587063378134,0.007856525746443655,0.028408155293988168
WBGene00000526,0.0759493670886076,0.18733431516936672,-0.11138494808075912,0.007870998305424856,0.02845590682616108
WBGene00004488,67.33530239099858,113.93487154311897,-46.599569152120395,0.007889564683032996,0.028518440936787064
WBGene00020682,1.4434599156118146,2.0589592538046144,-0.6154993381927998,0.007899965493985162,0.028551443571554223
WBGene00044030,0.02531645569620253,0.08029782359679266,-0.05498136790059013,0.007908794577315487,0.028565097513013615
WBGene00001412,0.8530239099859352,1.283865161184749,-0.43084125119881367,0.007907006464899079,0.028565097513013615
WBGene00003040,7.7582278481012645,10.918180330551465,-3.1599524824502003,0.00790606126526934,0.028565097513013615
WBGene00018532,3.9180028129395206,9.674480445099002,-5.7564776321594815,0.007908828680780529,0.028565097513013615
WBGene00011705,1.2568213783403654,1.9873915889379807,-0.7305702105976153,0.007912806385765154,0.02857487089067137
WBGene00003446,0.02489451476793249,0.007216494845360824,0.017678019922571668,0.0079191975675613,0.028593355318260457
WBGene00003434,0.0189873417721519,0.14117983963344788,-0.12219249786129598,0.007937502924730305,0.028650241480444212
WBGene00005538,0.016877637130801686,0.5162657502863688,-0.4993881131555671,0.00793734648892013,0.028650241480444212
WBGene00185055,0.0,0.09919816723940435,-0.09919816723940435,0.007940245445350621,0.028655537248889033
WBGene00017782,1.0639943741209563,1.6294714449353624,-0.5654770708144061,0.007943828363653793,0.028656714604484712
WBGene00009851,2.940084388185654,4.12740958926526,-1.1873252010796058,0.007944397849095878,0.028656714604484712
WBGene00010961,16.197468354430377,21.343495336278842,-5.146026981848465,0.007941962106921666,0.028656714604484712
WBGene00044768,0.0,0.0074455899198167235,-0.0074455899198167235,0.007959644664988257,0.028665692575352005
WBGene00015521,0.0,0.0074455899198167235,-0.0074455899198167235,0.007959644664988238,0.028665692575352005
WBGene00197487,0.0,0.0074455899198167235,-0.0074455899198167235,0.007959644664988257,0.028665692575352005
WBGene00009458,0.0,0.0074455899198167235,-0.0074455899198167235,0.007959644664988238,0.028665692575352005
WBGene00044194,0.0,0.0074455899198167235,-0.0074455899198167235,0.007959644664988257,0.028665692575352005
WBGene00021092,0.0,0.0074455899198167235,-0.0074455899198167235,0.007959644664988238,0.028665692575352005
WBGene00018435,0.0,0.0074455899198167235,-0.0074455899198167235,0.007959644664988257,0.028665692575352005
WBGene00005072,0.0,0.007445589919816725,-0.007445589919816725,0.007959644664988247,0.028665692575352005
WBGene00005997,0.0,0.029782359679266894,-0.029782359679266894,0.007959644664988247,0.028665692575352005
WBGene00044744,0.0759493670886076,0.49324169530355094,-0.41729232821494333,0.007956345859508423,0.028665692575352005
WBGene00171255,0.008438818565400841,0.030976926853215514,-0.022538108287814673,0.007967439864460942,0.028689167678617452
WBGene00017431,0.012658227848101266,0.05473735886107019,-0.04207913101296892,0.007972515776288918,0.028702845213497148
WBGene00005175,0.011954992967651195,0.4052691867124856,-0.3933141937448344,0.007977122590049951,0.028712344505747316
WBGene00043097,2.4243319268635726,4.450016363933889,-2.0256844370703164,0.007978987898610807,0.028712344505747316
WBGene00007338,1.6406469760900142,6.721150384552446,-5.080503408462431,0.007978023797161641,0.028712344505747316
WBGene00017503,0.1392405063291139,0.4185239731631484,-0.2792834668340345,0.007987912662461722,0.028739857423995586
WBGene00009904,0.0,0.07124856815578465,-0.07124856815578465,0.007993318607049923,0.02874549868466785
WBGene00016017,0.07721518987341773,0.6345360824742268,-0.5573208926008091,0.00799264402598419,0.02874549868466785
WBGene00010845,3.0412095639943737,4.515774832269678,-1.4745652682753039,0.007992556794418846,0.02874549868466785
WBGene00017616,0.9526019690576649,2.588487972508591,-1.6358860034509264,0.007996790013427036,0.028753380510752453
WBGene00044113,0.030942334739803085,0.09564719358533792,-0.06470485884553484,0.008003196605005466,0.028771811922858853
WBGene00021192,0.03656821378340366,0.22370315823924072,-0.18713494445583706,0.00800544142783496,0.028775278106226803
WBGene00017478,3.7739803094233473,8.828235967926688,-5.05425565850334,0.008021344523403095,0.02882782950997187
WBGene00009060,0.028691983122362867,0.4688839797087219,-0.44019199658635905,0.00802761262389747,0.028842952313607263
WBGene00011677,0.42362869198312236,1.397594501718213,-0.9739658097350906,0.008028119799247845,0.028842952313607263
WBGene00004512,8.88157524613221,15.112264768450338,-6.230689522318128,0.008031396040094967,0.02885010993203738
WBGene00022181,0.05414908579465541,0.10076092292587135,-0.046611837131215944,0.008047360929090214,0.028902837710314586
WBGene00013150,0.1144866385372714,0.22528227785959748,-0.11079563932232608,0.008053563515153307,0.028920492028444884
WBGene00004952,0.3181434599156118,0.5127638684339715,-0.19462040851835966,0.008064108416963419,0.028953731546940087
WBGene00249815,2.9870604781997194,4.971109474717721,-1.984048996518002,0.008066426442234145,0.028957427021977792
WBGene00006373,4.078762306610409,6.926444117165766,-2.8476818105553567,0.008087243762867386,0.029027520784004363
WBGene00008517,0.1172995780590717,0.19257895598101785,-0.07527937792194615,0.008091024884790387,0.029036453942877374
WBGene00002179,5.535583684950775,8.84468990345279,-3.3091062185020155,0.008103310948377795,0.029075901261434157
WBGene00010869,0.0,0.027687776141384388,-0.027687776141384388,0.008126785303732653,0.029152298346257884
WBGene00015641,0.8658227848101269,1.2931026018654883,-0.42727981705536144,0.00812719733147712,0.029152298346257884
WBGene00012059,0.6590717299578058,1.0968499427262315,-0.43777821276842566,0.008141632811572161,0.029199417022061434
WBGene00015410,0.6842475386779182,1.1026836851579118,-0.4184361464799936,0.008144928840233694,0.029206576142867997
WBGene00011399,0.03755274261603376,0.08599247259041073,-0.048439729974376976,0.008147526737466843,0.029211229976726105
WBGene00010863,0.17721518987341772,0.6849942726231387,-0.5077790827497211,0.008155605438984834,0.029235529452544713
WBGene00000067,0.06540084388185653,0.3810342006218295,-0.315633356739973,0.008157496684337564,0.029237644440960397
WBGene00015820,0.029113924050632914,0.20194730813287515,-0.17283338408224225,0.008163241455918516,0.029253568145619323
WBGene00044434,0.0,0.08917525773195877,-0.08917525773195877,0.008166647792815469,0.02926110815767354
WBGene00219837,0.15696202531645564,0.2862788414334806,-0.12931681611702495,0.008180956841998308,0.029307703967292726
WBGene00008415,4.557805907172995,8.080788741613484,-3.522982834440489,0.008194212470656043,0.02935051171738732
WBGene00000403,112.5074542897328,181.46765668466696,-68.96020239493416,0.008198261734658293,0.029360335179476758
WBGene00200166,0.05063291139240506,0.17473408607429225,-0.1241011746818872,0.008203298185753181,0.029373690348316852
WBGene00005526,0.0,0.015979381443298968,-0.015979381443298968,0.008217197146760433,0.029418770345850883
WBGene00006888,3.222644163150493,4.46367206676485,-1.2410279036143574,0.00821862077327553,0.0294191795690183
WBGene00007474,0.3940928270042195,0.0986254295532646,0.2954673974509549,0.00822361235038085,0.02943235837857714
WBGene00001671,0.11308016877637131,2.372901325478645,-2.259821156702274,0.008236045237312296,0.02947216124178531
WBGene00005347,0.0,0.10973654066437571,-0.10973654066437571,0.008239035390229544,0.02947816658966045
WBGene00015105,0.31293952180028134,0.48621338569792183,-0.1732738638976405,0.008243135755555927,0.02948814158439518
WBGene00007458,0.04781997187060478,0.11384388807069218,-0.0660239162000874,0.008244718028522665,0.029489106874064912
WBGene00004503,5.8080168776371295,9.23656521027655,-3.428548332639421,0.008250642893211771,0.02950560165009952
WBGene00008426,0.27046413502109695,0.4476272295859925,-0.17716309456489554,0.0082561619921616,0.029520640324933005
WBGene00020415,19.912095639943743,1.1712649320896744,18.74083070785407,0.008260457229121427,0.029531298883234584
WBGene00006699,9.813502109704642,14.310955653739159,-4.497453544034517,0.008283685387719075,0.02960962885406616
WBGene00011556,0.0,0.00981836033382425,-0.00981836033382425,0.008298466492816464,0.029634177308819697
WBGene00005274,0.0,0.00981836033382425,-0.00981836033382425,0.008298466492816464,0.029634177308819697
WBGene00017287,0.0,0.00981836033382425,-0.00981836033382425,0.008298466492816464,0.029634177308819697
WBGene00271809,0.0,0.02945508100147275,-0.02945508100147275,0.008298466492816481,0.029634177308819697
WBGene00003124,6.89268635724332,10.50203730976927,-3.6093509525259497,0.008294980212406353,0.029634177308819697
WBGene00017653,41.90520393811533,67.94041891670757,-26.035214978592244,0.008292062298606283,0.029634177308819697
WBGene00016397,3.5755274261603374,8.798396334478808,-5.22286890831847,0.008312188279874205,0.029678461538295488
WBGene00044799,0.0,0.004500081819669447,-0.004500081819669447,0.008326624366038284,0.029720559631535217
WBGene00015054,0.0,0.07651775486827034,-0.07651775486827034,0.00832570886819753,0.029720559631535217
WBGene00011752,0.040506329113924065,0.20981836033382428,-0.1693120312199002,0.008329687300508372,0.02972677000557856
WBGene00018859,0.006329113924050633,0.04536082474226805,-0.039031710818217415,0.008334774435746383,0.029740201174652293
WBGene00020935,2.527566807313643,1.3129356897398132,1.2146311175738296,0.008339512917544586,0.029740811189011215
WBGene00007307,0.02587904360056259,0.11291114383897889,-0.0870321002384163,0.008338841761344579,0.029740811189011215
WBGene00007808,0.03220815752461322,0.25886925216822126,-0.22666109464360804,0.008340239944009955,0.029740811189011215
WBGene00001851,19.997749648382563,29.720340369824907,-9.722590721442344,0.008337639131868869,0.029740811189011215
WBGene00022831,1.1232067510548522,1.6752331860579284,-0.5520264350030761,0.008344243638372542,0.029750366599586263
WBGene00016842,0.16315049226441633,0.3847733595156276,-0.22162286725121125,0.008349061523316817,0.029762821413200944
WBGene00018560,20.631504922644158,4.23071510391098,16.400789818733177,0.008356640989903616,0.029785115228766555
WBGene00021300,0.011251758087201125,0.10767468499427263,-0.09642292690707151,0.008368797312452042,0.029823712420854073
WBGene00043279,1.2980309423347398,2.476043200785469,-1.178012258450729,0.008372776217637856,0.02983316029719394
WBGene00003065,3.5676511954992964,5.397463590247096,-1.8298123947477993,0.008396390506691803,0.029912557205463472
WBGene00019095,0.4521800281293953,0.731950580919653,-0.27977055279025775,0.008413796961530034,0.029969816729330745
WBGene00019035,0.0,0.021477663230240546,-0.021477663230240546,0.008435201528245754,0.03004129705787825
WBGene00200879,0.039381153305203934,0.1833906071019473,-0.14400945379674335,0.008439457547062776,0.030051691224239858
WBGene00001898,21.56666666666667,30.476697758141057,-8.910031091474387,0.008448422294202632,0.030078846542297408
WBGene00018993,0.0,0.015463917525773196,-0.015463917525773196,0.008469012233128438,0.03014737577093835
WBGene00007269,0.0,0.07525773195876288,-0.07525773195876288,0.008471639056405997,0.03015194962116052
WBGene00018730,0.0,0.04392898052691867,-0.04392898052691867,0.008480432964642896,0.03017339100300029
WBGene00020297,3.1441631504922642,4.583595156275568,-1.439432005783304,0.008479742426475685,0.03017339100300029
