TarSource,FileName,FilePath,Extension,Size_KB
./Downloads/wormbase_full_release/database.297.4-15.tar.gz,block71.wrm,database/block71.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-15.tar.gz,block72.wrm,database/block72.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-15.tar.gz,block73.wrm,database/block73.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-15.tar.gz,block74.wrm,database/block74.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-15.tar.gz,block75.wrm,database/block75.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-2.tar.gz,block6.wrm,database/block6.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-2.tar.gz,block7.wrm,database/block7.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-2.tar.gz,block8.wrm,database/block8.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-2.tar.gz,block9.wrm,database/block9.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-2.tar.gz,block10.wrm,database/block10.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-17.tar.gz,block81.wrm,database/block81.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-17.tar.gz,block82.wrm,database/block82.wrm,.wrm,372992.0
./Downloads/wormbase_full_release/database.297.4-6.tar.gz,block26.wrm,database/block26.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-6.tar.gz,block27.wrm,database/block27.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-6.tar.gz,block28.wrm,database/block28.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-6.tar.gz,block29.wrm,database/block29.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-6.tar.gz,block30.wrm,database/block30.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-1.tar.gz,block1.wrm,database/block1.wrm,.wrm,3968.0
./Downloads/wormbase_full_release/database.297.4-1.tar.gz,block2.wrm,database/block2.wrm,.wrm,19840.0
./Downloads/wormbase_full_release/database.297.4-1.tar.gz,block3.wrm,database/block3.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-1.tar.gz,block4.wrm,database/block4.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-1.tar.gz,block5.wrm,database/block5.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-10.tar.gz,block46.wrm,database/block46.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-10.tar.gz,block47.wrm,database/block47.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-10.tar.gz,block48.wrm,database/block48.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-10.tar.gz,block49.wrm,database/block49.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-10.tar.gz,block50.wrm,database/block50.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-3.tar.gz,block11.wrm,database/block11.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-3.tar.gz,block12.wrm,database/block12.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-3.tar.gz,block13.wrm,database/block13.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-3.tar.gz,block14.wrm,database/block14.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-3.tar.gz,block15.wrm,database/block15.wrm,.wrm,999936.0
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,cachesize.wrm,wspec/cachesize.wrm,.wrm,1.4453125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,constraints.wrm,wspec/constraints.wrm,.wrm,0.51171875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,copyright,wspec/copyright,,0.8056640625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,database.wrm,wspec/database.wrm,.wrm,17.228515625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,displays.wrm,wspec/displays.wrm,.wrm,5.84375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,help.wrm,wspec/help.wrm,.wrm,90.6298828125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,layout.wrm,wspec/layout.wrm,.wrm,1.2021484375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,models.wrm,wspec/models.wrm,.wrm,208.0791015625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,options.wrm,wspec/options.wrm,.wrm,4.890625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,passwd.wrm,wspec/passwd.wrm,.wrm,1.123046875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,psfonts.wrm,wspec/psfonts.wrm,.wrm,1.81640625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,subclasses.wrm,wspec/subclasses.wrm,.wrm,5.61328125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,xfonts.wrm,wspec/xfonts.wrm,.wrm,1.4365234375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,newnem.intron3,wgf/newnem.intron3,.intron3,1.123046875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,zk637.intron3,wgf/zk637.intron3,.intron3,1.1064453125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,newnem.gene,wgf/newnem.gene,.gene,4.357421875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,ref.hist,wgf/ref.hist,.hist,118.6611328125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,newnem.intron5_old,wgf/newnem.intron5_old,.intron5_old,1.1083984375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,newnem.intron5,wgf/newnem.intron5,.intron5,1.12109375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,zk637.intron5,wgf/zk637.intron5,.intron5,1.1044921875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,newnem.codon,wgf/newnem.codon,.codon,1.4091796875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,tables,wgf/tables,,0.138671875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,zk637.trinuc,wgf/zk637.trinuc,.trinuc,1.037109375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,zk637.atg,wgf/zk637.atg,.atg,0.806640625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,cds.hex,wgf/cds.hex,.hex,32.25
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,newnem.atg,wgf/newnem.atg,.atg,0.810546875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,newnem.intron3_old,wgf/newnem.intron3_old,.intron3_old,1.1103515625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,ESTacc2names.def,wquery/ESTacc2names.def,.def,0.5810546875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,gene2cgc_name_and_sequence_name.def,wquery/gene2cgc_name_and_sequence_name.def,.def,0.6748046875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,deleted_ESTs.def,wquery/deleted_ESTs.def,.def,0.669921875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,RNAi_dna.def,wquery/RNAi_dna.def,.def,0.619140625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:RNA_BriefID.def,wquery/CommonData:RNA_BriefID.def,.def,0.5791015625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:RNAgene_Lab.def,wquery/CommonData:RNAgene_Lab.def,.def,0.6640625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,gene2go.def,wquery/gene2go.def,.def,0.7734375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:CDS_proteinID.def,wquery/CommonData:CDS_proteinID.def,.def,0.8388671875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,strain_genotype.def,wquery/strain_genotype.def,.def,0.5537109375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,cDNA_CDS_EST_5_EST_3.def,wquery/cDNA_CDS_EST_5_EST_3.def,.def,0.720703125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,feature_polyA_signal.def,wquery/feature_polyA_signal.def,.def,0.7646484375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:clone2dbid.def,wquery/CommonData:clone2dbid.def,.def,0.8310546875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,allele_designation_to_LAB.def,wquery/allele_designation_to_LAB.def,.def,0.568359375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,EST_clone.def,wquery/EST_clone.def,.def,0.654296875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:make_wormpep.def,wquery/SCRIPT:make_wormpep.def,.def,1.701171875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,allele2clone.def,wquery/allele2clone.def,.def,0.9765625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,features.def,wquery/features.def,.def,0.7216796875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,clone_to_lab.def,wquery/clone_to_lab.def,.def,0.58984375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,eleanor.def,wquery/eleanor.def,.def,0.8916015625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,get_WBPersonID_fn_ln.def,wquery/get_WBPersonID_fn_ln.def,.def,0.64453125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:omim.def,wquery/SCRIPT:omim.def,.def,0.9541015625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,tRNA_info_2.def,wquery/tRNA_info_2.def,.def,0.759765625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,roughcheck.def,wquery/roughcheck.def,.def,1.4560546875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,up-assembly.def,wquery/up-assembly.def,.def,0.7412109375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,clone2map.def,wquery/clone2map.def,.def,0.5703125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,feature_binding_site.def,wquery/feature_binding_site.def,.def,0.7548828125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,cDNA_CDS_EST5_EST3_METHOD.def,wquery/cDNA_CDS_EST5_EST3_METHOD.def,.def,0.8505859375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,external.parameter.def,wquery/external.parameter.def,.def,0.3134765625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,accession2clone.def,wquery/accession2clone.def,.def,0.7900390625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:check_EMBL_submissions.def,wquery/SCRIPT:check_EMBL_submissions.def,.def,0.8916015625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:GeneGO_codes.def,wquery/SCRIPT:GeneGO_codes.def,.def,0.6494140625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,geneace_gene_info.def,wquery/geneace_gene_info.def,.def,1.05859375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,dl-960813.def,wquery/dl-960813.def,.def,0.6171875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:UCSC_browser_files_nc.def,wquery/SCRIPT:UCSC_browser_files_nc.def,.def,0.83203125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,col_cosmid.def,wquery/col_cosmid.def,.def,0.6201171875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,cDNA2CDS.def,wquery/cDNA2CDS.def,.def,0.6611328125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:CDS_Status.def,wquery/CommonData:CDS_Status.def,.def,0.8505859375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:EST_data.def,wquery/CommonData:EST_data.def,.def,1.037109375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,genelist.def,wquery/genelist.def,.def,0.6552734375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,get_predicted_gene_to_locus.def,wquery/get_predicted_gene_to_locus.def,.def,0.609375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:CDS_Lab.def,wquery/CommonData:CDS_Lab.def,.def,0.6494140625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:GeneID_updater.pl.def,wquery/SCRIPT:GeneID_updater.pl.def,.def,0.62890625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,idandacc2clone.def,wquery/idandacc2clone.def,.def,0.76953125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,missing_GI_numbers.def,wquery/missing_GI_numbers.def,.def,0.9921875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,RNAgene2lab.def,wquery/RNAgene2lab.def,.def,0.6015625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:camace_nameDB_comm.def,wquery/SCRIPT:camace_nameDB_comm.def,.def,0.830078125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,methods.def,wquery/methods.def,.def,0.6357421875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:Pseudogene_CGCname.def,wquery/CommonData:Pseudogene_CGCname.def,.def,0.7568359375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,cds2lab.def,wquery/cds2lab.def,.def,0.595703125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,feature_polyA_signal_sequence.def,wquery/feature_polyA_signal_sequence.def,.def,0.7646484375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:Pseudogene_Lab.def,wquery/CommonData:Pseudogene_Lab.def,.def,0.6708984375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,new_sequences.def,wquery/new_sequences.def,.def,0.5595703125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,feature_polyA_site.def,wquery/feature_polyA_site.def,.def,0.75390625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,cosmid.status.def,wquery/cosmid.status.def,.def,1.08984375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,wormpep.table.def,wquery/wormpep.table.def,.def,1.8251953125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,feature_SL2.def,wquery/feature_SL2.def,.def,0.7470703125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,wormpep_lengths.def,wquery/wormpep_lengths.def,.def,0.6396484375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,EST2feature.def,wquery/EST2feature.def,.def,0.5791015625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,orthologs.def,wquery/orthologs.def,.def,0.9306640625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,journal.def,wquery/journal.def,.def,0.625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:Clone_Size_briggsae.def,wquery/CommonData:Clone_Size_briggsae.def,.def,0.71875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,using.author.def,wquery/using.author.def,.def,0.0673828125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:RNA_CGCname.def,wquery/CommonData:RNA_CGCname.def,.def,0.7490234375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,cds_est.def,wquery/cds_est.def,.def,0.580078125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,pcr_product2gene.def,wquery/pcr_product2gene.def,.def,0.8544921875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,wormpep2.def,wquery/wormpep2.def,.def,0.619140625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:Clone_SequenceVersion.def,wquery/CommonData:Clone_SequenceVersion.def,.def,0.91015625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,yk2ORF.def,wquery/yk2ORF.def,.def,0.6767578125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:WormGene_CGCname.def,wquery/CommonData:WormGene_CGCname.def,.def,0.994140625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,map_data.def,wquery/map_data.def,.def,0.81640625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,PCRoverlap.def,wquery/PCRoverlap.def,.def,0.8525390625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:estfetch.def,wquery/SCRIPT:estfetch.def,.def,1.0634765625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,get_transcript_to_gene.def,wquery/get_transcript_to_gene.def,.def,0.61328125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,id2clone.def,wquery/id2clone.def,.def,0.662109375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:transcriptmasker.def,wquery/SCRIPT:transcriptmasker.def,.def,0.884765625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:WormGene_GeneID.def,wquery/CommonData:WormGene_GeneID.def,.def,0.8857421875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,pseudogene2lab.def,wquery/pseudogene2lab.def,.def,0.603515625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,clone2type.def,wquery/clone2type.def,.def,0.572265625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,cgc2cds.def,wquery/cgc2cds.def,.def,0.658203125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,map2homology.def,wquery/map2homology.def,.def,0.625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,molecular_names_for_genes.def,wquery/molecular_names_for_genes.def,.def,0.9833984375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,BLASTX_data.def,wquery/BLASTX_data.def,.def,0.576171875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CDS2proteinID.def,wquery/CDS2proteinID.def,.def,0.7705078125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,ESTnoacc.def,wquery/ESTnoacc.def,.def,0.75
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,gene2pid.def,wquery/gene2pid.def,.def,0.78125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,gene_IDs_for_worm_genes.def,wquery/gene_IDs_for_worm_genes.def,.def,0.7958984375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,cgc_names_for_worm_genes.def,wquery/cgc_names_for_worm_genes.def,.def,0.8994140625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,DNA_homols.def,wquery/DNA_homols.def,.def,0.6513671875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:geneace_nameDB_comm.def,wquery/SCRIPT:geneace_nameDB_comm.def,.def,0.7265625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:UCSC_browser_files.def,wquery/SCRIPT:UCSC_browser_files.def,.def,1.193359375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,GI_number.def,wquery/GI_number.def,.def,0.8291015625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,No_of_tm_domains.def,wquery/No_of_tm_domains.def,.def,0.654296875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,feature_SL1.def,wquery/feature_SL1.def,.def,0.7470703125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,get_pseudogene_to_gene.def,wquery/get_pseudogene_to_gene.def,.def,0.6142578125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,EST_data.def,wquery/EST_data.def,.def,0.9853515625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,df_dup_1.def,wquery/df_dup_1.def,.def,0.990234375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:Clone_Accession.def,wquery/CommonData:Clone_Accession.def,.def,0.9365234375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:Clone_Size_elegans.def,wquery/CommonData:Clone_Size_elegans.def,.def,0.7177734375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:HXcds2protID.def,wquery/SCRIPT:HXcds2protID.def,.def,0.912109375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,locus_sts_multi_map.def,wquery/locus_sts_multi_map.def,.def,1.0654296875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,allele_to_locus.def,wquery/allele_to_locus.def,.def,0.6767578125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,find_UTR.def,wquery/find_UTR.def,.def,0.861328125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,intron.def,wquery/intron.def,.def,0.7275390625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,marker_gmap_of_each_chrom.def,wquery/marker_gmap_of_each_chrom.def,.def,1.1328125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,gene2molecular_name.def,wquery/gene2molecular_name.def,.def,0.9609375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,get_CDS_to_gene.def,wquery/get_CDS_to_gene.def,.def,0.607421875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,tRNA_info_1.def,wquery/tRNA_info_1.def,.def,0.634765625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,ESTnames.def,wquery/ESTnames.def,.def,0.755859375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,allele_to_gene_id.def,wquery/allele_to_gene_id.def,.def,0.5673828125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:CDS2wormpep,wquery/CommonData:CDS2wormpep,,0.6943359375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,cDNApairs.def,wquery/cDNApairs.def,.def,0.576171875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,allele_has_seq.def,wquery/allele_has_seq.def,.def,0.5927734375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CDSs_with_multiple_genes.def,wquery/CDSs_with_multiple_genes.def,.def,0.591796875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,clone2sv.def,wquery/clone2sv.def,.def,0.791015625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,clonesize.def,wquery/clonesize.def,.def,0.6416015625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,unc_genes_few_alleles.def,wquery/unc_genes_few_alleles.def,.def,0.765625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,WBperson_first_middle_last_names.def,wquery/WBperson_first_middle_last_names.def,.def,0.7158203125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:EST_Feature.def,wquery/CommonData:EST_Feature.def,.def,0.6455078125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:CDS_status.def,wquery/SCRIPT:CDS_status.def,.def,0.6669921875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,ESTorient.def,wquery/ESTorient.def,.def,0.7099609375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CDSlist.def,wquery/CDSlist.def,.def,0.8017578125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:operon.def,wquery/SCRIPT:operon.def,.def,0.58984375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:inherit_GO_terms.def,wquery/SCRIPT:inherit_GO_terms.def,.def,0.818359375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:Clone_Lab.def,wquery/CommonData:Clone_Lab.def,.def,0.71875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,trna_with_introns.def,wquery/trna_with_introns.def,.def,0.9326171875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,problem_S_children.def,wquery/problem_S_children.def,.def,0.6748046875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,genes_without_evidence.def,wquery/genes_without_evidence.def,.def,1.5517578125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,wormfam.def,wquery/wormfam.def,.def,0.751953125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CommonData:Clone_Type.def,wquery/CommonData:Clone_Type.def,.def,0.603515625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,WBGene2seq.def,wquery/WBGene2seq.def,.def,0.865234375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,new_wormpep.def,wquery/new_wormpep.def,.def,1.740234375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,author.paper.def,wquery/author.paper.def,.def,0.6982421875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,upsubsequences.def,wquery/upsubsequences.def,.def,0.7822265625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,sequence_versions.def,wquery/sequence_versions.def,.def,0.80859375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,wormpep.def,wquery/wormpep.def,.def,1.7490234375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,wormpepCE_DNA_Locus_OtherName.def,wquery/wormpepCE_DNA_Locus_OtherName.def,.def,0.8291015625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,EST_match.def,wquery/EST_match.def,.def,1.193359375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,gene2cgc_name_and_sequence_name.def,wquery/geneace/gene2cgc_name_and_sequence_name.def,.def,0.6748046875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,strain_genotype.def,wquery/geneace/strain_genotype.def,.def,0.5537109375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,locus_2_gmap.def,wquery/geneace/locus_2_gmap.def,.def,0.6435546875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,get_elegans_CDS_source_exons.def,wquery/geneace/get_elegans_CDS_source_exons.def,.def,0.6396484375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,allele_designation_to_LAB.def,wquery/geneace/allele_designation_to_LAB.def,.def,0.568359375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,clone_to_lab.def,wquery/geneace/clone_to_lab.def,.def,0.58984375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,get_WBPersonID_fn_ln.def,wquery/geneace/get_WBPersonID_fn_ln.def,.def,0.64453125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,genes_made_into_transposons.def,wquery/geneace/genes_made_into_transposons.def,.def,1.193359375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,variation_nameserver_comm.def,wquery/geneace/variation_nameserver_comm.def,.def,0.6494140625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,geneace_gene_info.def,wquery/geneace/geneace_gene_info.def,.def,1.05859375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CGC_name_2_person_evidence.def,wquery/geneace/CGC_name_2_person_evidence.def,.def,1.015625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CGC_table-1.def,wquery/geneace/CGC_table-1.def,.def,0.8134765625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,SCRIPT:GeneID_updater.pl.def,wquery/geneace/SCRIPT:GeneID_updater.pl.def,.def,0.62890625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,CGC_table-3_intmap.def,wquery/geneace/CGC_table-3_intmap.def,.def,0.6533203125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,genome_seq_to_lab.def,wquery/geneace/genome_seq_to_lab.def,.def,0.6220703125
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,Gene_public_name.txt,wquery/geneace/Gene_public_name.txt,.txt,1783.94140625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,transgene_ids.def,wquery/geneace/transgene_ids.def,.def,0.5693359375
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,get_overlapped_clones.def,wquery/geneace/get_overlapped_clones.def,.def,0.6728515625
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,loci_not_linked_to_seq.def,wquery/geneace/REMOVED/loci_not_linked_to_seq.def,.def,0.513671875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,cds_locus_other_seq.def,wquery/geneace/REMOVED/cds_locus_other_seq.def,.def,0.669921875
./Downloads/wormbase_full_release/database.297.4-0.tar.gz,marker_gmap_of_each_chrom.def.old,wquery/geneace/REMOVED/marker_gmap_of_each_chrom.def.old,.old,0.9990234375
