cycle_id,size,label,a,b,c,d,N,n,K,coverage,jaccard,overlap,odds_ratio,risk_ratio,phi,exp,var,z,fisher_p,hypergeom_p,chi2,chi2_p,cov_ci_low,cov_ci_high,qval,reject_0.05
205,137,NPR10,33,3,104,39,179,36,137,0.9166666666666666,0.2357142857142857,0.9166666666666666,3.6179084073820915,1.2476399844820898,0.17914323718205455,27.553072625698324,5.193765431860653,2.390068889843078,0.010453936510667802,0.010453936510667802,4.738291404121696,0.02949835367813881,0.7817330875072737,0.9712513886640066,0.053947474832828905,False
191,144,NPR10,34,2,110,33,179,36,144,0.9444444444444444,0.2328767123287671,0.9444444444444444,4.183710407239819,1.2151155680567445,0.17708101401435503,28.960893854748605,4.549283589950937,2.362555401114371,0.01086513983695913,0.01086513983695913,4.554395016634599,0.03283436183765502,0.8185534279135275,0.9846300133358382,0.055385712827425805,False
119,125,NPR10,31,5,94,49,179,36,125,0.8611111111111112,0.23846153846153847,0.8611111111111112,3.0,1.2972972972972971,0.17795259793431384,25.139664804469273,6.0927905222557195,2.374183780978157,0.011718567865731085,0.011718567865731085,4.742427256899479,0.029427524259744205,0.713404696106438,0.9391818499086717,0.05901640202259751,False
238,82,NPR10,23,13,59,84,179,36,82,0.6388888888888888,0.24210526315789474,0.6388888888888888,2.472144413320884,1.53713377242789,0.1820597168355603,16.491620111731844,7.179563824299555,2.4289795816300104,0.012236382348536029,0.012236382348536029,5.056496786153247,0.024533782110069177,0.4757507548555804,0.7752440705348462,0.06089056930581024,False
394,132,NPR10,32,4,100,43,179,36,132,0.8888888888888888,0.23529411764705882,0.8888888888888888,3.1260364842454393,1.2585720048406617,0.1727009211387282,26.547486033519554,5.599951466677701,2.304117673398086,0.013938537813279058,0.013938537813279058,4.404536197603171,0.035843470104746415,0.7468519140963513,0.9559335969968435,0.06837471223446905,False
196,22,NPR10,9,27,13,130,179,36,22,0.25,0.1836734693877551,0.4090909090909091,3.3393939393939394,2.7387387387387387,0.19422425578704636,4.424581005586592,3.117703476129075,2.591274773815717,0.014231100393298581,0.014231100393298581,5.357260342838656,0.020636167892767204,0.13750477662994837,0.4107045376672835,0.06837471223446905,False
282,22,NPR10,9,27,13,130,179,36,22,0.25,0.1836734693877551,0.4090909090909091,3.3393939393939394,2.7387387387387387,0.19422425578704636,4.424581005586592,3.117703476129075,2.591274773815717,0.014231100393298581,0.014231100393298581,5.357260342838656,0.020636167892767204,0.13750477662994837,0.4107045376672835,0.06837471223446905,False
166,42,NPR10,14,22,28,115,179,36,42,0.3888888888888889,0.21875,0.3888888888888889,2.6116959064327485,1.9800853485064012,0.1826342335989356,8.446927374301676,5.193765431860653,2.4366445912861736,0.01549548782086579,0.01549548782086579,4.943810067669557,0.026184257019727573,0.24784873065371,0.5513554090339485,0.07360356714911251,False
174,104,NPR10,27,9,77,66,179,36,104,0.75,0.23893805309734514,0.75,2.4838709677419355,1.3809938971229294,0.17185465855960685,20.916201117318437,7.040557936828831,2.2928271223574077,0.015968595668190807,0.015968595668190807,4.453336240860279,0.034833132388920586,0.5892954623327166,0.8624952233700517,0.07499857291352535,False
1,12,NPR10,6,30,6,137,179,36,12,0.16666666666666666,0.14285714285714285,0.5,4.508196721311475,3.891891891891892,0.19987887682460895,2.4134078212290504,1.8088818083852536,2.666716828108819,0.016281074343521225,0.016281074343521225,5.29640687060223,0.02136946244219003,0.07870447595018114,0.31890794311279463,0.07561654528435413,False
170,146,NPR10,34,2,112,31,179,36,146,0.9444444444444444,0.22972972972972974,0.9444444444444444,3.864,1.1935135135135135,0.1666577159192365,29.363128491620113,4.348898479441194,2.223491259489052,0.01666208515906884,0.01666208515906884,3.9572895006036344,0.0466687925554648,0.8185534279135275,0.9846300133358382,0.07570382170098669,False
248,146,NPR10,34,2,112,31,179,36,146,0.9444444444444444,0.22972972972972974,0.9444444444444444,3.864,1.1935135135135135,0.1666577159192365,29.363128491620113,4.348898479441194,2.223491259489052,0.01666208515906884,0.01666208515906884,3.9572895006036344,0.0466687925554648,0.8185534279135275,0.9846300133358382,0.07570382170098669,False
155,110,NPR10,28,8,82,61,179,36,110,0.7777777777777778,0.23728813559322035,0.7777777777777778,2.4994652406417113,1.3444717444717447,0.16829669319501714,22.122905027932962,6.851004453914209,2.2453579437112547,0.017734682373751438,0.017734682373751438,4.243988449151494,0.039389528451553496,0.6191529705388181,0.8828366802420353,0.07968787815240488,False
253,89,NPR10,24,12,65,78,179,36,89,0.6666666666666666,0.2376237623762376,0.6666666666666666,2.349007633587786,1.455745822158036,0.17005410156101292,17.899441340782122,7.230111419743453,2.2688046957538566,0.017920240541449903,0.017920240541449903,4.362653684399942,0.03673503885828618,0.5033399787115652,0.7978538117569468,0.07968787815240488,False
86,147,NPR10,34,2,113,30,179,36,147,0.9444444444444444,0.22818791946308725,0.9444444444444444,3.7083700440528635,1.182997975949518,0.16134948248426834,29.564245810055866,4.245998017287541,2.1526705922257445,0.020526515165631785,0.020526515165631785,3.668674445181142,0.0554442627520981,0.8185534279135275,0.9846300133358382,0.08730979895511815,False
294,147,NPR10,34,2,113,30,179,36,147,0.9444444444444444,0.22818791946308725,0.9444444444444444,3.7083700440528635,1.182997975949518,0.16134948248426834,29.564245810055866,4.245998017287541,2.1526705922257445,0.020526515165631785,0.020526515165631785,3.668674445181142,0.0554442627520981,0.8185534279135275,0.9846300133358382,0.08730979895511815,False
122,134,NPR10,32,4,102,41,179,36,134,0.8888888888888888,0.2318840579710145,0.8888888888888888,2.924119241192412,1.2340145023071851,0.16225216679369253,26.949720670391063,5.442892866548442,2.164713903038039,0.02056393843455441,0.02056393843455441,3.825422059284,0.05048063275753504,0.7468519140963513,0.9559335969968435,0.08730979895511815,False
88,122,NPR10,30,6,92,51,179,36,122,0.8333333333333334,0.234375,0.8333333333333334,2.6124740124740127,1.28327246165084,0.16345651773217537,24.536312849162012,6.2769281913727815,2.1807819486745923,0.020312258494863344,0.020312258494863344,3.9472503387785958,0.04694802153414704,0.6810920568872054,0.9212955240498188,0.08730979895511815,False
376,39,NPR10,13,23,26,117,179,36,39,0.3611111111111111,0.20967741935483872,0.3611111111111111,2.547169811320755,1.982661907190209,0.17409492470788115,7.843575418994414,4.928390555780182,2.322716000721918,0.020678636594633246,0.020678636594633246,4.424182752788522,0.03543307756664354,0.22475592946515371,0.5242492451444196,0.08730979895511815,False
144,27,NPR10,10,26,17,126,179,36,27,0.2777777777777778,0.18867924528301888,0.37037037037037035,2.8641509433962264,2.3351351351351353,0.17796326236837226,5.430167597765363,3.7044166375314775,2.374326062274798,0.021096674802888505,0.021096674802888505,4.4964136013569505,0.03396602005870458,0.1584833794013461,0.43992489997397105,0.08818410067607395,False
182,148,NPR10,34,2,114,29,179,36,148,0.9444444444444444,0.22666666666666666,0.9444444444444444,3.555458515283843,1.172666115897557,0.1559689799717222,29.76536312849162,4.141292283868036,2.0808857352071657,0.025198153413697185,0.025198153413697185,3.3868339669750958,0.06571902786410919,0.8185534279135275,0.9846300133358382,0.10326302085221004,False
279,148,NPR10,34,2,114,29,179,36,148,0.9444444444444444,0.22666666666666666,0.9444444444444444,3.555458515283843,1.172666115897557,0.1559689799717222,29.76536312849162,4.141292283868036,2.0808857352071657,0.025198153413697185,0.025198153413697185,3.3868339669750958,0.06571902786410919,0.8185534279135275,0.9846300133358382,0.10326302085221004,False
95,13,NPR10,6,30,7,136,179,36,13,0.16666666666666666,0.13953488372093023,0.46153846153846156,3.878688524590164,3.372972972972973,0.18181413114343006,2.6145251396648046,1.9478876958559768,2.425703059826653,0.02571968205023359,0.02571968205023359,4.298369085990725,0.038148940273495094,0.07870447595018114,0.31890794311279463,0.10437696210677319,False
218,40,NPR10,13,23,27,116,179,36,40,0.3611111111111111,0.20634920634920634,0.3611111111111111,2.4336557059961317,1.9105651105651107,0.16579329196887338,8.044692737430168,5.018654119072859,2.2119584055343227,0.02618601336270517,0.02618601336270517,3.977416624392792,0.04611423746980666,0.22475592946515371,0.5242492451444196,0.10524763063087271,False
370,67,NPR10,19,17,48,95,179,36,67,0.5277777777777778,0.2261904761904762,0.5277777777777778,2.1941089837997056,1.564781276121482,0.15912213959888472,13.474860335195531,6.773377789482506,2.122954131693334,0.02751337338449264,0.02751337338449264,3.749073914010948,0.05283677792783987,0.37005938022987594,0.6801395848482095,0.10952942928302783,False
293,32,NPR10,11,25,21,122,179,36,32,0.3055555555555556,0.19298245614035087,0.34375,2.5695394436844503,2.0817096165933373,0.166023333991999,6.435754189944134,4.245998017287541,2.2150275489274973,0.027937912639157705,0.027937912639157705,3.9121290725643396,0.047938829131870725,0.1800445159482992,0.4685627285051034,0.11017025927516906,False
285,58,NPR10,17,19,41,102,179,36,58,0.4722222222222222,0.22077922077922077,0.4722222222222222,2.216558541859747,1.6411592315206773,0.15888299598652897,11.664804469273744,6.3346968718800944,2.119763557954202,0.02878180647530548,0.02878180647530548,3.7113787199548804,0.05404273365976962,0.31986041515179053,0.629940619770124,0.11243733744558589,False
384,130,NPR10,31,5,99,44,179,36,130,0.8611111111111112,0.22962962962962963,0.8611111111111112,2.561443581544084,1.232106478337634,0.15175073077919776,26.145251396648046,5.749788981743546,2.024607271541732,0.029945967911813146,0.029945967911813146,3.316708467051874,0.06857900421914398,0.713404696106438,0.9391818499086717,0.11590198691794347,False
359,149,NPR10,34,2,115,28,179,36,149,0.9444444444444444,0.2251655629139073,0.9444444444444444,3.4051948051948053,1.1625131625131624,0.15050958798679528,29.966480446927374,4.034781279182677,2.008048361349887,0.03082246515582812,0.03082246515582812,3.1119171733685156,0.07772142521061667,0.8185534279135275,0.9846300133358382,0.11607018410032571,False
374,149,NPR10,34,2,115,28,179,36,149,0.9444444444444444,0.2251655629139073,0.9444444444444444,3.4051948051948053,1.1625131625131624,0.15050958798679528,29.966480446927374,4.034781279182677,2.008048361349887,0.03082246515582812,0.03082246515582812,3.1119171733685156,0.07772142521061667,0.8185534279135275,0.9846300133358382,0.11607018410032571,False
380,149,NPR10,34,2,115,28,179,36,149,0.9444444444444444,0.2251655629139073,0.9444444444444444,3.4051948051948053,1.1625131625131624,0.15050958798679528,29.966480446927374,4.034781279182677,2.008048361349887,0.03082246515582812,0.03082246515582812,3.1119171733685156,0.07772142521061667,0.8185534279135275,0.9846300133358382,0.11607018410032571,False
416,17,NPR10,7,29,10,133,179,36,17,0.19444444444444445,0.15217391304347827,0.4117647058823529,3.232445520581114,2.7799227799227797,0.17023811132488326,3.4189944134078214,2.4858585330803336,2.2712596922079333,0.031230160782368,0.031230160782368,3.84009165660854,0.050040785663231044,0.09753095418928728,0.3502804299517739,0.11655542149133771,False
240,59,NPR10,17,19,42,101,179,36,59,0.4722222222222222,0.21794871794871795,0.4722222222222222,2.143288084464555,1.602543720190779,0.1522227675060294,11.865921787709498,6.390660281121555,2.03090502697705,0.034774715548349586,0.034774715548349586,3.3792009279562247,0.06602405818606567,0.31986041515179053,0.629940619770124,0.1286356734443374,False
275,137,NPR10,32,4,105,38,179,36,137,0.8888888888888888,0.22695035460992907,0.8888888888888888,2.635597682991048,1.1989240425259384,0.14625437620196452,27.553072625698324,5.193765431860653,1.9512767551949641,0.035785819443397905,0.035785819443397905,3.016261339025937,0.08243330211821666,0.7468519140963513,0.9559335969968435,0.13121467129245898,False
54,83,NPR10,22,14,61,82,179,36,83,0.6111111111111112,0.2268041237113402,0.6111111111111112,2.0815811606391925,1.4238628872775214,0.14833023113554747,16.692737430167597,7.192200723160529,1.978972114364687,0.036131650074000404,0.036131650074000404,3.2312228895672055,0.07224672063342055,0.44864459096605147,0.75215126934629,0.13133069331245364,False
4,150,NPR10,34,2,116,27,179,36,150,0.9444444444444444,0.2236842105263158,0.9444444444444444,3.257510729613734,1.1525345087576848,0.14496401805899253,30.16759776536313,3.9264650032314634,1.9340612303290208,0.03756517452024485,0.03756517452024485,2.8441083134617613,0.09170945966566786,0.8185534279135275,0.9846300133358382,0.1314213460295192,False
93,150,NPR10,34,2,116,27,179,36,150,0.9444444444444444,0.2236842105263158,0.9444444444444444,3.257510729613734,1.1525345087576848,0.14496401805899253,30.16759776536313,3.9264650032314634,1.9340612303290208,0.03756517452024485,0.03756517452024485,2.8441083134617613,0.09170945966566786,0.8185534279135275,0.9846300133358382,0.1314213460295192,False
241,150,NPR10,34,2,116,27,179,36,150,0.9444444444444444,0.2236842105263158,0.9444444444444444,3.257510729613734,1.1525345087576848,0.14496401805899253,30.16759776536313,3.9264650032314634,1.9340612303290208,0.03756517452024485,0.03756517452024485,2.8441083134617613,0.09170945966566786,0.8185534279135275,0.9846300133358382,0.1314213460295192,False
266,150,NPR10,34,2,116,27,179,36,150,0.9444444444444444,0.2236842105263158,0.9444444444444444,3.257510729613734,1.1525345087576848,0.14496401805899253,30.16759776536313,3.9264650032314634,1.9340612303290208,0.03756517452024485,0.03756517452024485,2.8441083134617613,0.09170945966566786,0.8185534279135275,0.9846300133358382,0.1314213460295192,False
375,109,NPR10,27,9,82,61,179,36,109,0.75,0.2288135593220339,0.75,2.1578947368421053,1.2972972972972974,0.14503818124109732,21.921787709497206,6.8871098792312795,1.9350506905905904,0.03804302121907134,0.03804302121907134,3.060468195158562,0.08021855192883967,0.5892954623327166,0.8624952233700517,0.1314213460295192,False
343,46,NPR10,14,22,32,111,179,36,46,0.3888888888888889,0.20588235294117646,0.3888888888888889,2.210940170940171,1.7363825363825363,0.15145894252017844,9.251396648044693,5.522324802245999,2.0207143306120408,0.03776064583146772,0.03776064583146772,3.2870284035186783,0.0698292945848695,0.24784873065371,0.5513554090339485,0.1314213460295192,False
31,69,NPR10,19,17,50,93,179,36,69,0.5277777777777778,0.22093023255813954,0.5277777777777778,2.063083451202263,1.5028097404335028,0.14669968408729156,13.87709497206704,6.851004453914209,1.9572179034061035,0.039313134002218766,0.039313134002218766,3.136958127694293,0.07653642747745412,0.37005938022987594,0.6801395848482095,0.1346958197780938,False
149,126,NPR10,30,6,96,47,179,36,126,0.8333333333333334,0.22727272727272727,0.8333333333333334,2.3096851335193302,1.230079820753396,0.1422405995379535,25.34078212290503,6.027800756684992,1.8977262953152985,0.04084841103159239,0.04084841103159239,2.8860076782639683,0.08935208970162294,0.6810920568872054,0.9212955240498188,0.13881817732687493,False
337,115,NPR10,28,8,87,56,179,36,115,0.7777777777777778,0.22764227642276422,0.7777777777777778,2.165042016806723,1.2676447876447878,0.14166361129178848,23.12849162011173,6.643398258341051,1.890028311966016,0.04187382506856484,0.04187382506856484,2.8927131565973285,0.08898096253630494,0.6191529705388181,0.8828366802420353,0.14115531353758146,False
3,151,NPR10,34,2,117,26,179,36,151,0.9444444444444444,0.2222222222222222,0.9444444444444444,3.1123404255319147,1.142725704427832,0.1393242128944338,30.368715083798882,3.816343456014397,1.8588168444363546,0.04561350134779796,0.04561350134779796,2.5836325535207987,0.10797362003371357,0.8185534279135275,0.9846300133358382,0.1489565903389027,False
82,151,NPR10,34,2,117,26,179,36,151,0.9444444444444444,0.2222222222222222,0.9444444444444444,3.1123404255319147,1.142725704427832,0.1393242128944338,30.368715083798882,3.816343456014397,1.8588168444363546,0.04561350134779796,0.04561350134779796,2.5836325535207987,0.10797362003371357,0.8185534279135275,0.9846300133358382,0.1489565903389027,False
109,151,NPR10,34,2,117,26,179,36,151,0.9444444444444444,0.2222222222222222,0.9444444444444444,3.1123404255319147,1.142725704427832,0.1393242128944338,30.368715083798882,3.816343456014397,1.8588168444363546,0.04561350134779796,0.04561350134779796,2.5836325535207987,0.10797362003371357,0.8185534279135275,0.9846300133358382,0.1489565903389027,False
120,151,NPR10,34,2,117,26,179,36,151,0.9444444444444444,0.2222222222222222,0.9444444444444444,3.1123404255319147,1.142725704427832,0.1393242128944338,30.368715083798882,3.816343456014397,1.8588168444363546,0.04561350134779796,0.04561350134779796,2.5836325535207987,0.10797362003371357,0.8185534279135275,0.9846300133358382,0.1489565903389027,False
164,85,NPR10,22,14,63,80,179,36,85,0.6111111111111112,0.2222222222222222,0.6111111111111112,1.9671463480857996,1.3790168120876782,0.13689949847936156,17.094972067039105,7.2120587070849185,1.8264671192590163,0.04990072837176184,0.04990072837176184,2.7056468397754383,0.0999935177387863,0.44864459096605147,0.75215126934629,0.15922522488088892,False
345,61,NPR10,17,19,44,99,179,36,61,0.4722222222222222,0.2125,0.4722222222222222,2.006626332469029,1.530519283328272,0.13914199311980646,12.268156424581006,6.497171285806914,1.8563857294174348,0.04962632310901365,0.04962632310901365,2.7718385133205214,0.0959359141113912,0.31986041515179053,0.629940619770124,0.15922522488088892,False
414,43,NPR10,13,23,30,113,179,36,43,0.3611111111111111,0.19696969696969696,0.3611111111111111,2.1377746773630975,1.7226406734603457,0.14197585952160474,8.64804469273743,5.2786131813557695,1.8941942229528428,0.04949916065224173,0.04949916065224173,2.8266736457891555,0.09271020319958517,0.22475592946515371,0.5242492451444196,0.15922522488088892,False
48,66,NPR10,18,18,48,95,179,36,66,0.5,0.21428571428571427,0.5,1.9690721649484537,1.4845360824742266,0.13653371409854043,13.273743016759777,6.7318565503678744,1.8215869469301955,0.05246827764389599,0.05246827764389599,2.668148384384305,0.1023750650995439,0.34474325409626827,0.6552567459037317,0.1661495458723373,False
162,15,NPR10,6,30,9,134,179,36,15,0.16666666666666666,0.13333333333333333,0.4,3.0172562553925797,2.662873399715505,0.1500563693427527,3.016759776536313,2.2204836569998623,2.002001670453472,0.05427844852317214,0.05427844852317214,2.7926911982552225,0.09469507401480007,0.07870447595018114,0.31890794311279463,0.17058940964425529,False
91,152,NPR10,34,2,118,25,179,36,152,0.9444444444444444,0.22077922077922077,0.9444444444444444,2.969620253164557,1.1330824495381457,0.13358122627650437,30.56983240223464,3.7044166375314775,1.7821958462551655,0.05517697929119189,0.05517697929119189,2.3307630563204387,0.12683968771778087,0.8185534279135275,0.9846300133358382,0.17211923390834485,False
377,117,NPR10,28,8,89,54,179,36,117,0.7777777777777778,0.224,0.7777777777777778,2.0417351298061126,1.2393175298203232,0.13091274890042456,23.53072625698324,6.547718881250813,1.7465939175407887,0.05727873158792599,0.05727873158792599,2.4197199548988215,0.11981634833203991,0.6191529705388181,0.8828366802420353,0.17735192447224493,False
150,62,NPR10,17,19,45,98,179,36,62,0.4722222222222222,0.20987654320987653,0.4722222222222222,1.942800788954635,1.496881496881497,0.1327127991978054,12.46927374301676,6.547718881250813,1.770609583906974,0.05864584450803278,0.05864584450803278,2.495224421635712,0.11419209735630617,0.31986041515179053,0.629940619770124,0.1802497279732184,False
280,123,NPR10,29,7,94,49,179,36,123,0.8055555555555556,0.2230769230769231,0.8055555555555556,2.06031746031746,1.2149292149292148,0.1281323229325345,24.737430167597765,6.217354239599614,1.709498408322026,0.06197971637573001,0.06197971637573001,2.28979474539688,0.13022714372441235,0.6497195700482261,0.9024690458107127,0.1891059959493076,False
309,72,NPR10,19,17,53,90,179,36,72,0.5277777777777778,0.21348314606741572,0.5277777777777778,1.884913217623498,1.418540035362465,0.1284609458691058,14.480446927374302,6.953904916067861,1.7138827851455267,0.06401120396420694,0.06401120396420694,2.336467880690037,0.12637581386732058,0.37005938022987594,0.6801395848482095,0.19388900910897464,False
49,102,NPR10,25,11,77,66,179,36,102,0.6944444444444444,0.22123893805309736,0.6944444444444444,1.9026647966339412,1.280557977332171,0.12628472640942257,20.51396648044693,7.089300261006877,1.6848483961846186,0.0653912787236638,0.0653912787236638,2.2537801560194612,0.13328844979478505,0.5314372714948966,0.8199554840517008,0.1966442770251185,False
171,36,NPR10,11,25,25,118,179,36,36,0.3055555555555556,0.18032786885245902,0.3055555555555556,2.0957324106113036,1.7551669316375198,0.13073038073038074,7.240223463687151,4.646768238307029,1.7441608226800742,0.06823969560954937,0.06823969560954937,2.2996284625436725,0.12940494935823818,0.1800445159482992,0.4685627285051034,0.203744234034226,False
87,124,NPR10,29,7,95,48,179,36,124,0.8055555555555556,0.22137404580152673,0.8055555555555556,1.9975567190226875,1.2022074430451393,0.12269389521607581,24.93854748603352,6.1559750165605935,1.636940732692,0.07203362698232443,0.07203362698232443,2.072003555462133,0.15002432035462382,0.6497195700482261,0.9024690458107127,0.21204264844092685,False
255,124,NPR10,29,7,95,48,179,36,124,0.8055555555555556,0.22137404580152673,0.8055555555555556,1.9975567190226875,1.2022074430451393,0.12269389521607581,24.93854748603352,6.1559750165605935,1.636940732692,0.07203362698232443,0.07203362698232443,2.072003555462133,0.15002432035462382,0.6497195700482261,0.9024690458107127,0.21204264844092685,False
141,28,NPR10,9,27,19,124,179,36,28,0.25,0.16363636363636364,0.32142857142857145,2.2055944055944057,1.8960498960498962,0.12925000057745167,5.631284916201118,3.816343456014397,1.7244100879924948,0.07461416259516439,0.07461416259516439,2.1685049107441485,0.14086312501836604,0.13750477662994837,0.4107045376672835,0.21658833308874106,False
192,28,NPR10,9,27,19,124,179,36,28,0.25,0.16363636363636364,0.32142857142857145,2.2055944055944057,1.8960498960498962,0.12925000057745167,5.631284916201118,3.816343456014397,1.7244100879924948,0.07461416259516439,0.07461416259516439,2.1685049107441485,0.14086312501836604,0.13750477662994837,0.4107045376672835,0.21658833308874106,False
263,20,NPR10,7,29,13,130,179,36,20,0.19444444444444445,0.14285714285714285,0.35,2.457627118644068,2.1621621621621623,0.13173293862097687,4.022346368715084,2.870381312707139,1.757536613261247,0.07641023734924975,0.07641023734924975,2.1506741795067263,0.14250730136392667,0.09753095418928728,0.3502804299517739,0.22027227042749237,False
76,119,NPR10,28,8,91,52,179,36,119,0.7777777777777778,0.2204724409448819,0.7777777777777778,1.9238187078109932,1.2122286220646876,0.12007787794443217,23.932960893854748,6.444818419097161,1.6020387090677788,0.077021562561617,0.077021562561617,1.9853545895825309,0.15882744657281989,0.6191529705388181,0.8828366802420353,0.22051378870380756,False
287,125,NPR10,29,7,96,47,179,36,125,0.8055555555555556,0.2196969696969697,0.8055555555555556,1.936096718480138,1.1897493348270551,0.11722139673270816,25.139664804469273,6.0927905222557195,1.5639284963354687,0.08336712621157634,0.08336712621157634,1.863725653975654,0.17219542150957046,0.6497195700482261,0.9024690458107127,0.2370575425608089,False
24,46,NPR10,13,23,33,110,179,36,46,0.3611111111111111,0.18840579710144928,0.3611111111111111,1.8948872657986662,1.5683743444937475,0.11956347109534088,9.251396648044693,5.522324802245999,1.5951756656949168,0.0851162468342185,0.0851162468342185,1.921783490790928,0.1656601826769682,0.22475592946515371,0.5242492451444196,0.24039588632907657,False
400,33,NPR10,10,26,23,120,179,36,33,0.2777777777777778,0.1694915254237288,0.30303030303030304,2.0317141710156563,1.7389304197814834,0.12087704214865105,6.636871508379889,4.348898479441194,1.6127008894125419,0.08748354066608836,0.08748354066608836,1.895550837993242,0.16857716841813142,0.1584833794013461,0.43992489997397105,0.2454236241505029,False
72,94,NPR10,23,13,71,72,179,36,94,0.6388888888888888,0.21495327102803738,0.6388888888888888,1.765086765086765,1.279153279153279,0.11429081137286108,18.905027932960895,7.2120587070849185,1.5248296109531416,0.08923555458326812,0.08923555458326812,1.8020416145181475,0.17946586947816778,0.4757507548555804,0.7752440705348462,0.24866974543870715,False
64,29,NPR10,9,27,20,123,179,36,29,0.25,0.16071428571428573,0.3103448275862069,2.081152993348115,1.8035596572181938,0.11981719859977953,5.832402234636872,3.9264650032314634,1.5985608128229667,0.09186268332304956,0.09186268332304956,1.8225186770445392,0.17701376401192084,0.13750477662994837,0.4107045376672835,0.25429537502671995,False
321,115,NPR10,27,9,88,55,179,36,115,0.75,0.21774193548387097,0.75,1.815343443354148,1.2093449381584973,0.11258358099221262,23.12849162011173,6.643398258341051,1.50205231673446,0.09311470541727322,0.09311470541727322,1.720644803754519,0.18961006572291422,0.5892954623327166,0.8624952233700517,0.25606543989750136,False
326,6,NPR10,3,33,3,140,179,36,6,0.08333333333333333,0.07692307692307693,0.5,4.1940298507462686,3.891891891891892,0.13886317362131437,1.2067039106145252,0.9369357869779906,1.8526658133340257,0.09674444779229657,0.09674444779229657,1.795226002054037,0.1802907211287975,0.02874861133599338,0.2182669124927263,0.26430836063516316,False
401,85,NPR10,21,15,64,79,179,36,85,0.5833333333333334,0.21,0.5833333333333334,1.7096774193548387,1.2972972972972971,0.10898946405133683,17.094972067039105,7.2120587070849185,1.4541008159021098,0.10178912688303039,0.10178912688303039,1.6166467493360488,0.20355998513903673,0.4220025157487166,0.7285943794855394,0.27628477296822535,False
172,66,NPR10,17,19,49,94,179,36,66,0.4722222222222222,0.2,0.4722222222222222,1.7132867132867133,1.375921375921376,0.10764537506350645,13.273743016759777,6.7318565503678744,1.4361684321541848,0.10698844441470853,0.10698844441470853,1.5548771840254136,0.2124168782617749,0.31986041515179053,0.629940619770124,0.288523675905472,False
100,111,NPR10,26,10,85,58,179,36,111,0.7222222222222222,0.21487603305785125,0.7222222222222222,1.7268170426065164,1.2062588904694167,0.10555788471175408,22.324022346368714,6.813093757331284,1.4083178371440002,0.11013252403794335,0.11013252403794335,1.488824611067258,0.22239891764853878,0.5600751000260289,0.841516620598654,0.2950986862042328,False
60,30,NPR10,9,27,21,122,179,36,30,0.25,0.15789473684210525,0.3,1.9682875264270614,1.7196731615336267,0.11069333964125802,6.033519553072626,4.034781279182677,1.4768333516299028,0.11139457965205476,0.11139457965205476,1.5162415216525953,0.21818915026895397,0.13750477662994837,0.4107045376672835,0.2965791993284006,False
256,57,NPR10,15,21,42,101,179,36,57,0.4166666666666667,0.19230769230769232,0.4166666666666667,1.721751025991792,1.41939586645469,0.10579547620088652,11.46368715083799,6.2769281913727815,1.4114877029765,0.1131435643519001,0.1131435643519001,1.4769945855202542,0.22424533993338278,0.2714056205144606,0.5779974842512834,0.29932917657654584,False
341,101,NPR10,24,12,77,66,179,36,101,0.6666666666666666,0.21238938053097345,0.6666666666666666,1.6818064516129032,1.2303400174367918,0.10363744035008986,20.312849162011172,7.11096351619712,1.3826959136168306,0.11479297404591199,0.11479297404591199,1.436513837527737,0.2307043114262831,0.5033399787115652,0.7978538117569468,0.30178278711441014,False
45,22,NPR10,7,29,15,128,179,36,22,0.19444444444444445,0.13725490196078433,0.3181818181818182,2.1077091306724984,1.883173496076722,0.10932525264692108,4.424581005586592,3.117703476129075,1.458580794540959,0.12137309004179654,0.12137309004179654,1.3893440186687145,0.23851591039435566,0.09753095418928728,0.3502804299517739,0.31708719773419347,False
381,53,NPR10,14,22,39,104,179,36,53,0.3888888888888889,0.18666666666666668,0.3888888888888889,1.7049226441631504,1.4286691755046184,0.10199026201882039,10.659217877094973,6.027800756684992,1.3607198136673244,0.12384728947460062,0.12384728947460062,1.346325254933745,0.245921569461512,0.24784873065371,0.5513554090339485,0.3215414099402674,False
297,44,NPR10,12,24,32,111,179,36,44,0.3333333333333333,0.17647058823529413,0.3333333333333333,1.750392464678179,1.4968814968814967,0.10199211842379802,8.849162011173185,5.361655659585033,1.3607445811989034,0.1265295206096917,0.1265295206096917,1.3179546942488862,0.2509594492250634,0.2021461882430531,0.4966600212884348,0.3264774050299452,False
225,54,NPR10,14,22,40,103,179,36,54,0.3888888888888889,0.18421052631578946,0.3888888888888889,1.6469135802469135,1.3933933933933933,0.0953378074729117,10.860335195530727,6.0927905222557195,1.2719649999139409,0.142129783084806,0.142129783084806,1.1500437062937063,0.2835400005493006,0.24784873065371,0.5513554090339485,0.3644800572358829,False
199,19,NPR10,6,30,13,130,179,36,19,0.16666666666666666,0.12244897959183673,0.3157894736842105,2.060109289617486,1.873873873873874,0.0985844791107155,3.82122905027933,2.744012324097391,1.315281002232046,0.1542493542757621,0.1542493542757621,1.0328324202296242,0.30949434082634225,0.07870447595018114,0.31890794311279463,0.3931477444345644,False
