cycle_id,cycle_label,n_neurons,neurons
108,"(0, 2)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",119,AINL;AINR;ASIR;PVT;RIAR;RIMR;ADER;ASIL;BDUR;AVFR;CEPVR;URYVR;ADLR;RMFL;AIBR;AIBL;AIYR;AUAR;URXR;AFDR;BAGL;ASEL;RIML;AVHR;CEPVL;ASKR;AWCR;ASGR;BAGR;ASJL;BDUL;IL2DL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;SMBDL;IL1R;GLRVL;RMDL;RMDR;RMDVL;RMDVR;SMDDR;RIVL;RICR;ALNR;RMFR;CEPDL;ASHR;AWBR;DVA;SAAVL;PVPR;URYDL;OLLL;AVAL;AVEL;AVER;URYDR;OLLR;OLQVR;OLQDR;RICL;ADAR;AVKR;SAADR;AVKL;SAAVR;HSNR;URAVR;URBR;AVHL;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AVFL;FLPR;FLPL;RMEV;IL2L;OLQVL;IL1DL;BWM-DL02;SMBDR;AVL;PVQR;AFDL;ADFR;RIAL;PVR;ALMR;AWBL;BWM-DR05;BWM-DR07;RIBL;RIBR;RIGR;ASER;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;IL1VL;RIR;ADEL;AIAL;AIMR;RMEL;IL1DR
131,"(0, 0)_(0, 1)_(0, 2)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",59,RIH;RIMR;AVFR;PVNL;AIBR;AIBL;AIYR;AUAR;URXR;RIML;BAGR;AWCL;RIS;URYVL;RIFL;ASGL;RMDR;SMDDR;CEPDL;ASHR;AIYL;AWBR;DVA;PVPR;URYDL;AVBR;OLLL;AVAL;AVEL;AVER;URYDR;BWM-VL06;ADAR;SAADR;HSNL;HSNR;RMGR;ADAL;URXL;AWAL;IL1L;IL2L;ASKL;AUAL;ADLL;RIAL;RIFR;ALMR;AWBL;RIBL;RIBR;RMGL;AIZL;AQR;ASHL;RIR;ADEL;AIAL;AIMR
151,"(0, 0)_(0, 2)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan",58,CEPshVR;CEPshDL;AVFR;RMFL;AVAR;AIBL;AUAR;RID;RIS;RIFL;SMBDL;RMDL;RMDR;RMDVR;SMBVL;SMDDL;RIVL;RICR;SIADL;SIBDL;SIAVL;AVBR;AVAL;AVDR;AVER;SIBVL;AVBL;RICL;SAADR;AVJR;IL1L;BWM-DR01;BWM-DR03;ALML;BWM-DR02;SIADR;BWM-DR04;RIBL;RIBR;RIGR;ASER;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;SDQL;RIR;ADEL;AIAL;AIMR;RMEL;IL1DR
346,"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan",99,AINL;PVT;RIAR;RIH;RIMR;ADER;ASIL;BDUR;DVC;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;AFDR;ASEL;RIML;AVHR;ASKR;BAGR;BDUL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;IL1R;RMDL;RMDR;SMDDL;SMDDR;SMDVR;RICR;CEPDR;RMFR;CEPDL;ASHR;AIYL;AWBR;DVA;AVBR;OLLL;AVAL;AVDR;AVEL;AVBL;AVDL;OLLR;OLQVR;OLQDR;RICL;ADAR;AVKR;SAADR;AVKL;SAAVR;HSNL;HSNR;URAVR;URBR;AVHL;AWAR;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;FLPR;FLPL;AVJL;PVCR;PVCL;AVJR;IL1L;IL1DL;PVQR;ASKL;AFDL;AUAL;ADLL;ADFR;RIFR;PVNR;AWBL;IL2R;AVM
349,"(0, 1)_(0, 2)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",98,AINR;ASIR;ASJR;PVT;RIAR;RIH;BWM-VR04;RIMR;ASIL;BDUR;DVC;AVFR;ADLR;PVNL;RMFL;AIBR;AIBL;AIYR;URXR;AFDR;ASEL;RIML;AVHR;CEPVL;ASKR;AWCR;BAGR;ASJL;URBL;BDUL;IL2DL;PVQL;AWCL;RIS;RIFL;ASGL;IL1R;RMDL;RMDR;SMDDL;SMDDR;SMDVR;RICR;CEPDR;RMFR;CEPDL;ASHR;AIYL;DVA;SAAVL;SIAVL;PVPR;AVBR;OLLL;AVAL;AVEL;AVBL;AVDL;OLLR;RICL;BWM-VL06;ADAR;AVKR;AVKL;HSNL;HSNR;URBR;AVHL;AWAR;RMGR;RMHL;ADAL;URXL;AWAL;AVFL;PVPL;AVJL;PVCL;AVJR;IL1L;URAVL;IL2L;OLQVL;IL1DL;AVL;PVQR;ASKL;AFDL;AIML;ADLL;RIAL;OLQDL;RIFR;BWM-DR04;PVNR;AWBL;IL2R;AVM
383,"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan",83,RIH;RIMR;ADER;DVC;URYVR;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;BAGL;RIML;AVHR;CEPVL;BAGR;PVQL;RIS;URYVL;RIFL;SMBDL;IL1R;RMDL;RMDR;SMBVL;SMDDL;SMDVR;RIVL;RICR;ASHR;SIADL;DVA;SIAVL;PVPR;URYDL;AVBR;OLLL;AVAL;AVDR;AVER;SIBVL;URYDR;AVBL;AVDL;OLLR;OLQVR;SIBDR;SAADR;AVKL;HSNL;ADAL;ADFL;URXL;AWAL;PVPL;FLPL;AVJL;AVJR;IL2L;BWM-DR03;AUAL;BWM-DR02;RIFR;BWM-DR04;ALMR;BWM-DL05;ALNL;RIBL;RIBR;RIGL;RMDDL;RMDDR;AIZR;AQR;ASHL;SDQR;SDQL;RIR;ADEL;AIAL;AIMR;IL1DR
