cycle_id,size,label,a,b,c,d,N,n,K,coverage,jaccard,overlap,odds_ratio,risk_ratio,phi,exp,var,z,fisher_p,hypergeom_p,chi2,chi2_p,cov_ci_low,cov_ci_high,qval,reject_0.05
362,44,Basal,8,28,36,107,179,36,44,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.878394616678683,0.9063309885227694,-0.027487237589392373,8.849162011173185,5.361655659585033,-0.366725489968499,0.7151021228764831,0.7151021228764831,0.02286588855401988,0.8798063467353782,0.11716331975796462,0.3808470294611818,1.0,False
13,47,Basal,7,29,40,103,179,36,47,0.19444444444444445,0.09210526315789473,0.19444444444444445,0.6497175141242938,0.7207207207207208,-0.07768002497940746,9.452513966480447,5.599951466677701,-1.036380797768197,0.8971454658901664,0.8971454658901664,0.6846002663519589,0.4080071256033625,0.09753095418928728,0.3502804299517739,1.0,False
135,47,Basal,7,29,40,103,179,36,47,0.19444444444444445,0.09210526315789473,0.19444444444444445,0.6497175141242938,0.7207207207207208,-0.07768002497940746,9.452513966480447,5.599951466677701,-1.036380797768197,0.8971454658901664,0.8971454658901664,0.6846002663519589,0.4080071256033625,0.09753095418928728,0.3502804299517739,1.0,False
157,39,Basal,7,29,32,111,179,36,39,0.19444444444444445,0.10294117647058823,0.19444444444444445,0.8722294654498044,0.8981288981288982,-0.02848140155026008,7.843575418994414,4.928390555780182,-0.3799892915590572,0.7221134217066256,0.7221134217066256,0.02408641038448731,0.8766652473538672,0.09753095418928728,0.3502804299517739,1.0,False
269,38,Basal,7,29,31,112,179,36,38,0.19444444444444445,0.1044776119402985,0.19444444444444445,0.9079903147699758,0.9266409266409267,-0.021896626808174984,7.64245810055866,4.836321721221651,-0.2921374390122136,0.6914841631642897,0.6914841631642897,0.004219802687047941,0.9482058416681229,0.09753095418928728,0.3502804299517739,1.0,False
278,47,Basal,7,29,40,103,179,36,47,0.19444444444444445,0.09210526315789473,0.19444444444444445,0.6497175141242938,0.7207207207207208,-0.07768002497940746,9.452513966480447,5.599951466677701,-1.036380797768197,0.8971454658901664,0.8971454658901664,0.6846002663519589,0.4080071256033625,0.09753095418928728,0.3502804299517739,1.0,False
310,42,Basal,7,29,35,108,179,36,42,0.19444444444444445,0.09859154929577464,0.19444444444444445,0.7770350919073764,0.822230681385611,-0.04758779326169449,8.446927374301676,5.193765431860653,-0.6349003512506229,0.8022568946662492,0.8022568946662492,0.1736137190060548,0.6769199496812974,0.09753095418928728,0.3502804299517739,1.0,False
350,39,Basal,7,29,32,111,179,36,39,0.19444444444444445,0.10294117647058823,0.19444444444444445,0.8722294654498044,0.8981288981288982,-0.02848140155026008,7.843575418994414,4.928390555780182,-0.3799892915590572,0.7221134217066256,0.7221134217066256,0.02408641038448731,0.8766652473538672,0.09753095418928728,0.3502804299517739,1.0,False
327,32,Basal,6,30,26,117,179,36,32,0.16666666666666666,0.0967741935483871,0.1875,0.9449427776059388,0.9546149923508414,-0.015850452939260615,6.435754189944134,4.245998017287541,-0.21147141837985917,0.6658210469572997,0.6658210469572997,0.0,1.0,0.07870447595018114,0.31890794311279463,1.0,False
358,34,Basal,6,30,28,115,179,36,34,0.16666666666666666,0.09375,0.17647058823529413,0.8636755823986195,0.8876244665718351,-0.02977477787815695,6.837988826815643,4.449993670328992,-0.39724508403435044,0.7312200772372014,0.7312200772372014,0.02581536814548992,0.872352046198993,0.07870447595018114,0.31890794311279463,1.0,False
